device_id,connection_date,connection_time
634,3/16/2023,08:21:11
49,1/18/2023,12:47:57
202,3/24/2023,13:25:09
417,3/9/2023,03:39:46
550,2/24/2023,13:19:43
652,1/11/2023,01:56:26
81,2/20/2023,16:29:32
194,3/31/2023,18:09:42
644,1/18/2023,00:19:28
959,3/5/2023,04:49:30
900,1/7/2023,21:38:14
141,3/13/2023,15:30:51
231,3/30/2023,09:53:45
518,3/5/2023,22:27:30
86,1/24/2023,20:05:37
327,3/15/2023,16:17:55
738,2/25/2023,20:16:01
166,1/16/2023,02:31:00
841,1/23/2023,11:20:06
13,4/1/2023,21:02:36
487,3/18/2023,10:21:40
678,2/22/2023,01:37:08
53,1/5/2023,12:12:33
643,1/2/2023,10:50:01
766,1/11/2023,15:06:04
466,1/16/2023,10:43:01
545,1/13/2023,02:20:58
235,1/29/2023,09:55:40
974,1/3/2023,03:26:48
542,3/24/2023,14:54:55
133,1/23/2023,01:37:16
393,2/27/2023,02:55:22
795,3/4/2023,08:41:16
139,3/20/2023,09:35:52
832,2/18/2023,07:47:56
87,1/13/2023,08:32:50
680,3/16/2023,21:07:25
871,3/15/2023,04:03:56
389,3/13/2023,01:45:44
135,1/11/2023,02:36:25
413,2/8/2023,08:32:31
636,2/8/2023,04:58:15
115,3/12/2023,14:51:14
159,3/7/2023,03:52:29
574,1/17/2023,17:20:25
402,3/2/2023,09:18:52
168,3/9/2023,18:01:48
695,1/30/2023,12:24:13
205,1/3/2023,09:03:26
999,3/13/2023,20:29:42
480,1/30/2023,18:50:14
418,2/15/2023,13:19:50
334,2/25/2023,07:36:12
137,1/30/2023,13:12:41
830,1/25/2023,01:41:41
717,1/12/2023,06:31:57
889,1/26/2023,22:17:01
47,2/6/2023,18:56:13
920,1/27/2023,05:01:28
12,3/12/2023,05:52:01
725,2/9/2023,02:36:12
495,1/17/2023,03:14:02
63,2/1/2023,01:12:28
24,1/12/2023,13:42:50
110,1/5/2023,23:11:10
102,1/4/2023,22:05:43
387,3/15/2023,00:59:57
479,1/15/2023,01:28:19
178,2/19/2023,06:18:08
121,1/27/2023,08:09:36
761,3/24/2023,04:12:33
560,3/18/2023,01:23:02
207,2/18/2023,22:54:04
441,3/12/2023,21:14:10
922,3/18/2023,15:59:45
208,2/27/2023,01:41:59
435,4/1/2023,04:53:15
318,4/1/2023,00:24:23
109,3/15/2023,00:54:13
456,3/5/2023,19:34:31
125,1/25/2023,20:15:32
243,2/1/2023,11:45:02
91,2/2/2023,12:51:02
464,2/5/2023,00:47:17
746,1/11/2023,10:34:37
132,1/13/2023,12:41:13
119,2/26/2023,04:20:47
797,2/18/2023,12:53:02
867,2/19/2023,05:36:05
586,3/22/2023,22:35:54
210,3/11/2023,01:14:58
866,3/23/2023,13:24:35
559,3/14/2023,09:18:09
106,3/16/2023,01:58:13
361,3/4/2023,13:17:30
423,1/10/2023,13:48:21
549,2/8/2023,03:48:09
668,1/21/2023,02:40:55
609,2/23/2023,00:40:03
546,3/9/2023,05:19:40
298,3/19/2023,21:01:35
707,3/6/2023,07:58:08
809,3/1/2023,11:48:48
614,1/17/2023,00:24:48
504,2/7/2023,01:51:48
227,2/26/2023,18:15:15
781,1/24/2023,18:17:03
845,1/22/2023,11:33:32
715,1/11/2023,06:33:51
661,2/23/2023,05:44:23
290,1/11/2023,21:42:44
706,1/11/2023,06:16:25
957,2/3/2023,01:29:45
551,2/10/2023,08:51:32
503,1/6/2023,21:13:06
585,1/26/2023,07:26:13
599,3/24/2023,03:48:05
227,2/12/2023,12:45:31
537,2/15/2023,20:25:19
114,1/27/2023,03:10:48
712,3/15/2023,09:42:38
926,1/8/2023,16:15:09
498,1/24/2023,08:15:12
183,2/22/2023,11:26:52
943,1/18/2023,08:13:49
980,1/26/2023,05:43:16
202,3/21/2023,23:24:55
653,1/2/2023,07:28:28
155,3/4/2023,17:12:59
120,1/23/2023,01:03:19
603,2/13/2023,06:47:01
278,3/25/2023,20:11:47
448,2/7/2023,14:02:08
572,3/26/2023,22:50:47
651,2/15/2023,14:39:20
698,3/11/2023,22:12:47
152,2/12/2023,22:39:44
223,2/22/2023,23:26:25
397,1/16/2023,16:09:04
769,1/18/2023,07:28:53
558,1/23/2023,09:33:36
321,2/25/2023,06:39:13
373,2/1/2023,14:20:51
370,1/16/2023,22:54:38
177,1/20/2023,03:07:56
847,1/20/2023,05:11:30
790,3/20/2023,03:53:32
162,1/13/2023,17:36:47
899,3/15/2023,10:34:39
257,3/31/2023,17:02:16
201,3/11/2023,11:59:35
419,3/13/2023,12:24:25
340,3/24/2023,19:37:46
784,1/1/2023,17:15:19
876,2/19/2023,20:31:31
251,2/8/2023,02:54:29
431,1/1/2023,17:25:58
377,2/28/2023,17:54:49
245,1/30/2023,08:29:56
151,1/11/2023,23:31:40
168,3/2/2023,21:14:16
558,2/12/2023,12:01:04
990,3/21/2023,19:00:05
125,1/12/2023,08:19:19
753,1/28/2023,22:35:49
566,3/1/2023,20:00:49
870,3/26/2023,23:45:45
336,4/1/2023,15:39:17
703,2/9/2023,17:57:39
384,3/27/2023,19:23:57
401,1/1/2023,01:29:23
535,1/16/2023,03:51:57
711,1/15/2023,11:11:07
893,1/24/2023,02:47:57
159,3/7/2023,17:33:21
829,2/18/2023,15:34:12
493,3/19/2023,09:28:54
820,2/23/2023,06:32:44
893,2/12/2023,06:25:46
335,3/26/2023,21:16:12
245,2/4/2023,00:43:50
99,3/29/2023,16:06:03
63,3/12/2023,02:37:32
690,2/8/2023,14:30:30
619,2/8/2023,12:11:11
491,1/9/2023,23:36:33
92,2/27/2023,23:28:19
898,2/13/2023,15:14:10
992,2/12/2023,18:49:58
58,2/28/2023,23:39:54
777,1/22/2023,00:55:18
389,2/10/2023,16:42:47
719,2/6/2023,17:05:27
297,2/5/2023,04:19:55
797,1/11/2023,08:20:21
757,1/1/2023,09:53:28
557,1/18/2023,20:18:48
717,1/15/2023,13:11:25
150,4/1/2023,08:27:49
340,3/27/2023,01:07:14
266,3/26/2023,15:04:42
850,3/17/2023,09:58:21
493,3/31/2023,12:45:52
315,2/2/2023,19:45:47
209,1/7/2023,02:52:56
802,3/27/2023,17:37:31
522,3/2/2023,14:42:49
682,3/10/2023,19:21:01
195,2/10/2023,07:25:31
1,2/26/2023,06:29:39
928,3/21/2023,20:24:08
213,3/24/2023,18:01:16
507,1/24/2023,02:20:32
589,1/2/2023,17:48:37
240,3/7/2023,05:38:21
742,1/2/2023,23:04:23
51,2/15/2023,16:36:55
444,3/16/2023,03:25:01
68,2/25/2023,23:53:27
902,3/27/2023,18:22:05
583,3/14/2023,18:55:13
201,3/22/2023,03:43:57
775,1/10/2023,19:27:37
474,3/11/2023,15:57:51
904,3/14/2023,18:55:02
496,3/20/2023,05:43:13
307,3/30/2023,06:01:27
309,1/6/2023,10:01:12
60,3/25/2023,10:25:25
374,1/26/2023,08:28:59
596,3/23/2023,07:58:36
738,1/11/2023,04:06:31
212,1/10/2023,03:34:55
169,3/31/2023,10:48:57
971,3/24/2023,17:58:55
827,3/15/2023,15:13:17
365,3/14/2023,19:01:39
175,1/8/2023,19:10:53
159,1/5/2023,15:48:46
39,3/29/2023,12:05:56
468,2/21/2023,19:34:58
72,3/15/2023,22:54:02
398,3/30/2023,01:27:31
962,1/15/2023,17:16:44
424,2/5/2023,12:19:53
614,3/13/2023,06:09:12
66,2/21/2023,08:41:06
365,1/24/2023,08:44:22
534,2/19/2023,03:54:36
724,3/22/2023,16:15:42
540,1/27/2023,14:43:17
765,3/23/2023,10:35:50
789,1/30/2023,05:00:03
482,3/27/2023,01:23:28
408,3/9/2023,10:28:53
612,2/27/2023,17:39:54
802,3/24/2023,14:22:42
70,2/11/2023,07:50:31
981,2/9/2023,14:03:01
327,3/29/2023,13:33:01
398,1/31/2023,02:56:14
1,3/23/2023,08:19:27
864,3/26/2023,20:13:10
160,2/28/2023,03:53:59
909,1/17/2023,01:41:07
300,3/3/2023,17:13:35
143,1/18/2023,11:32:34
997,1/26/2023,22:46:43
760,3/26/2023,06:24:29
531,1/21/2023,04:34:57
838,1/9/2023,20:24:06
339,1/4/2023,14:27:01
522,3/24/2023,10:08:40
333,2/7/2023,00:03:36
553,1/16/2023,10:23:44
818,3/13/2023,11:55:15
919,3/14/2023,18:26:28
999,2/5/2023,01:21:43
399,4/1/2023,15:16:29
752,1/26/2023,05:30:06
490,1/23/2023,08:43:39
468,1/17/2023,05:09:49
640,3/18/2023,07:17:31
788,1/17/2023,23:29:30
989,3/3/2023,22:40:37
645,1/14/2023,11:48:15
240,1/20/2023,04:33:31
180,2/24/2023,03:08:23
274,1/25/2023,03:30:10
551,3/7/2023,18:37:16
34,2/21/2023,23:55:30
627,2/2/2023,10:18:23
651,2/6/2023,19:50:54
426,2/16/2023,01:21:38
960,1/25/2023,14:25:00
500,1/18/2023,08:59:27
953,2/2/2023,22:20:06
204,2/24/2023,22:21:59
705,3/18/2023,16:19:53
815,2/9/2023,07:07:15
308,3/12/2023,08:06:54
132,1/19/2023,01:35:42
265,3/22/2023,09:29:43
383,2/10/2023,14:06:04
991,2/13/2023,11:30:02
924,3/10/2023,19:40:59
231,2/9/2023,18:22:32
599,2/6/2023,14:40:22
487,2/17/2023,11:42:24
352,1/23/2023,13:26:49
470,1/24/2023,01:52:52
491,1/24/2023,07:51:19
640,3/30/2023,12:25:21
364,1/7/2023,17:33:09
226,1/18/2023,11:49:31
289,3/29/2023,11:37:17
102,1/16/2023,09:57:11
562,3/29/2023,17:40:51
91,2/14/2023,22:40:04
706,1/12/2023,04:01:03
840,3/1/2023,03:09:04
730,3/12/2023,07:32:17
348,3/1/2023,14:59:27
445,3/8/2023,15:38:53
79,3/18/2023,00:12:52
310,2/16/2023,05:55:43
414,2/21/2023,20:27:54
238,3/7/2023,16:59:35
130,2/9/2023,00:04:34
654,1/30/2023,14:11:13
808,2/18/2023,02:14:56
619,1/28/2023,15:29:10
164,2/9/2023,07:45:27
208,3/9/2023,20:22:04
879,3/1/2023,22:38:45
638,1/11/2023,11:52:27
556,1/15/2023,05:13:25
738,3/21/2023,15:14:53
119,3/19/2023,20:28:53
809,3/13/2023,06:58:49
593,2/25/2023,08:37:15
373,2/24/2023,17:14:37
379,2/20/2023,00:54:32
766,2/16/2023,23:59:35
386,1/19/2023,19:07:03
884,3/10/2023,01:46:54
151,1/16/2023,12:31:08
540,3/2/2023,18:20:12
334,1/23/2023,17:29:47
22,3/22/2023,05:41:00
943,2/24/2023,05:41:20
518,2/16/2023,08:02:49
743,1/26/2023,11:18:42
836,2/27/2023,07:54:04
698,2/23/2023,14:03:24
856,3/30/2023,12:12:17
269,3/25/2023,11:33:14
367,2/23/2023,15:09:25
930,1/31/2023,18:54:03
238,3/18/2023,13:37:57
404,2/21/2023,12:49:46
279,3/11/2023,09:12:43
900,3/11/2023,05:02:01
479,3/20/2023,17:34:16
962,1/9/2023,22:47:23
957,3/19/2023,09:45:24
633,2/6/2023,12:59:07
133,3/14/2023,17:41:03
529,3/22/2023,21:11:45
15,1/6/2023,03:52:16
181,3/28/2023,06:08:20
249,2/17/2023,00:51:09
212,3/30/2023,00:17:28
13,3/28/2023,05:38:04
617,2/25/2023,12:23:21
566,1/24/2023,18:07:34
410,1/2/2023,23:01:16
428,2/25/2023,06:23:04
453,3/4/2023,19:46:46
5,3/21/2023,05:11:17
259,2/8/2023,05:59:12
80,2/21/2023,19:47:23
234,3/18/2023,07:04:42
857,4/1/2023,18:46:25
32,2/11/2023,21:17:35
514,1/9/2023,04:33:24
92,2/9/2023,20:44:17
532,1/20/2023,06:35:28
696,2/2/2023,18:51:23
267,2/23/2023,07:41:53
678,3/17/2023,19:54:32
848,2/20/2023,05:11:40
90,1/24/2023,22:18:11
670,1/23/2023,05:47:32
172,3/4/2023,14:07:42
345,3/21/2023,19:20:53
906,2/5/2023,23:34:56
823,2/12/2023,02:09:01
587,2/11/2023,17:02:54
131,1/21/2023,13:35:56
124,1/2/2023,06:12:03
688,3/11/2023,06:20:04
84,1/26/2023,06:25:31
134,2/23/2023,03:47:04
402,2/18/2023,00:19:49
22,2/6/2023,20:22:24
660,2/17/2023,06:10:33
286,3/27/2023,19:52:09
219,3/30/2023,17:38:12
25,3/27/2023,18:39:02
277,2/22/2023,07:09:22
550,2/10/2023,14:23:40
495,2/27/2023,22:37:26
99,3/11/2023,06:22:25
724,1/25/2023,00:32:31
761,3/28/2023,13:28:12
506,2/25/2023,05:07:38
964,3/18/2023,07:01:26
802,1/2/2023,00:40:16
521,1/24/2023,14:05:10
740,2/8/2023,08:29:57
845,3/8/2023,14:59:21
544,2/26/2023,01:53:15
982,1/21/2023,22:09:24
308,3/16/2023,01:08:23
288,2/19/2023,08:13:49
865,2/13/2023,09:43:09
378,2/24/2023,14:38:18
473,2/13/2023,23:45:16
823,1/15/2023,19:46:49
557,2/20/2023,06:49:35
337,3/14/2023,20:42:57
518,1/4/2023,12:00:13
541,2/11/2023,22:47:38
652,2/25/2023,02:47:28
586,3/27/2023,11:29:24
381,3/21/2023,23:04:05
167,3/4/2023,15:49:27
915,3/13/2023,21:03:47
714,1/23/2023,09:41:11
401,2/12/2023,09:00:02
938,1/23/2023,04:35:35
752,3/7/2023,23:25:55
75,2/9/2023,11:19:30
449,1/18/2023,05:25:38
443,3/4/2023,06:55:36
685,1/29/2023,13:13:18
576,3/6/2023,19:18:27
689,2/12/2023,15:13:36
284,2/7/2023,05:45:31
29,3/22/2023,13:47:44
880,3/27/2023,06:02:53
533,3/20/2023,09:29:35
37,3/6/2023,02:52:10
659,1/1/2023,18:40:42
671,1/12/2023,10:06:41
926,2/9/2023,10:56:27
902,3/26/2023,12:37:31
566,1/22/2023,15:06:12
897,2/15/2023,11:20:01
901,3/3/2023,14:51:57
45,1/1/2023,10:58:02
381,3/19/2023,20:25:55
540,2/2/2023,18:28:52
546,1/2/2023,22:35:27
752,3/20/2023,02:02:13
395,3/19/2023,21:10:02
484,2/15/2023,13:13:09
73,2/1/2023,07:01:41
566,1/5/2023,23:56:14
792,2/16/2023,12:51:29
939,3/26/2023,22:33:11
597,1/24/2023,16:09:24
271,2/13/2023,04:27:12
45,1/29/2023,22:57:44
523,1/4/2023,01:08:20
624,3/29/2023,20:57:20
803,1/28/2023,00:34:14
317,1/11/2023,23:04:49
927,2/6/2023,18:03:15
469,1/8/2023,06:34:34
112,2/4/2023,15:59:39
780,2/20/2023,05:30:59
195,2/13/2023,20:08:25
829,1/1/2023,16:40:30
388,1/19/2023,02:52:37
406,2/5/2023,03:17:44
425,1/31/2023,00:08:53
292,3/17/2023,20:56:39
44,2/3/2023,10:16:05
37,3/25/2023,11:30:24
713,3/7/2023,04:39:18
904,1/1/2023,00:39:07
194,1/10/2023,15:43:14
373,1/19/2023,06:11:39
41,2/1/2023,20:43:40
856,2/28/2023,10:01:09
679,1/16/2023,16:34:09
369,1/20/2023,10:41:55
507,1/8/2023,22:42:16
368,1/17/2023,02:02:07
468,2/23/2023,15:33:13
420,2/10/2023,23:00:24
963,1/30/2023,04:26:49
390,2/5/2023,19:14:49
136,1/29/2023,00:21:31
131,1/1/2023,00:56:27
710,2/7/2023,03:12:33
725,1/31/2023,19:11:36
173,1/10/2023,23:52:08
392,1/22/2023,06:30:11
961,2/27/2023,12:28:29
460,2/2/2023,09:08:19
916,1/27/2023,19:00:40
38,1/17/2023,11:02:29
115,2/4/2023,18:28:17
503,1/13/2023,03:50:35
904,1/31/2023,00:05:41
564,2/26/2023,21:01:04
703,3/6/2023,11:52:29
829,3/31/2023,12:42:16
163,2/23/2023,10:49:41
650,1/9/2023,09:26:48
261,1/26/2023,06:30:58
183,1/27/2023,01:04:59
974,2/1/2023,21:04:49
404,2/9/2023,07:41:02
627,3/2/2023,14:25:44
728,1/4/2023,02:09:22
250,2/23/2023,12:57:12
738,3/24/2023,01:14:10
598,3/6/2023,22:29:45
697,3/5/2023,02:24:59
736,1/20/2023,10:14:37
929,2/10/2023,22:25:35
678,1/16/2023,12:27:40
514,2/3/2023,22:23:27
869,3/22/2023,03:51:24
404,2/23/2023,06:31:19
952,2/7/2023,22:10:31
474,2/14/2023,18:47:56
370,2/20/2023,17:02:05
198,3/7/2023,03:50:58
489,2/13/2023,22:23:23
127,2/26/2023,15:26:21
902,2/16/2023,02:57:38
879,2/6/2023,14:11:59
31,2/25/2023,13:27:14
357,3/8/2023,15:13:42
953,2/27/2023,03:49:47
832,2/6/2023,14:46:44
431,3/19/2023,23:09:08
602,3/1/2023,05:32:01
977,2/21/2023,00:40:19
786,3/13/2023,04:34:54
981,2/10/2023,14:41:15
617,1/17/2023,09:51:03
203,3/1/2023,16:42:17
364,3/5/2023,21:03:50
311,2/16/2023,05:14:11
477,3/7/2023,03:40:25
705,4/1/2023,01:02:59
413,3/6/2023,20:31:45
52,3/26/2023,23:33:28
797,3/2/2023,16:24:02
290,3/7/2023,01:45:35
232,1/18/2023,20:49:21
363,1/2/2023,01:28:29
949,3/22/2023,08:20:32
634,2/13/2023,05:26:01
608,2/2/2023,21:40:39
294,2/25/2023,19:57:04
984,2/24/2023,19:37:52
556,1/25/2023,10:54:25
619,3/21/2023,23:08:32
745,3/31/2023,08:36:08
552,3/10/2023,13:24:34
878,2/23/2023,14:09:06
300,3/27/2023,03:57:19
589,2/21/2023,14:55:02
530,3/31/2023,18:09:18
609,2/9/2023,11:05:59
460,3/19/2023,12:36:13
884,2/5/2023,12:06:12
383,3/18/2023,11:43:46
722,3/20/2023,14:31:23
705,1/17/2023,20:38:08
23,2/20/2023,14:56:46
216,1/11/2023,22:44:53
406,1/20/2023,16:00:16
652,3/20/2023,10:56:14
244,3/11/2023,11:21:53
87,3/20/2023,13:55:34
581,1/24/2023,20:19:42
430,2/27/2023,12:54:15
1000,2/20/2023,13:05:22
98,1/6/2023,02:11:06
561,1/20/2023,11:57:48
388,3/26/2023,03:16:17
855,1/14/2023,01:03:26
727,2/4/2023,20:42:00
556,2/10/2023,16:14:56
242,3/22/2023,20:49:29
205,3/9/2023,05:24:22
971,3/12/2023,22:56:12
825,2/8/2023,19:42:26
321,1/17/2023,20:03:00
144,1/30/2023,21:26:26
880,3/31/2023,04:27:42
803,1/8/2023,06:16:14
427,1/18/2023,03:14:44
257,3/4/2023,12:49:54
495,3/11/2023,05:19:35
791,1/6/2023,21:43:23
446,3/17/2023,17:04:20
422,2/11/2023,20:05:10
155,2/3/2023,21:52:08
751,3/3/2023,04:35:19
584,1/26/2023,16:22:33
929,2/8/2023,21:38:29
489,3/22/2023,16:34:31
25,2/22/2023,04:13:14
63,3/31/2023,11:12:32
863,2/23/2023,18:42:37
240,1/14/2023,18:22:24
702,2/1/2023,02:45:12
431,1/25/2023,16:28:00
40,3/9/2023,04:20:59
378,3/31/2023,09:53:42
532,3/24/2023,20:09:45
185,1/4/2023,01:03:22
242,2/5/2023,07:17:00
669,1/19/2023,07:31:26
794,1/26/2023,16:47:09
344,1/16/2023,15:28:45
937,1/30/2023,11:03:20
54,1/1/2023,12:08:44
402,2/8/2023,18:38:58
908,1/3/2023,05:31:46
254,2/11/2023,04:00:45
777,3/11/2023,12:58:16
325,2/18/2023,21:32:46
150,2/22/2023,14:38:22
776,2/10/2023,10:06:32
705,2/6/2023,03:27:30
581,1/17/2023,01:55:11
256,3/13/2023,13:16:46
892,1/25/2023,17:07:05
573,2/9/2023,12:58:26
671,2/10/2023,00:19:04
355,1/14/2023,03:42:06
158,1/18/2023,18:04:34
794,3/9/2023,06:51:05
54,1/5/2023,12:26:42
322,2/21/2023,20:02:34
842,1/26/2023,12:32:40
481,2/11/2023,01:01:46
533,2/3/2023,10:53:03
693,1/31/2023,03:40:00
309,2/4/2023,13:19:33
175,1/23/2023,08:56:57
992,2/10/2023,21:47:12
769,1/18/2023,11:14:00
943,2/24/2023,14:43:59
661,2/19/2023,07:56:29
462,1/30/2023,13:25:44
213,1/23/2023,04:15:02
933,2/19/2023,23:11:17
141,1/28/2023,16:23:02
65,2/10/2023,09:49:44
207,3/9/2023,18:01:00
458,3/29/2023,02:08:15
509,3/1/2023,17:51:34
724,2/15/2023,18:26:24
954,1/5/2023,18:43:28
491,2/9/2023,22:38:19
380,1/8/2023,01:16:16
966,1/11/2023,12:20:47
548,1/9/2023,05:40:41
92,3/2/2023,18:31:15
174,1/4/2023,21:13:15
545,1/22/2023,22:44:49
947,2/13/2023,18:18:54
407,2/11/2023,11:57:58
805,2/13/2023,18:07:18
746,2/27/2023,06:23:36
900,3/7/2023,09:12:20
975,1/10/2023,20:57:28
154,1/5/2023,06:03:07
406,2/4/2023,03:15:47
879,3/17/2023,14:50:55
227,2/13/2023,08:33:28
915,2/9/2023,17:44:27
84,1/2/2023,17:37:01
309,1/11/2023,06:45:24
292,3/1/2023,15:36:37
444,2/23/2023,20:03:32
625,1/20/2023,14:55:18
52,3/3/2023,22:56:05
755,1/13/2023,22:16:06
242,3/29/2023,18:33:33
312,2/24/2023,01:25:15
897,1/5/2023,20:10:31
75,2/15/2023,07:26:25
648,2/4/2023,19:21:11
195,2/20/2023,06:31:24
575,1/20/2023,22:16:11
917,3/2/2023,18:11:43
448,3/6/2023,10:36:07
176,2/9/2023,17:10:02
585,2/9/2023,09:46:39
331,3/2/2023,04:52:30
395,2/8/2023,19:46:57
78,2/21/2023,09:59:54
591,2/8/2023,22:18:21
356,3/16/2023,16:58:56
522,1/16/2023,20:39:28
398,1/4/2023,12:29:49
15,1/10/2023,19:03:17
688,3/14/2023,05:43:05
912,2/27/2023,03:03:09
978,2/4/2023,14:58:38
377,1/21/2023,15:03:54
464,2/24/2023,07:05:48
543,3/24/2023,21:28:15
900,1/28/2023,18:26:55
787,2/2/2023,23:50:00
851,2/18/2023,03:42:54
640,3/1/2023,11:41:14
590,1/14/2023,05:08:39
394,3/23/2023,22:08:23
929,3/24/2023,09:16:16
114,3/18/2023,22:17:52
204,3/21/2023,21:09:43
163,1/2/2023,15:45:03
532,3/8/2023,06:40:19
468,1/16/2023,23:57:07
594,2/2/2023,08:07:44
977,3/7/2023,19:14:57
705,3/13/2023,08:58:19
625,2/24/2023,16:40:49
74,1/5/2023,02:22:03
425,2/24/2023,23:44:01
468,2/1/2023,21:18:44
677,2/24/2023,22:15:22
400,1/6/2023,05:58:30
798,1/4/2023,02:50:22
950,1/29/2023,18:46:44
10,1/25/2023,14:36:26
878,2/1/2023,17:41:43
325,1/5/2023,19:37:46
646,3/14/2023,17:07:10
533,2/5/2023,10:13:14
379,3/28/2023,17:18:41
185,2/8/2023,05:35:15
477,1/17/2023,00:35:30
159,3/11/2023,19:48:40
184,1/25/2023,04:19:35
327,3/22/2023,10:54:45
256,3/15/2023,06:00:58
154,1/1/2023,16:49:02
546,1/23/2023,19:27:18
813,2/13/2023,17:33:45
407,1/24/2023,21:16:25
1,3/14/2023,10:20:51
309,3/10/2023,20:37:57
210,3/18/2023,08:44:46
677,3/24/2023,09:45:22
393,3/30/2023,09:13:58
153,3/14/2023,09:07:33
640,2/13/2023,03:49:36
505,3/14/2023,05:55:20
267,3/3/2023,00:13:56
513,2/28/2023,15:38:56
945,3/17/2023,03:51:44
554,2/10/2023,12:53:03
404,3/17/2023,18:12:04
743,3/10/2023,11:36:58
285,1/11/2023,11:22:27
327,1/5/2023,20:20:48
554,3/14/2023,16:59:15
458,3/9/2023,04:59:31
396,1/29/2023,01:33:26
494,2/19/2023,16:39:16
721,2/25/2023,13:27:38
460,3/26/2023,17:56:20
343,3/23/2023,15:35:27
573,3/13/2023,22:51:14
160,3/5/2023,03:40:24
561,2/12/2023,05:58:53
928,1/4/2023,02:06:44
738,1/9/2023,00:47:44
156,2/26/2023,11:36:46
341,3/2/2023,09:46:49
348,1/18/2023,18:51:14
545,3/31/2023,03:13:06
823,2/12/2023,06:31:33
705,2/14/2023,16:23:32
934,3/24/2023,15:45:58
265,2/3/2023,06:04:40
388,2/22/2023,20:48:49
613,3/1/2023,19:01:06
846,3/12/2023,06:54:32
535,2/22/2023,03:59:27
701,2/17/2023,23:27:57
786,2/22/2023,13:29:41
917,1/23/2023,20:08:47
446,3/22/2023,21:41:23
589,2/5/2023,07:43:20
813,2/22/2023,23:44:42
612,2/28/2023,01:45:37
393,2/28/2023,08:18:30
2,1/11/2023,00:22:29
635,2/11/2023,00:51:21
283,2/16/2023,15:42:26
660,1/10/2023,03:19:52
966,3/25/2023,04:10:07
570,3/19/2023,06:08:18
741,1/21/2023,06:08:01
740,3/21/2023,07:59:18
446,3/11/2023,00:16:16
682,3/17/2023,15:21:41
9,3/24/2023,03:22:37
447,1/27/2023,05:17:15
963,1/16/2023,07:24:12
9,2/7/2023,20:56:09
195,2/2/2023,23:17:09
257,3/7/2023,22:50:24
50,3/11/2023,15:32:59
381,3/12/2023,04:49:48
524,1/2/2023,18:34:17
431,2/11/2023,09:14:44
854,1/2/2023,06:29:15
966,3/5/2023,03:44:36
211,3/13/2023,17:01:54
308,2/25/2023,13:26:36
584,1/5/2023,09:28:17
517,1/2/2023,20:16:19
18,1/2/2023,16:56:13
819,1/27/2023,20:09:05
925,2/12/2023,00:01:42
472,3/4/2023,19:30:15
840,2/1/2023,00:22:02
650,3/1/2023,20:08:21
536,1/31/2023,08:37:43
521,2/18/2023,22:59:56
771,1/26/2023,10:28:40
222,1/30/2023,07:59:00
304,3/5/2023,15:12:05
764,2/13/2023,01:43:57
329,3/3/2023,06:44:35
46,2/15/2023,13:18:00
126,3/19/2023,11:06:06
792,2/14/2023,14:36:19
784,1/27/2023,12:54:56
391,3/17/2023,14:28:43
931,1/1/2023,09:25:19
398,3/14/2023,10:44:23
624,3/4/2023,17:56:39
833,2/26/2023,00:56:35
633,4/1/2023,05:22:14
371,2/6/2023,14:24:23
477,3/7/2023,12:58:24
349,2/15/2023,13:10:27
925,3/16/2023,02:58:03
532,3/21/2023,05:43:50
123,2/15/2023,07:45:45
385,1/14/2023,17:05:19
578,1/19/2023,13:36:48
97,1/3/2023,05:17:11
276,3/10/2023,06:31:42
221,2/14/2023,05:07:18
395,1/11/2023,20:06:47
190,1/26/2023,13:26:29
104,2/17/2023,11:59:27
962,2/8/2023,23:17:26
364,2/19/2023,21:44:37
329,2/17/2023,02:50:08
664,2/19/2023,02:11:33
78,2/13/2023,11:56:02
214,3/26/2023,13:08:35
522,2/27/2023,17:30:33
310,3/14/2023,14:54:20
31,1/31/2023,11:30:52
105,2/5/2023,06:38:21
188,3/19/2023,08:20:12
132,3/29/2023,13:10:40
923,2/1/2023,05:11:48
649,3/11/2023,08:40:50
135,3/9/2023,14:32:33
428,2/24/2023,16:30:08
865,1/29/2023,23:14:12
390,1/5/2023,18:00:40
594,3/1/2023,11:22:47
351,3/28/2023,11:15:28
226,1/7/2023,15:01:20
784,1/28/2023,00:20:08
805,2/23/2023,21:19:45
332,3/10/2023,03:54:21
648,3/21/2023,18:23:06
229,3/27/2023,08:11:41
948,3/19/2023,18:36:11
507,1/28/2023,17:47:09
411,1/14/2023,15:36:54
872,2/24/2023,05:17:58
100,3/12/2023,19:04:15
149,2/1/2023,05:07:34
546,3/22/2023,23:30:14
962,1/28/2023,00:01:46
492,2/6/2023,01:25:29
876,1/31/2023,23:50:06
522,1/11/2023,23:49:46
136,3/30/2023,09:38:50
74,1/26/2023,08:38:30
738,2/27/2023,07:06:43
749,2/14/2023,14:26:30
224,1/15/2023,00:29:42
228,2/21/2023,03:53:58
108,3/18/2023,11:13:08
890,2/7/2023,22:40:37
968,2/3/2023,10:32:58
773,2/17/2023,13:26:18
158,2/13/2023,19:45:20
645,1/26/2023,15:23:59
836,1/26/2023,19:53:14
274,1/16/2023,04:19:44
488,1/6/2023,18:27:23
12,3/18/2023,14:04:51
358,1/14/2023,10:38:37
312,2/26/2023,02:12:49
386,2/23/2023,23:16:05
214,1/27/2023,09:32:33
