device_id,power_date,power_time,powered_on
882,2023-01-10,16:56:02,1
218,2023-01-10,06:41:36,0
940,2023-01-12,09:25:43,1
973,2023-02-21,09:44:36,0
345,2023-01-06,17:17:39,1
560,2023-03-12,10:11:46,0
770,2023-03-04,17:18:10,0
55,2023-02-02,05:27:59,0
979,2023-02-10,14:33:02,0
233,2023-02-23,18:38:47,1
552,2023-01-23,20:22:03,1
397,2023-02-01,02:06:56,0
890,2023-03-31,03:48:17,0
50,2023-03-10,16:27:09,1
39,2023-03-07,12:47:37,0
468,2023-03-25,21:31:17,1
481,2023-03-04,23:30:31,1
184,2023-03-27,00:55:05,0
791,2023-01-28,09:39:02,0
451,2023-01-18,03:44:18,0
306,2023-02-01,02:11:09,0
216,2023-03-04,15:08:26,0
14,2023-03-30,22:51:53,0
206,2023-01-29,16:59:00,1
86,2023-03-13,17:51:45,1
12,2023-01-15,19:48:18,1
317,2023-02-14,20:35:20,1
995,2023-03-14,21:02:03,1
290,2023-01-16,13:10:13,1
493,2023-03-12,08:21:20,1
935,2023-03-12,09:59:15,1
941,2023-01-14,11:13:18,0
427,2023-01-05,04:32:59,0
36,2023-02-22,23:45:36,1
698,2023-02-01,09:51:54,1
12,2023-03-25,06:44:16,0
764,2023-01-14,08:43:05,1
274,2023-01-14,14:47:09,0
855,2023-04-01,08:02:15,0
599,2023-01-12,06:11:45,0
678,2023-02-14,01:16:50,0
298,2023-02-02,09:32:39,1
630,2023-01-09,21:01:17,1
296,2023-02-27,02:00:55,1
450,2023-03-01,03:50:32,0
705,2023-01-29,11:38:09,0
428,2023-02-07,02:16:46,1
116,2023-01-05,09:18:04,1
848,2023-03-31,20:57:19,1
448,2023-01-16,02:02:21,0
952,2023-01-27,17:10:40,1
129,2023-03-04,06:50:38,1
858,2023-01-11,15:35:43,1
608,2023-02-22,21:37:14,0
512,2023-03-09,03:42:28,1
863,2023-01-10,19:08:56,0
766,2023-03-15,20:09:22,1
210,2023-02-14,12:16:43,0
870,2023-01-25,16:31:48,0
282,2023-02-02,04:09:21,1
343,2023-02-15,15:00:35,1
995,2023-02-09,03:10:16,1
516,2023-02-26,12:40:12,1
205,2023-02-25,17:45:23,0
383,2023-02-02,09:54:51,1
870,2023-03-16,03:36:35,1
432,2023-03-22,07:26:46,0
333,2023-01-03,05:32:50,0
148,2023-03-27,05:42:37,1
666,2023-01-21,02:05:09,1
16,2023-03-19,23:13:00,1
95,2023-02-16,12:15:57,0
771,2023-02-13,16:31:09,0
994,2023-03-16,08:46:09,1
833,2023-02-10,13:23:32,0
99,2023-02-23,10:55:52,0
191,2023-01-18,14:56:06,0
699,2023-03-26,12:18:02,1
664,2023-03-04,13:40:33,0
403,2023-01-01,08:05:46,0
180,2023-02-08,02:55:49,0
381,2023-02-27,00:08:38,0
473,2023-01-22,08:04:58,0
462,2023-02-09,23:05:14,0
376,2023-02-27,03:34:24,1
27,2023-01-16,04:59:53,0
844,2023-03-19,09:43:21,1
695,2023-03-10,11:42:44,0
166,2023-03-27,19:13:33,0
11,2023-01-28,03:29:28,0
366,2023-01-13,15:32:49,0
541,2023-04-01,05:35:21,1
383,2023-02-11,07:56:50,1
397,2023-02-03,00:45:37,1
172,2023-02-17,12:15:30,0
628,2023-01-21,13:45:43,1
279,2023-01-12,12:43:59,0
585,2023-02-19,10:24:50,0
643,2023-02-03,06:20:25,1
276,2023-01-24,06:58:50,1
153,2023-03-11,21:55:12,0
763,2023-03-14,02:31:52,1
178,2023-01-27,02:05:11,1
410,2023-03-19,07:00:39,0
791,2023-02-17,09:38:59,1
245,2023-03-22,08:27:15,0
768,2023-01-18,21:30:29,0
451,2023-02-11,14:58:19,1
6,2023-03-10,00:02:02,0
231,2023-03-15,01:41:02,0
529,2023-01-11,16:01:05,0
667,2023-03-21,20:31:58,0
956,2023-02-03,11:56:45,1
241,2023-03-05,04:05:13,0
465,2023-02-08,19:31:02,0
166,2023-03-09,18:44:25,1
998,2023-01-01,10:54:10,0
148,2023-01-26,16:19:58,1
697,2023-03-11,08:37:38,0
296,2023-03-04,21:53:03,0
423,2023-03-14,09:27:08,0
689,2023-01-21,19:36:33,0
788,2023-03-13,11:53:08,1
568,2023-02-26,15:28:49,0
888,2023-02-25,08:49:57,0
329,2023-02-10,01:34:32,0
934,2023-02-26,18:29:32,1
735,2023-03-24,04:05:15,0
614,2023-01-27,21:03:10,1
711,2023-03-21,18:15:46,1
939,2023-02-02,16:57:55,1
796,2023-01-18,16:54:35,1
911,2023-01-03,15:18:19,1
359,2023-02-18,00:32:25,0
602,2023-03-17,07:27:28,0
421,2023-03-21,06:45:27,0
493,2023-01-11,06:41:58,0
195,2023-02-24,19:18:18,1
735,2023-03-15,12:01:45,0
440,2023-03-02,00:56:01,1
142,2023-03-09,14:13:44,0
968,2023-03-20,14:20:51,0
711,2023-01-08,06:24:18,0
746,2023-01-04,03:46:49,0
922,2023-02-12,17:50:02,1
821,2023-03-24,00:17:33,1
74,2023-01-22,14:10:38,0
401,2023-03-24,20:31:40,1
396,2023-01-06,19:55:33,1
543,2023-03-20,15:52:44,1
795,2023-03-14,12:46:16,0
410,2023-03-09,05:36:51,0
404,2023-03-29,17:27:31,0
3,2023-03-08,11:57:13,0
910,2023-03-06,07:14:54,1
181,2023-03-07,06:37:17,1
134,2023-01-27,20:53:05,1
645,2023-03-29,23:46:31,1
239,2023-02-28,09:31:37,0
24,2023-03-03,06:06:09,1
447,2023-02-09,20:06:02,1
228,2023-01-21,14:55:57,1
811,2023-01-11,22:29:44,1
229,2023-02-15,08:52:59,0
348,2023-01-12,02:48:00,1
93,2023-02-15,09:39:03,1
593,2023-03-12,19:33:01,0
179,2023-02-03,03:19:12,1
277,2023-02-25,07:23:50,1
981,2023-02-22,23:01:34,0
537,2023-03-24,13:11:22,1
485,2023-03-04,03:31:58,1
379,2023-01-05,04:09:21,1
874,2023-02-20,07:40:15,0
722,2023-03-20,10:06:37,1
788,2023-01-05,11:50:09,0
169,2023-01-11,04:48:23,1
645,2023-01-27,05:06:29,0
934,2023-01-20,04:16:51,1
963,2023-03-13,20:42:47,1
415,2023-01-19,14:25:41,1
384,2023-03-19,00:29:57,1
356,2023-01-24,02:59:34,1
602,2023-01-03,23:50:54,0
902,2023-01-06,07:05:03,1
893,2023-03-13,16:46:58,0
188,2023-01-23,17:56:48,0
827,2023-02-18,21:16:09,0
712,2023-03-05,09:47:17,1
53,2023-02-17,00:46:05,0
112,2023-01-20,02:14:42,0
985,2023-03-27,23:42:46,1
224,2023-01-10,04:03:03,0
722,2023-02-25,07:47:44,0
659,2023-02-08,19:08:00,0
643,2023-03-10,06:31:40,1
803,2023-02-24,07:42:35,0
967,2023-02-21,17:14:58,0
590,2023-02-27,03:18:24,1
87,2023-03-09,18:22:33,0
384,2023-03-27,05:45:21,1
859,2023-01-27,09:47:01,1
712,2023-03-06,03:55:23,1
375,2023-03-03,07:53:37,0
64,2023-01-14,06:43:59,1
976,2023-01-29,12:09:10,0
183,2023-01-06,18:49:38,0
607,2023-03-12,08:26:31,0
509,2023-01-14,15:43:16,1
361,2023-03-12,05:17:28,1
568,2023-01-09,17:31:44,0
859,2023-02-06,08:07:17,1
492,2023-03-21,12:44:02,0
565,2023-01-21,23:03:10,0
858,2023-01-12,21:49:27,1
207,2023-01-10,14:28:53,0
188,2023-01-08,08:29:12,1
548,2023-03-06,23:58:04,0
778,2023-02-26,07:47:57,1
663,2023-01-14,22:56:42,0
821,2023-01-23,22:53:17,1
861,2023-01-09,07:17:21,0
258,2023-03-14,17:54:55,1
460,2023-01-24,04:51:27,0
674,2023-01-08,23:00:15,0
1,2023-02-21,15:03:06,0
371,2023-03-27,04:44:41,0
522,2023-02-06,05:39:22,1
667,2023-02-15,11:45:14,1
592,2023-03-29,21:51:11,1
553,2023-02-21,21:29:06,1
534,2023-02-25,03:49:43,0
308,2023-03-23,11:36:31,1
637,2023-03-14,01:36:58,1
310,2023-02-15,21:50:50,0
977,2023-03-25,09:36:47,1
201,2023-01-28,03:29:22,1
812,2023-02-11,18:31:47,1
693,2023-01-05,04:04:48,1
874,2023-03-09,17:25:05,1
125,2023-03-11,19:01:27,0
716,2023-01-15,22:47:31,1
830,2023-03-23,04:54:44,0
312,2023-02-24,10:10:23,0
62,2023-02-21,13:00:46,1
670,2023-03-17,10:06:04,0
325,2023-01-12,00:37:04,0
1000,2023-03-18,13:14:36,0
563,2023-02-25,09:19:34,1
828,2023-01-11,09:01:10,0
670,2023-01-30,03:42:29,0
758,2023-02-22,23:28:33,1
528,2023-03-09,18:06:28,0
895,2023-02-26,18:38:14,1
105,2023-02-10,20:25:52,0
189,2023-01-19,02:40:12,1
786,2023-03-26,23:26:01,0
108,2023-03-15,17:11:30,0
701,2023-03-03,02:28:40,1
969,2023-01-28,10:49:24,1
407,2023-03-29,23:04:51,0
110,2023-03-25,15:25:33,0
979,2023-03-31,14:56:38,1
800,2023-02-27,18:18:59,0
1000,2023-03-21,15:44:30,1
207,2023-01-25,04:37:56,0
794,2023-02-24,05:48:45,1
303,2023-01-24,12:25:24,1
442,2023-03-15,13:24:00,0
277,2023-01-13,15:55:25,0
134,2023-01-11,22:21:39,0
366,2023-02-08,15:43:28,1
65,2023-01-09,13:17:35,0
29,2023-01-19,15:35:14,0
191,2023-03-07,16:34:51,1
676,2023-01-07,04:46:16,1
970,2023-03-17,06:54:34,1
222,2023-02-11,21:03:40,0
824,2023-02-21,22:53:44,0
363,2023-02-16,04:48:01,0
267,2023-02-26,20:19:05,0
828,2023-03-15,06:40:02,1
829,2023-03-18,16:13:09,1
73,2023-03-26,01:56:48,1
760,2023-02-07,15:34:01,0
375,2023-03-28,21:41:08,0
624,2023-03-11,00:07:32,1
981,2023-03-15,19:24:43,0
904,2023-03-02,06:51:32,0
116,2023-01-28,07:39:07,1
536,2023-02-05,15:12:04,0
8,2023-02-06,17:17:21,0
216,2023-01-20,01:19:30,1
813,2023-01-31,23:31:20,0
465,2023-03-26,16:59:55,0
662,2023-03-10,09:31:50,1
800,2023-02-10,06:31:45,1
447,2023-04-01,23:14:02,1
511,2023-01-14,01:25:46,0
28,2023-03-15,03:51:36,0
840,2023-02-03,01:17:11,1
392,2023-03-27,19:35:26,0
222,2023-01-25,12:53:07,1
767,2023-02-21,18:41:44,0
809,2023-01-27,07:09:02,1
188,2023-03-09,19:56:25,1
79,2023-03-25,04:00:06,0
617,2023-02-07,14:30:03,1
228,2023-03-18,16:59:45,1
744,2023-03-25,19:26:38,0
246,2023-01-21,06:33:30,1
153,2023-01-05,03:39:45,0
866,2023-01-15,15:31:39,1
347,2023-03-21,00:42:36,1
462,2023-03-30,14:50:16,1
423,2023-03-02,16:51:17,0
14,2023-02-26,16:05:24,0
28,2023-02-05,23:50:23,0
172,2023-03-23,21:02:19,0
177,2023-02-25,03:11:57,1
259,2023-03-21,06:57:55,0
940,2023-03-07,19:12:30,1
358,2023-03-19,20:13:20,0
397,2023-01-20,22:15:04,1
479,2023-03-12,15:54:54,1
4,2023-03-24,18:34:15,0
507,2023-01-11,06:02:43,0
23,2023-02-02,21:50:52,0
655,2023-03-29,03:24:27,1
844,2023-02-06,00:16:45,0
688,2023-02-03,16:50:00,0
932,2023-03-05,00:28:22,1
337,2023-02-03,05:25:23,0
230,2023-02-12,09:15:53,1
536,2023-03-21,23:56:19,0
748,2023-03-18,21:16:35,0
682,2023-02-02,20:48:54,0
493,2023-01-15,04:25:57,0
35,2023-02-27,20:03:49,1
133,2023-03-10,12:27:20,1
443,2023-02-01,11:35:05,0
696,2023-01-03,14:41:28,0
888,2023-02-23,08:38:55,1
966,2023-02-13,05:10:14,1
633,2023-02-11,11:53:43,1
329,2023-02-27,04:04:36,1
730,2023-01-01,00:07:04,1
403,2023-02-23,22:38:37,0
832,2023-03-29,12:07:17,0
556,2023-03-20,07:28:01,0
705,2023-02-26,08:19:56,1
559,2023-03-13,23:38:26,1
18,2023-02-17,04:36:16,1
87,2023-01-18,00:36:44,0
851,2023-03-24,05:26:55,1
745,2023-01-19,01:09:17,0
486,2023-01-17,12:13:14,0
282,2023-03-09,16:39:01,0
250,2023-03-26,05:09:29,0
287,2023-02-19,03:34:58,0
326,2023-03-25,14:05:51,1
460,2023-01-26,15:23:19,0
497,2023-01-05,10:13:54,0
951,2023-01-08,04:11:27,0
720,2023-03-28,17:21:39,0
146,2023-02-17,01:14:52,0
25,2023-01-23,17:56:38,1
214,2023-02-03,01:20:44,1
35,2023-02-25,12:38:27,0
820,2023-02-18,07:43:41,0
675,2023-03-25,07:12:03,1
571,2023-02-10,19:03:24,0
267,2023-01-09,05:23:16,0
731,2023-02-03,05:29:18,1
566,2023-03-15,09:23:40,0
388,2023-02-11,08:43:50,1
249,2023-03-14,10:37:48,1
821,2023-02-14,06:03:27,1
679,2023-01-11,20:59:55,0
15,2023-02-16,03:26:01,1
546,2023-03-05,17:46:37,0
684,2023-01-20,04:48:25,1
750,2023-02-15,03:20:04,0
906,2023-03-16,20:22:31,0
86,2023-01-30,08:35:28,1
535,2023-03-28,20:22:32,0
165,2023-03-11,17:56:11,0
459,2023-02-22,07:03:32,1
224,2023-02-14,17:00:52,0
264,2023-03-27,02:52:38,1
321,2023-02-12,06:50:30,0
824,2023-03-08,23:39:33,0
712,2023-01-15,03:37:59,1
552,2023-01-18,13:21:42,0
676,2023-03-26,23:45:13,0
750,2023-02-04,00:21:21,1
307,2023-02-27,14:58:56,1
955,2023-03-17,03:28:23,0
87,2023-02-20,08:17:46,0
705,2023-03-22,20:36:05,1
24,2023-01-05,09:26:56,0
464,2023-01-12,07:28:13,1
419,2023-03-14,09:51:48,0
793,2023-02-11,13:26:30,0
100,2023-03-11,02:51:03,1
667,2023-01-29,23:49:34,1
226,2023-01-09,12:59:57,1
165,2023-03-11,00:02:45,0
169,2023-02-22,08:40:06,0
159,2023-02-20,21:54:48,0
374,2023-01-23,06:31:24,0
245,2023-02-06,17:47:43,1
263,2023-02-20,22:12:41,1
955,2023-03-22,11:05:08,1
955,2023-02-05,18:07:22,1
63,2023-02-20,08:38:46,1
798,2023-01-11,09:33:47,1
39,2023-02-25,02:38:40,0
104,2023-01-12,21:57:18,0
474,2023-03-04,05:06:51,0
2,2023-01-09,14:31:01,1
337,2023-02-04,00:45:40,0
295,2023-02-08,23:08:43,1
388,2023-03-16,03:02:02,0
16,2023-03-01,19:24:50,0
572,2023-01-25,14:40:01,0
217,2023-02-26,13:57:54,0
557,2023-02-21,08:19:43,1
196,2023-01-11,01:51:28,0
426,2023-03-22,21:53:12,0
992,2023-03-23,08:46:31,0
29,2023-03-26,17:59:45,0
534,2023-01-25,07:31:04,1
24,2023-03-09,13:32:14,0
512,2023-03-07,20:30:46,1
433,2023-01-06,11:49:17,0
364,2023-01-19,03:08:24,0
965,2023-02-24,18:24:23,1
660,2023-03-18,05:20:04,1
66,2023-01-07,09:28:47,0
855,2023-03-11,03:02:23,1
533,2023-03-21,05:18:37,0
540,2023-01-09,19:24:21,0
295,2023-02-04,07:12:29,0
307,2023-03-23,20:18:44,1
412,2023-02-23,21:55:19,1
467,2023-01-18,23:32:32,0
656,2023-01-23,16:22:28,0
508,2023-03-17,10:27:15,0
81,2023-01-10,14:43:55,0
569,2023-01-10,12:30:03,0
94,2023-03-07,18:11:30,1
458,2023-01-29,21:09:45,1
432,2023-03-26,03:54:35,1
100,2023-03-31,17:25:32,1
718,2023-02-05,08:07:51,1
150,2023-02-27,08:42:51,0
757,2023-02-20,15:38:11,1
687,2023-02-27,23:13:38,0
13,2023-03-19,00:07:33,0
844,2023-02-06,07:20:00,0
154,2023-02-19,07:16:38,1
468,2023-01-21,18:05:29,0
917,2023-02-06,21:00:35,1
911,2023-03-25,03:16:59,0
368,2023-02-01,08:27:10,0
647,2023-03-19,20:47:34,0
917,2023-03-22,12:58:42,0
176,2023-01-18,13:26:35,0
211,2023-03-23,06:03:08,0
371,2023-03-04,08:32:13,0
127,2023-01-31,13:17:24,0
809,2023-02-14,03:37:44,1
386,2023-01-25,18:12:41,1
530,2023-01-17,18:59:24,0
776,2023-02-02,08:22:33,1
879,2023-03-21,08:35:54,1
47,2023-03-17,21:10:30,1
195,2023-01-29,01:05:25,1
871,2023-02-02,23:52:09,1
272,2023-02-04,02:35:11,0
805,2023-03-23,21:59:27,1
473,2023-01-10,20:45:46,1
821,2023-02-18,00:18:03,0
807,2023-03-20,08:50:10,1
228,2023-03-02,03:43:32,0
224,2023-01-02,10:30:33,0
318,2023-03-15,05:05:05,1
415,2023-03-07,13:55:28,1
370,2023-02-19,01:27:48,1
557,2023-01-28,08:15:49,0
63,2023-01-12,04:58:29,0
688,2023-01-12,03:35:44,1
986,2023-03-29,20:43:07,1
51,2023-01-16,20:26:26,1
950,2023-02-11,18:12:23,1
800,2023-01-20,13:54:37,1
159,2023-03-16,08:42:52,1
715,2023-01-13,15:04:56,1
332,2023-02-06,13:43:47,0
267,2023-03-04,05:07:38,1
825,2023-01-18,06:50:29,1
430,2023-02-21,14:43:36,1
263,2023-03-19,14:39:56,0
396,2023-01-25,13:08:13,1
482,2023-01-11,02:47:56,1
366,2023-04-01,09:39:42,1
852,2023-03-08,17:10:37,0
750,2023-03-16,23:17:32,1
649,2023-03-27,19:10:23,0
473,2023-01-18,09:17:10,0
263,2023-02-24,23:24:11,1
625,2023-01-02,12:13:36,0
430,2023-02-24,12:44:06,1
912,2023-03-07,16:36:15,0
1,2023-02-08,15:31:23,1
147,2023-01-20,12:57:23,1
119,2023-03-20,00:08:45,1
832,2023-02-26,18:49:43,0
995,2023-03-08,02:01:27,1
880,2023-03-27,13:48:18,0
428,2023-01-08,12:11:39,1
134,2023-01-03,15:17:31,1
923,2023-03-08,04:32:20,1
664,2023-03-31,23:55:04,1
625,2023-02-24,18:41:04,1
764,2023-01-06,23:06:06,0
638,2023-03-11,15:04:55,0
156,2023-02-21,21:36:36,1
195,2023-01-19,02:22:13,1
131,2023-02-26,07:28:42,0
125,2023-03-23,00:19:49,1
870,2023-03-14,00:46:28,1
507,2023-01-07,15:07:49,0
378,2023-01-25,07:50:17,1
78,2023-03-14,09:21:54,1
780,2023-03-26,20:28:28,0
84,2023-02-14,01:02:00,0
476,2023-02-23,02:05:15,0
108,2023-01-25,13:10:47,0
992,2023-01-14,07:18:42,1
577,2023-02-04,04:51:19,1
173,2023-02-05,08:00:29,1
162,2023-03-09,00:54:50,1
730,2023-03-18,00:36:32,1
760,2023-01-23,16:47:32,0
432,2023-01-28,02:47:26,0
580,2023-03-20,10:18:17,1
19,2023-01-18,01:56:06,0
909,2023-01-21,22:56:33,0
133,2023-01-12,01:35:35,0
513,2023-02-13,01:31:51,1
113,2023-01-15,09:34:59,1
383,2023-03-12,17:05:14,1
396,2023-02-01,22:03:23,1
619,2023-03-30,17:39:59,1
11,2023-03-25,12:19:33,1
893,2023-01-15,13:20:01,0
218,2023-02-26,06:21:38,1
98,2023-03-09,09:53:08,0
456,2023-02-24,14:54:14,1
617,2023-03-04,22:13:05,1
589,2023-02-08,00:08:05,0
406,2023-02-28,09:19:06,1
515,2023-02-26,11:00:37,0
523,2023-01-26,22:23:37,1
658,2023-01-15,03:44:29,0
565,2023-03-14,00:17:32,1
517,2023-02-11,08:23:42,0
353,2023-02-02,18:49:08,1
566,2023-02-28,19:58:24,1
388,2023-02-25,01:13:49,0
923,2023-03-26,19:11:42,0
619,2023-03-30,04:16:33,0
266,2023-01-20,14:13:08,1
212,2023-01-22,13:22:41,1
908,2023-03-04,19:59:23,1
109,2023-03-26,22:03:31,0
579,2023-03-16,19:53:24,1
464,2023-03-07,20:51:41,1
224,2023-03-19,14:59:29,0
161,2023-03-14,13:13:38,0
702,2023-02-03,01:57:05,0
210,2023-03-10,13:12:26,0
735,2023-02-28,18:53:08,1
248,2023-01-01,19:40:42,0
656,2023-02-11,19:15:29,0
405,2023-01-05,17:38:37,0
959,2023-03-24,04:51:37,0
386,2023-03-18,04:16:15,0
917,2023-03-08,01:30:46,0
675,2023-02-16,15:34:26,0
678,2023-03-30,18:21:01,0
737,2023-02-20,03:44:31,0
742,2023-02-16,19:12:48,0
547,2023-01-03,16:01:35,0
777,2023-02-12,04:47:12,1
770,2023-01-19,05:30:29,0
418,2023-02-03,23:27:03,0
195,2023-02-11,09:42:20,0
520,2023-01-30,21:33:42,1
255,2023-03-19,23:15:01,1
835,2023-03-02,02:52:34,0
109,2023-01-27,02:14:19,0
751,2023-03-30,07:27:05,0
298,2023-02-12,16:19:32,0
685,2023-02-27,02:42:08,1
308,2023-03-21,08:25:01,0
183,2023-02-01,08:24:33,0
45,2023-03-12,14:27:43,0
621,2023-01-23,14:34:21,1
505,2023-01-13,03:37:32,1
620,2023-01-13,13:28:56,1
354,2023-03-31,20:16:12,0
604,2023-01-14,11:12:28,1
715,2023-03-03,08:27:55,1
219,2023-02-02,19:06:25,1
660,2023-03-09,14:11:58,0
192,2023-03-25,04:23:41,0
475,2023-01-07,06:31:07,0
948,2023-02-22,19:35:34,0
759,2023-02-19,19:23:41,1
434,2023-02-08,15:40:33,1
40,2023-02-23,14:36:54,0
675,2023-01-18,11:27:58,0
676,2023-03-22,08:59:15,0
496,2023-01-17,07:16:31,0
649,2023-02-25,01:35:17,0
993,2023-01-14,09:16:37,0
765,2023-02-18,08:16:28,0
172,2023-03-11,20:41:27,0
629,2023-03-12,05:44:34,1
68,2023-03-11,12:00:05,0
67,2023-01-28,12:40:53,0
872,2023-02-09,05:42:50,1
163,2023-03-21,03:49:54,0
938,2023-01-22,10:40:30,0
138,2023-02-12,04:12:07,0
769,2023-02-14,06:56:12,0
838,2023-01-11,18:27:50,0
130,2023-01-08,00:00:56,1
858,2023-03-17,18:17:29,1
771,2023-01-15,12:34:52,0
872,2023-01-07,22:43:55,1
499,2023-01-31,04:22:06,0
852,2023-01-28,14:24:26,0
302,2023-03-02,08:14:24,0
525,2023-03-10,15:51:40,0
43,2023-02-16,18:49:25,1
550,2023-01-24,00:00:40,1
904,2023-03-15,12:53:57,0
198,2023-01-12,12:55:59,1
901,2023-03-02,06:48:55,1
232,2023-01-09,11:35:52,0
173,2023-02-12,16:03:32,1
635,2023-03-11,10:05:03,1
480,2023-01-15,09:03:22,0
734,2023-03-31,22:01:19,0
842,2023-02-13,06:40:51,0
459,2023-02-14,13:43:44,1
720,2023-03-28,20:54:07,1
440,2023-02-02,07:55:10,1
987,2023-01-17,11:36:21,0
143,2023-01-27,23:13:53,0
397,2023-02-04,09:21:50,1
742,2023-03-02,18:00:16,1
802,2023-02-17,23:38:41,1
259,2023-02-23,03:00:39,0
896,2023-01-01,21:06:51,0
310,2023-01-07,10:28:23,0
692,2023-04-01,20:06:45,1
183,2023-02-23,23:33:33,1
599,2023-03-19,20:36:20,0
380,2023-03-08,22:23:00,1
93,2023-03-27,15:59:51,1
274,2023-02-26,15:20:30,0
571,2023-01-05,01:20:05,1
391,2023-02-16,15:56:11,1
714,2023-01-07,11:45:26,1
977,2023-03-01,13:12:03,1
3,2023-03-13,13:08:51,0
762,2023-03-01,08:43:24,1
656,2023-02-27,22:59:59,0
724,2023-01-29,09:20:37,0
719,2023-02-28,22:08:22,1
911,2023-01-10,17:42:56,0
927,2023-02-23,20:14:49,0
223,2023-02-01,16:08:29,0
984,2023-03-14,14:07:06,0
186,2023-03-24,02:11:12,1
702,2023-03-22,02:46:13,0
889,2023-03-28,15:45:28,0
283,2023-02-21,20:44:31,0
527,2023-02-17,08:35:46,0
675,2023-02-09,12:53:43,1
64,2023-02-10,05:22:24,1
62,2023-01-31,04:03:08,1
443,2023-03-22,14:21:14,1
38,2023-01-17,23:11:53,0
185,2023-03-08,08:55:32,0
996,2023-02-13,19:25:32,1
447,2023-01-12,23:47:35,1
820,2023-02-02,04:41:07,1
520,2023-02-15,11:41:27,1
367,2023-02-21,21:06:18,1
428,2023-02-24,13:14:06,1
723,2023-02-03,01:30:21,1
336,2023-01-22,17:42:42,0
301,2023-02-05,19:41:58,1
604,2023-01-19,01:16:11,0
897,2023-01-15,23:40:57,0
589,2023-02-06,14:35:52,0
529,2023-01-05,13:59:12,1
754,2023-01-25,16:10:54,0
228,2023-03-24,07:27:08,1
753,2023-01-18,12:00:11,0
270,2023-01-17,02:41:23,1
616,2023-03-27,01:27:40,1
80,2023-01-09,11:20:04,0
685,2023-03-25,09:35:09,1
165,2023-03-08,12:20:45,0
738,2023-01-04,17:29:08,0
646,2023-02-07,09:03:29,1
336,2023-02-20,19:28:54,0
52,2023-03-09,15:46:36,1
878,2023-02-14,03:45:18,0
691,2023-02-27,06:05:16,1
610,2023-02-11,10:51:32,0
840,2023-01-12,21:47:01,0
310,2023-03-06,20:12:34,1
738,2023-01-29,15:13:05,0
599,2023-02-25,12:24:28,1
440,2023-01-02,14:29:43,0
394,2023-02-10,13:29:09,1
729,2023-02-04,15:59:07,1
304,2023-02-09,10:24:32,0
893,2023-02-13,08:18:37,0
13,2023-02-12,22:57:24,1
107,2023-01-08,01:44:13,0
277,2023-03-12,10:55:29,0
8,2023-02-16,03:54:10,1
59,2023-01-08,12:52:08,0
886,2023-01-29,12:01:17,0
970,2023-03-26,00:17:09,0
934,2023-03-18,23:07:44,0
47,2023-01-24,08:23:07,1
304,2023-03-26,00:42:51,0
131,2023-02-06,02:11:39,0
525,2023-02-04,22:28:21,1
963,2023-02-14,03:28:04,0
131,2023-02-05,20:06:48,0
789,2023-03-10,03:43:33,0
850,2023-01-06,08:19:04,0
333,2023-01-26,04:29:57,0
458,2023-02-20,13:20:39,1
378,2023-01-07,17:07:24,1
287,2023-03-30,02:03:08,0
728,2023-02-13,14:56:38,1
623,2023-01-31,06:19:58,0
505,2023-02-21,07:07:17,1
865,2023-02-04,07:14:38,1
518,2023-02-21,19:28:07,1
125,2023-03-29,00:04:55,1
809,2023-01-31,21:35:02,0
697,2023-03-14,01:46:23,1
580,2023-02-03,17:54:31,1
97,2023-01-08,03:24:59,0
760,2023-02-14,04:15:58,0
125,2023-03-20,00:59:37,1
581,2023-02-20,21:54:08,0
205,2023-03-05,16:08:09,0
828,2023-03-16,09:08:39,0
913,2023-02-01,05:57:38,0
228,2023-02-10,23:41:48,1
435,2023-01-10,18:51:34,1
662,2023-03-30,08:13:28,1
454,2023-01-10,08:18:12,1
326,2023-01-24,09:42:53,1
1000,2023-02-08,12:38:38,1
973,2023-02-28,18:52:43,0
152,2023-04-01,15:33:19,0
329,2023-01-10,13:23:51,1
737,2023-02-17,19:11:16,1
62,2023-01-17,20:42:38,1
529,2023-01-09,21:51:17,1
417,2023-01-20,05:52:50,0
719,2023-01-16,03:28:15,1
703,2023-03-20,20:43:38,1
967,2023-03-16,16:03:34,0
868,2023-03-22,23:27:13,1
622,2023-03-09,19:24:03,0
432,2023-03-07,18:54:54,0
551,2023-02-23,03:19:31,0
961,2023-02-03,03:53:39,1
867,2023-03-20,11:19:27,1
387,2023-03-12,15:23:20,0
860,2023-02-22,04:49:58,0
376,2023-03-19,11:50:46,0
939,2023-03-30,13:24:21,0
619,2023-01-30,02:18:59,1
141,2023-02-21,19:56:26,0
288,2023-01-14,12:58:11,0
298,2023-02-02,02:11:56,1
969,2023-01-15,07:21:21,0
951,2023-01-15,05:01:35,0
130,2023-02-27,00:32:12,1
38,2023-02-22,15:59:19,1
167,2023-02-20,19:33:51,0
60,2023-03-12,08:05:13,1
54,2023-01-12,17:40:45,0
356,2023-02-12,17:31:27,0
181,2023-02-09,12:21:03,0
75,2023-02-02,16:13:09,1
86,2023-02-02,20:02:10,0
23,2023-01-20,02:57:34,1
4,2023-01-29,17:33:39,1
716,2023-03-09,06:59:16,1
249,2023-01-26,19:39:20,0
296,2023-03-27,15:58:05,1
261,2023-03-22,21:15:51,1
716,2023-02-08,09:05:56,0
676,2023-02-12,22:35:37,1
