device_id,login_date,login_time,attempt_number,successful,login_method
487,2023-02-14,03:11:28,3,0,PIN
753,2023-03-03,11:59:36,3,1,Facial Recognition
220,2023-03-23,03:56:17,2,1,PIN
776,2023-03-20,21:53:31,4,1,Password
209,2023-03-24,08:15:57,2,1,PIN
354,2023-03-18,21:07:20,4,1,Fingerprint
585,2023-02-23,02:05:07,4,0,PIN
826,2023-02-27,06:24:17,4,0,PIN
192,2023-03-20,11:38:57,1,1,PIN
477,2023-03-20,11:01:56,4,1,Facial Recognition
232,2023-03-18,18:08:40,1,1,Password
440,2023-01-26,01:26:40,4,1,Facial Recognition
394,2023-03-13,06:09:03,3,0,Fingerprint
75,2023-01-14,18:14:22,1,1,Password
185,2023-01-07,06:46:19,4,0,Facial Recognition
836,2023-03-22,03:49:55,2,1,Fingerprint
645,2023-03-24,07:24:18,3,1,Fingerprint
682,2023-03-13,07:29:07,4,1,Facial Recognition
851,2023-01-05,15:00:16,1,0,Facial Recognition
661,2023-01-05,17:10:45,4,0,Facial Recognition
953,2023-02-02,02:08:43,4,0,Password
129,2023-03-16,18:49:51,2,1,Password
20,2023-03-04,01:10:25,2,1,PIN
798,2023-02-15,05:18:26,1,0,Fingerprint
408,2023-01-10,23:00:07,1,1,Facial Recognition
439,2023-03-30,05:09:53,4,0,Password
933,2023-01-09,07:27:56,4,1,Password
1000,2023-03-25,18:10:55,4,0,Facial Recognition
650,2023-03-12,17:58:33,1,1,Password
373,2023-01-26,15:05:28,4,0,Fingerprint
357,2023-03-05,09:00:27,3,0,Password
500,2023-02-04,19:12:37,2,0,PIN
504,2023-03-01,14:29:37,3,1,PIN
520,2023-01-13,02:51:54,4,1,Facial Recognition
162,2023-02-13,04:24:11,1,1,Fingerprint
123,2023-01-18,17:37:41,3,1,Fingerprint
757,2023-02-19,19:19:29,4,1,Password
951,2023-04-01,08:49:42,3,0,Fingerprint
634,2023-03-07,21:14:07,3,1,PIN
145,2023-02-20,03:27:38,4,1,Fingerprint
369,2023-03-07,04:26:05,3,1,Fingerprint
856,2023-02-01,11:35:40,1,0,Password
263,2023-01-13,15:37:42,4,1,Facial Recognition
48,2023-02-18,07:19:41,1,1,PIN
185,2023-01-13,17:11:13,4,0,Facial Recognition
536,2023-03-06,15:11:23,3,0,Password
718,2023-01-13,05:36:00,3,1,PIN
595,2023-02-12,08:10:35,2,1,Password
723,2023-01-27,10:38:23,2,1,Fingerprint
125,2023-03-09,11:26:54,3,1,Facial Recognition
420,2023-02-18,12:44:07,2,0,Password
549,2023-02-28,05:22:35,4,0,Password
703,2023-01-16,02:06:37,2,0,PIN
713,2023-03-18,20:53:48,3,1,Facial Recognition
262,2023-02-12,20:49:25,1,0,PIN
808,2023-03-30,03:04:24,4,1,Facial Recognition
978,2023-01-27,16:21:25,1,1,Password
906,2023-03-07,08:29:33,3,0,PIN
592,2023-02-25,16:41:42,2,0,PIN
526,2023-03-06,13:19:00,3,0,Fingerprint
482,2023-03-02,23:08:23,4,0,PIN
471,2023-01-05,01:43:58,2,0,PIN
152,2023-01-17,18:33:36,1,1,PIN
705,2023-03-31,07:18:50,2,0,PIN
103,2023-02-21,06:17:45,3,0,Facial Recognition
786,2023-03-28,22:26:29,4,1,Password
999,2023-03-17,18:55:12,4,0,Facial Recognition
563,2023-02-08,20:42:43,1,1,PIN
851,2023-01-11,07:17:05,1,0,Password
227,2023-02-07,17:45:42,1,1,Facial Recognition
713,2023-02-02,11:37:03,2,0,PIN
7,2023-01-19,21:00:54,1,1,Facial Recognition
342,2023-03-28,17:50:43,1,0,Fingerprint
625,2023-02-05,23:22:15,1,0,Password
283,2023-02-26,14:35:35,2,0,Password
51,2023-01-15,04:51:48,3,0,Password
768,2023-01-09,20:07:19,2,1,Fingerprint
580,2023-03-08,19:35:22,4,1,Facial Recognition
51,2023-03-28,02:44:24,4,1,PIN
54,2023-02-18,01:42:21,3,0,Fingerprint
817,2023-01-19,18:08:28,3,0,PIN
671,2023-03-14,00:08:17,1,1,PIN
741,2023-01-09,20:31:23,4,0,Facial Recognition
437,2023-02-14,15:05:33,2,1,Password
401,2023-02-20,01:36:18,3,0,Facial Recognition
201,2023-02-23,06:57:05,2,0,Password
560,2023-02-16,21:00:43,2,1,Facial Recognition
598,2023-02-10,12:23:30,4,0,Facial Recognition
819,2023-03-24,02:03:10,4,0,Fingerprint
449,2023-01-25,19:00:41,1,0,PIN
413,2023-01-24,23:07:05,2,1,PIN
1,2023-01-26,07:13:46,1,0,PIN
876,2023-02-09,15:29:23,1,0,Fingerprint
24,2023-01-05,00:04:04,1,0,Password
802,2023-02-05,10:06:13,2,1,Fingerprint
196,2023-02-04,02:20:29,2,1,PIN
543,2023-02-02,13:11:38,2,1,Facial Recognition
273,2023-02-12,15:46:47,1,1,Facial Recognition
794,2023-01-31,08:41:51,2,0,PIN
408,2023-03-04,21:14:25,3,1,Password
880,2023-01-10,15:42:04,4,0,Password
473,2023-03-31,20:35:59,1,1,PIN
490,2023-03-22,00:29:53,3,0,Fingerprint
421,2023-03-23,04:49:45,2,1,Password
732,2023-01-05,02:09:03,3,1,Password
392,2023-02-16,08:42:29,2,1,PIN
408,2023-02-05,17:10:24,1,1,Password
167,2023-01-08,19:58:07,4,0,PIN
489,2023-02-12,23:12:18,3,1,Password
698,2023-02-18,12:20:53,3,1,Password
676,2023-01-14,19:40:14,2,0,Password
239,2023-01-09,07:18:32,3,0,Facial Recognition
246,2023-02-08,19:00:55,4,0,Password
903,2023-03-24,18:19:15,2,0,PIN
715,2023-03-28,17:01:18,4,1,Fingerprint
422,2023-01-19,05:59:20,4,1,PIN
875,2023-01-27,23:25:43,1,0,Password
109,2023-03-18,16:13:13,4,0,Password
108,2023-01-24,19:52:10,1,0,Facial Recognition
235,2023-03-15,13:27:04,1,0,Fingerprint
592,2023-03-17,23:05:24,3,1,Fingerprint
526,2023-02-06,01:48:56,4,1,Password
908,2023-02-08,21:00:45,3,1,Facial Recognition
380,2023-02-04,01:06:44,1,0,PIN
123,2023-01-16,12:19:37,3,0,Password
234,2023-01-31,06:21:39,4,1,Facial Recognition
30,2023-01-01,04:35:45,2,0,PIN
808,2023-01-06,23:13:31,1,0,Fingerprint
142,2023-02-03,01:12:17,2,0,Facial Recognition
647,2023-03-17,15:51:34,2,0,Password
381,2023-03-21,18:50:42,3,0,Facial Recognition
982,2023-01-17,04:46:35,2,1,Password
558,2023-03-16,22:32:54,4,1,Fingerprint
641,2023-01-25,18:46:15,4,1,Password
769,2023-02-16,05:25:34,4,0,Fingerprint
492,2023-01-05,19:10:03,3,0,Facial Recognition
967,2023-02-27,16:54:12,1,1,Password
534,2023-01-06,02:09:08,2,1,PIN
74,2023-02-18,13:34:18,3,1,Password
622,2023-03-28,20:29:23,1,0,Fingerprint
654,2023-01-24,12:52:46,4,1,Password
895,2023-03-25,17:27:18,3,0,PIN
90,2023-02-07,11:48:01,3,0,Fingerprint
755,2023-01-20,10:13:58,1,1,Fingerprint
169,2023-03-21,15:04:49,4,1,PIN
724,2023-03-26,18:36:51,1,1,Facial Recognition
530,2023-02-24,16:18:31,4,1,Fingerprint
427,2023-01-17,19:10:12,3,1,PIN
314,2023-03-20,06:49:34,2,0,Facial Recognition
930,2023-03-28,10:46:51,1,1,Password
345,2023-03-21,13:44:12,1,0,Facial Recognition
18,2023-03-25,03:22:07,3,1,Facial Recognition
706,2023-03-20,15:10:39,3,0,Facial Recognition
305,2023-03-27,22:03:31,3,0,PIN
192,2023-02-27,07:43:27,1,0,Fingerprint
95,2023-01-05,18:56:34,2,0,Facial Recognition
635,2023-02-09,05:08:48,2,0,Facial Recognition
348,2023-02-21,12:37:25,3,1,Facial Recognition
582,2023-02-14,12:04:30,2,1,Password
39,2023-01-26,04:30:19,2,0,Fingerprint
885,2023-03-15,15:50:21,3,0,Facial Recognition
503,2023-03-05,22:19:07,3,1,Facial Recognition
596,2023-01-11,09:46:47,3,0,Facial Recognition
805,2023-02-08,13:55:09,2,1,Fingerprint
634,2023-01-24,00:55:26,3,0,PIN
403,2023-01-27,22:24:09,1,0,Fingerprint
669,2023-01-12,03:37:11,4,1,Fingerprint
255,2023-01-09,12:17:07,2,0,Facial Recognition
465,2023-02-02,11:21:45,1,0,Facial Recognition
713,2023-01-16,02:02:09,3,0,PIN
666,2023-01-18,13:37:20,3,0,PIN
979,2023-01-11,16:38:15,4,0,PIN
166,2023-02-19,01:10:11,2,0,Facial Recognition
866,2023-02-12,20:58:42,1,1,Fingerprint
465,2023-02-06,15:52:07,4,0,PIN
727,2023-01-20,09:36:59,4,1,Password
277,2023-01-02,15:22:00,2,0,Facial Recognition
984,2023-03-23,22:20:11,2,1,Fingerprint
27,2023-01-02,14:28:21,4,1,Facial Recognition
146,2023-01-20,12:35:22,1,1,Password
482,2023-02-14,09:21:31,1,1,PIN
561,2023-01-13,08:41:03,2,0,Facial Recognition
972,2023-01-11,18:29:00,1,1,Facial Recognition
153,2023-02-12,01:42:24,2,0,PIN
984,2023-03-29,14:24:58,1,1,Password
920,2023-01-13,05:40:58,4,1,Password
964,2023-03-08,12:20:42,3,0,PIN
731,2023-02-23,16:26:49,1,0,Fingerprint
838,2023-03-30,07:38:51,2,1,Password
85,2023-01-11,23:52:31,2,1,Facial Recognition
237,2023-01-29,16:14:22,2,0,Fingerprint
746,2023-01-07,00:51:29,1,1,PIN
594,2023-01-21,15:02:49,3,1,PIN
336,2023-02-10,02:56:49,1,0,Facial Recognition
907,2023-01-19,10:16:37,1,1,PIN
802,2023-01-06,09:21:52,3,0,Password
414,2023-02-01,18:05:07,1,1,Fingerprint
576,2023-03-23,07:42:24,2,1,Facial Recognition
158,2023-01-28,12:36:19,4,0,PIN
110,2023-02-04,20:03:37,2,1,Fingerprint
523,2023-04-01,15:16:24,1,1,Facial Recognition
457,2023-01-13,00:12:54,3,1,Fingerprint
687,2023-03-19,05:53:06,4,1,PIN
565,2023-03-02,10:25:09,2,1,Fingerprint
115,2023-01-12,22:05:25,2,0,Fingerprint
515,2023-03-26,17:05:39,4,1,Password
288,2023-01-20,16:17:58,3,1,Password
686,2023-01-11,13:36:02,3,0,Facial Recognition
11,2023-02-04,15:06:57,1,1,Fingerprint
923,2023-02-02,00:50:52,2,0,Password
140,2023-03-07,07:18:20,2,0,PIN
73,2023-01-03,03:16:53,2,1,Facial Recognition
319,2023-01-01,08:45:46,2,0,PIN
178,2023-02-22,20:31:32,4,0,Fingerprint
179,2023-03-17,20:10:49,2,0,Password
358,2023-03-20,20:39:11,2,1,PIN
754,2023-03-26,21:43:04,4,1,PIN
22,2023-03-14,17:09:34,3,1,Password
591,2023-03-10,14:46:09,2,0,Password
880,2023-03-21,02:19:38,4,1,Facial Recognition
162,2023-03-11,19:08:39,1,1,Password
581,2023-01-27,22:57:09,4,1,Password
714,2023-02-22,19:56:34,1,0,Password
594,2023-03-11,07:29:39,4,0,Facial Recognition
910,2023-03-22,03:55:15,1,1,Facial Recognition
534,2023-03-29,21:07:51,1,1,Password
630,2023-03-25,08:28:33,2,0,Password
180,2023-01-13,14:42:07,1,0,PIN
395,2023-02-25,17:55:27,3,0,Fingerprint
98,2023-03-02,02:34:21,3,1,Facial Recognition
831,2023-03-23,18:56:20,2,0,Facial Recognition
162,2023-03-11,06:58:16,4,1,Fingerprint
212,2023-03-03,15:45:44,4,0,PIN
731,2023-01-17,07:22:12,2,0,Password
706,2023-02-04,04:49:10,3,1,PIN
925,2023-02-26,04:15:51,3,1,PIN
277,2023-03-29,11:14:42,3,0,PIN
726,2023-03-09,11:35:31,1,1,Password
324,2023-03-07,14:26:44,1,0,Facial Recognition
404,2023-01-30,06:13:26,4,1,Facial Recognition
228,2023-01-01,20:04:06,3,1,Fingerprint
27,2023-03-20,14:04:16,2,0,PIN
536,2023-02-03,15:29:54,1,1,Password
847,2023-01-24,07:45:21,2,1,PIN
32,2023-03-16,08:26:51,1,1,Fingerprint
606,2023-01-26,20:20:22,4,0,Password
456,2023-02-27,17:50:38,1,1,Fingerprint
33,2023-02-07,16:00:16,4,0,Fingerprint
917,2023-02-23,14:53:32,2,0,PIN
390,2023-03-31,23:12:09,2,1,Facial Recognition
398,2023-02-05,01:23:30,1,1,Facial Recognition
502,2023-01-06,22:39:36,3,0,Fingerprint
349,2023-01-16,12:45:01,1,0,PIN
8,2023-03-01,17:05:44,3,0,Facial Recognition
725,2023-03-13,14:12:04,3,1,Password
641,2023-01-31,08:17:11,1,1,Fingerprint
980,2023-01-12,18:20:40,2,0,Password
158,2023-03-01,03:39:39,3,0,Password
513,2023-01-11,20:45:53,3,1,Fingerprint
668,2023-03-30,13:56:17,4,1,Facial Recognition
203,2023-02-10,10:09:19,1,1,Fingerprint
610,2023-02-03,21:46:38,2,0,Password
445,2023-01-17,17:33:50,3,1,Facial Recognition
496,2023-03-29,10:45:07,1,0,Fingerprint
67,2023-03-11,11:22:16,4,0,Facial Recognition
843,2023-04-01,06:31:34,4,1,PIN
222,2023-03-04,15:06:28,2,1,Facial Recognition
582,2023-01-01,00:06:32,4,1,Facial Recognition
971,2023-02-26,12:07:13,2,0,Password
414,2023-02-23,14:42:00,4,1,PIN
706,2023-02-22,08:55:28,1,0,Facial Recognition
113,2023-03-29,15:59:25,1,0,Facial Recognition
658,2023-01-15,10:43:33,3,0,Password
271,2023-02-07,00:33:29,3,0,Fingerprint
142,2023-03-24,08:07:04,2,0,PIN
859,2023-01-23,10:22:23,4,1,Facial Recognition
955,2023-03-01,08:25:34,1,1,Facial Recognition
943,2023-04-01,16:19:36,4,0,Password
556,2023-03-17,02:30:25,2,0,PIN
286,2023-03-31,04:34:10,3,1,Facial Recognition
204,2023-01-15,11:17:56,2,0,Fingerprint
867,2023-03-13,09:38:56,2,0,Fingerprint
106,2023-01-07,10:08:42,1,1,Fingerprint
506,2023-01-14,03:24:09,1,0,Password
500,2023-03-15,03:11:53,4,0,PIN
317,2023-01-04,01:29:58,1,1,Facial Recognition
150,2023-01-29,05:22:51,4,0,PIN
825,2023-01-27,11:20:41,2,1,Fingerprint
484,2023-03-04,13:47:01,1,1,Facial Recognition
681,2023-03-24,11:27:26,2,0,Password
650,2023-01-10,19:47:34,1,1,PIN
371,2023-02-25,23:33:02,3,0,Password
98,2023-02-28,12:23:10,1,0,PIN
39,2023-03-14,17:44:00,1,0,Fingerprint
577,2023-01-01,00:04:36,4,0,Facial Recognition
580,2023-02-04,08:15:41,4,1,Password
347,2023-03-01,03:04:09,1,1,Password
259,2023-03-27,17:19:31,1,1,Password
131,2023-03-04,04:38:31,3,0,PIN
544,2023-04-01,11:16:27,3,0,PIN
834,2023-01-29,18:55:53,3,1,PIN
263,2023-02-02,10:17:48,3,0,Fingerprint
56,2023-03-24,16:01:25,2,1,Fingerprint
868,2023-01-09,11:02:39,1,1,Password
372,2023-01-04,05:52:10,3,0,Password
750,2023-02-24,16:08:48,3,0,PIN
217,2023-01-25,01:26:40,4,1,Facial Recognition
251,2023-01-12,00:16:09,1,1,Fingerprint
924,2023-03-16,05:37:46,4,1,Password
867,2023-01-13,09:48:01,3,1,Fingerprint
643,2023-03-13,11:49:54,1,1,Fingerprint
357,2023-02-02,06:27:48,1,1,PIN
34,2023-03-30,14:40:57,4,1,Password
731,2023-03-19,12:58:52,4,0,PIN
448,2023-03-31,02:52:38,2,1,Password
643,2023-01-13,14:59:43,2,0,Fingerprint
978,2023-01-29,09:15:18,3,0,Password
588,2023-01-16,07:59:22,3,0,Password
66,2023-02-27,07:31:10,1,0,PIN
7,2023-03-26,15:24:18,3,1,PIN
373,2023-01-20,02:05:57,4,0,Fingerprint
954,2023-01-21,23:23:14,2,0,Fingerprint
170,2023-02-21,03:59:57,4,1,Facial Recognition
850,2023-01-25,14:53:21,1,1,PIN
230,2023-03-02,04:24:33,4,1,Facial Recognition
920,2023-01-11,04:48:51,2,1,Password
853,2023-01-23,00:55:42,4,0,Password
929,2023-01-01,17:21:59,2,1,Fingerprint
787,2023-02-15,04:28:04,3,1,Password
399,2023-01-28,04:01:25,4,1,Fingerprint
878,2023-03-17,14:31:48,1,1,Fingerprint
406,2023-03-02,13:11:07,4,0,Fingerprint
365,2023-03-01,05:35:58,4,1,Password
334,2023-03-08,23:42:46,1,1,PIN
348,2023-03-12,18:01:21,4,0,Password
619,2023-01-12,09:02:02,2,1,PIN
92,2023-01-25,07:23:50,2,1,Fingerprint
562,2023-03-05,00:32:44,2,1,Fingerprint
684,2023-04-01,15:56:15,1,0,Password
928,2023-03-02,04:10:03,4,0,Password
16,2023-03-17,08:51:09,1,0,PIN
664,2023-01-06,06:21:37,2,1,Facial Recognition
824,2023-02-24,20:32:37,1,0,Password
358,2023-03-17,12:45:37,1,1,Facial Recognition
994,2023-02-18,21:08:48,3,1,PIN
401,2023-02-02,10:25:13,2,1,Facial Recognition
230,2023-02-12,17:54:17,2,0,Fingerprint
185,2023-02-02,08:38:50,4,0,Facial Recognition
907,2023-01-16,09:55:12,3,1,Fingerprint
146,2023-01-29,16:48:38,4,1,Password
911,2023-02-15,07:33:59,4,1,Password
316,2023-03-04,10:29:15,1,1,Password
261,2023-04-01,17:14:41,1,1,Facial Recognition
812,2023-02-17,02:43:11,2,0,PIN
260,2023-03-04,22:05:25,4,1,Password
730,2023-02-25,23:36:28,4,0,Facial Recognition
718,2023-02-03,06:23:59,4,1,Password
649,2023-02-13,18:59:38,2,1,PIN
136,2023-02-01,03:00:24,4,1,Password
977,2023-02-23,02:20:48,3,1,Fingerprint
516,2023-03-25,11:39:53,1,1,Facial Recognition
62,2023-02-24,01:31:19,4,0,Fingerprint
235,2023-03-01,07:34:22,4,1,PIN
237,2023-02-22,22:21:36,3,0,PIN
2,2023-01-08,17:24:51,1,0,Fingerprint
574,2023-01-22,14:29:50,1,1,Fingerprint
460,2023-02-22,08:29:50,2,0,Facial Recognition
476,2023-02-12,03:44:40,4,0,PIN
25,2023-01-18,02:50:29,3,1,Facial Recognition
540,2023-04-01,13:07:00,2,0,PIN
289,2023-01-09,22:38:16,1,0,Password
798,2023-03-31,10:19:09,4,1,PIN
557,2023-02-17,03:58:46,4,0,Facial Recognition
36,2023-01-28,17:51:21,1,1,Fingerprint
577,2023-01-18,13:54:37,2,0,Fingerprint
256,2023-01-24,19:11:37,2,1,PIN
546,2023-03-05,22:44:20,2,1,Fingerprint
547,2023-02-22,22:12:00,2,0,Facial Recognition
917,2023-03-05,00:33:10,2,0,Password
918,2023-01-24,20:23:12,4,0,Facial Recognition
661,2023-04-01,08:41:01,3,1,PIN
718,2023-02-19,16:26:40,3,0,Password
792,2023-01-30,00:28:47,2,0,Facial Recognition
419,2023-03-13,21:41:09,2,1,Facial Recognition
570,2023-02-22,22:09:19,1,1,Password
837,2023-02-15,00:38:47,4,1,Facial Recognition
323,2023-03-31,14:20:10,4,0,PIN
458,2023-02-22,13:42:56,2,1,PIN
472,2023-02-03,08:23:38,2,0,Fingerprint
668,2023-03-27,15:38:28,3,0,Password
592,2023-02-19,08:10:22,1,1,Password
745,2023-01-10,00:30:56,2,0,Fingerprint
608,2023-03-24,22:56:50,1,0,Password
368,2023-01-31,18:31:07,1,0,Password
536,2023-03-22,09:27:29,2,0,Facial Recognition
528,2023-02-24,03:00:29,2,0,Password
746,2023-03-18,13:49:54,2,0,Facial Recognition
858,2023-01-28,14:10:28,1,1,Facial Recognition
109,2023-02-04,03:58:47,1,0,Password
293,2023-03-03,13:01:09,2,0,Facial Recognition
819,2023-01-15,19:12:37,2,1,Password
49,2023-02-02,00:13:36,1,0,Password
315,2023-02-16,03:00:38,3,0,Fingerprint
268,2023-03-12,12:29:20,3,1,Password
152,2023-01-15,09:36:30,4,0,Facial Recognition
149,2023-02-28,03:51:19,4,1,PIN
395,2023-03-02,23:12:29,2,1,Fingerprint
176,2023-01-14,08:11:18,1,1,Facial Recognition
430,2023-01-06,22:59:07,2,0,Password
124,2023-03-25,22:08:14,3,1,Facial Recognition
533,2023-01-15,18:46:40,2,1,PIN
77,2023-03-05,23:01:36,2,0,Facial Recognition
11,2023-01-11,10:59:54,4,1,Fingerprint
626,2023-01-08,22:53:06,4,0,Fingerprint
801,2023-03-22,16:09:24,2,0,PIN
423,2023-01-08,06:09:13,3,0,Password
829,2023-03-22,17:40:33,2,0,Facial Recognition
693,2023-04-01,23:00:39,2,0,Password
242,2023-02-12,05:00:32,4,1,PIN
645,2023-03-20,18:41:53,3,1,Fingerprint
570,2023-02-08,12:42:27,2,1,Fingerprint
995,2023-03-30,14:02:59,2,0,Password
635,2023-03-18,14:54:49,4,1,PIN
187,2023-01-28,06:38:51,3,0,Fingerprint
480,2023-03-19,11:36:30,1,1,Facial Recognition
206,2023-02-23,07:51:54,1,1,PIN
82,2023-02-11,09:48:18,2,1,Fingerprint
989,2023-03-29,19:10:20,3,1,Fingerprint
503,2023-02-05,17:52:08,1,0,PIN
980,2023-01-25,05:48:49,2,1,PIN
363,2023-01-25,16:13:43,3,0,PIN
169,2023-01-01,01:54:13,3,1,PIN
860,2023-03-12,10:14:28,2,0,Facial Recognition
818,2023-02-06,02:41:05,2,1,Facial Recognition
725,2023-01-27,19:10:20,3,1,PIN
887,2023-03-05,17:00:22,4,1,PIN
587,2023-03-04,12:57:05,4,1,Password
236,2023-03-22,03:35:41,1,1,Password
259,2023-02-10,20:19:01,4,1,PIN
885,2023-03-07,21:16:30,2,0,Password
898,2023-03-20,12:40:24,4,0,Facial Recognition
980,2023-03-24,23:07:31,4,0,Facial Recognition
199,2023-01-31,09:09:06,4,0,Facial Recognition
557,2023-01-14,22:05:46,4,0,Password
326,2023-01-11,17:37:29,1,1,Password
236,2023-03-16,01:43:23,1,1,Fingerprint
735,2023-01-29,18:41:58,1,0,Facial Recognition
573,2023-03-02,06:05:57,3,1,Facial Recognition
110,2023-03-18,17:11:56,2,0,Facial Recognition
657,2023-02-24,11:26:45,3,1,Fingerprint
409,2023-03-29,23:19:31,2,1,Facial Recognition
109,2023-01-18,00:21:20,4,1,Password
503,2023-03-03,07:49:28,3,0,Password
175,2023-02-24,16:29:08,4,0,PIN
690,2023-02-27,00:56:49,4,0,Facial Recognition
191,2023-01-20,12:17:46,2,1,PIN
777,2023-03-31,13:53:23,3,1,Fingerprint
894,2023-04-01,18:36:41,2,1,Facial Recognition
632,2023-01-10,17:50:36,4,1,PIN
609,2023-03-13,08:58:25,4,1,Password
134,2023-01-16,18:23:49,4,1,Password
961,2023-03-17,06:17:27,2,1,Facial Recognition
767,2023-03-01,16:28:24,1,0,Fingerprint
266,2023-02-12,08:17:44,1,1,PIN
227,2023-03-25,02:18:15,1,1,Password
58,2023-01-02,06:20:11,1,0,Password
911,2023-01-26,13:50:03,3,0,Fingerprint
910,2023-01-08,22:03:24,1,1,Fingerprint
869,2023-03-24,18:15:55,4,0,Password
496,2023-02-14,10:44:46,2,1,PIN
81,2023-02-05,19:15:35,3,1,PIN
781,2023-01-30,15:47:35,1,1,PIN
952,2023-04-01,14:21:45,2,1,Facial Recognition
26,2023-02-15,17:17:48,4,0,Fingerprint
304,2023-03-29,23:58:34,1,1,Fingerprint
928,2023-01-10,14:34:08,2,0,Facial Recognition
675,2023-01-09,08:02:33,3,0,Password
387,2023-02-02,00:44:37,4,1,Password
451,2023-03-09,05:09:57,1,1,Facial Recognition
122,2023-03-17,02:31:55,2,0,Password
648,2023-03-16,18:22:08,1,0,PIN
370,2023-02-25,13:08:31,4,0,PIN
756,2023-02-27,15:27:44,4,1,Fingerprint
352,2023-02-02,14:57:06,2,1,Fingerprint
972,2023-01-10,08:47:08,4,1,Facial Recognition
78,2023-02-09,12:29:55,2,0,Fingerprint
44,2023-03-22,22:14:16,3,0,Password
208,2023-01-07,06:09:32,4,0,Facial Recognition
221,2023-03-28,11:03:39,3,1,PIN
329,2023-03-21,04:10:09,4,1,Password
947,2023-01-20,05:42:55,3,0,Fingerprint
355,2023-01-03,01:50:37,1,1,Password
2,2023-03-14,11:38:46,1,0,Password
755,2023-01-20,13:26:19,3,0,Facial Recognition
90,2023-03-02,15:25:23,1,1,Facial Recognition
661,2023-02-23,01:18:13,2,0,PIN
834,2023-03-01,21:10:13,3,1,PIN
518,2023-02-12,17:16:36,2,1,Facial Recognition
50,2023-01-15,23:35:13,3,0,Fingerprint
932,2023-02-14,07:46:58,3,0,Facial Recognition
882,2023-03-17,02:08:58,3,1,Facial Recognition
571,2023-01-27,19:34:44,4,1,Facial Recognition
546,2023-03-27,16:23:03,2,1,Fingerprint
788,2023-01-06,12:50:06,4,1,Fingerprint
794,2023-01-26,07:53:52,3,0,Fingerprint
120,2023-03-12,16:33:18,4,0,Facial Recognition
191,2023-01-10,09:31:10,1,1,Fingerprint
949,2023-03-15,15:39:50,2,1,Facial Recognition
126,2023-03-11,11:15:59,1,1,PIN
456,2023-01-21,16:54:31,1,1,PIN
474,2023-03-21,13:25:24,1,1,Fingerprint
880,2023-02-15,12:00:56,4,0,Fingerprint
753,2023-01-31,02:21:14,3,1,PIN
164,2023-03-16,17:41:21,3,0,Fingerprint
428,2023-01-13,02:08:15,1,1,Fingerprint
86,2023-03-30,15:01:50,3,1,Password
602,2023-03-02,17:27:47,3,0,Password
361,2023-03-18,17:16:33,2,0,PIN
212,2023-02-04,05:44:59,3,1,Fingerprint
855,2023-01-12,14:20:38,4,0,Fingerprint
364,2023-02-23,10:45:58,4,1,Password
880,2023-03-10,16:53:20,2,1,Fingerprint
96,2023-02-23,01:10:47,3,0,Facial Recognition
454,2023-03-19,17:56:09,2,1,PIN
931,2023-02-07,08:00:42,1,0,Fingerprint
950,2023-03-20,10:30:28,4,1,Password
380,2023-01-06,21:41:00,4,0,Fingerprint
464,2023-01-08,16:35:21,1,1,Facial Recognition
162,2023-01-30,09:21:45,4,1,Password
287,2023-02-08,10:53:07,2,1,Facial Recognition
205,2023-02-23,05:18:47,3,1,Password
141,2023-02-18,12:33:22,3,0,PIN
551,2023-02-26,08:42:52,4,0,PIN
433,2023-03-19,07:51:05,3,0,Fingerprint
316,2023-02-07,02:32:35,1,1,Password
812,2023-01-04,11:49:07,4,1,Password
409,2023-01-01,09:25:02,4,0,Fingerprint
272,2023-01-22,04:19:01,4,1,Facial Recognition
427,2023-01-09,13:52:32,1,1,Facial Recognition
593,2023-02-05,07:31:31,1,0,PIN
30,2023-03-04,02:47:47,1,1,PIN
695,2023-03-11,02:19:58,2,1,Fingerprint
340,2023-03-01,00:14:15,2,0,Facial Recognition
495,2023-01-10,23:09:20,2,1,PIN
562,2023-02-01,07:43:59,2,0,Password
854,2023-03-06,09:06:30,1,0,Facial Recognition
520,2023-03-20,00:59:10,3,0,PIN
6,2023-01-07,16:22:08,4,1,Facial Recognition
657,2023-03-29,05:53:00,2,0,Password
553,2023-02-22,22:13:06,3,0,Facial Recognition
189,2023-01-12,15:51:08,4,0,Fingerprint
773,2023-02-21,10:45:14,4,0,Password
286,2023-01-02,03:35:28,2,1,Fingerprint
514,2023-01-20,23:46:59,1,0,Password
43,2023-02-16,05:44:06,1,0,Fingerprint
977,2023-03-05,17:14:29,2,0,PIN
183,2023-02-18,07:34:36,3,0,PIN
106,2023-01-01,13:35:50,3,0,Fingerprint
333,2023-01-09,15:37:41,1,0,Fingerprint
258,2023-02-20,15:01:07,2,1,PIN
496,2023-02-14,18:57:24,1,1,PIN
612,2023-03-14,07:25:03,2,1,Fingerprint
295,2023-01-19,08:02:27,4,0,PIN
795,2023-01-11,02:19:39,4,1,Facial Recognition
740,2023-02-21,12:56:37,3,1,Facial Recognition
31,2023-02-25,04:10:16,4,0,Fingerprint
328,2023-02-25,13:28:08,3,0,Fingerprint
883,2023-03-17,14:46:44,2,1,PIN
958,2023-03-17,20:59:12,4,0,Facial Recognition
911,2023-01-23,16:25:16,4,0,Facial Recognition
442,2023-03-27,21:45:41,2,1,PIN
