call_id,call_date,call_time,length_seconds,status,sender_id,receiver_id
,10/12/2021,14:50:32,758,Accepted,81,390
,8/23/2021,13:30:15,657,Accepted,908,824
,12/13/2021,14:09:07,710,Accepted,959,908
,3/26/2023,22:38:44,838,Accepted,83,930
,8/20/2022,1:16:43,360,Accepted,391,980
,11/23/2022,5:27:36,715,Accepted,598,968
,3/2/2022,7:14:31,194,Accepted,475,715
,10/11/2021,12:50:51,377,Accepted,90,365
,1/1/2022,2:21:58,367,Accepted,20,815
,3/10/2023,7:56:31,815,Accepted,422,845
,6/22/2020,20:45:48,105,Accepted,962,772
,6/11/2020,4:42:27,383,Accepted,760,796
,1/10/2021,4:10:41,671,Accepted,862,378
,3/1/2021,1:55:20,546,Accepted,453,940
,7/1/2021,18:44:38,626,Accepted,540,102
,10/1/2022,22:42:30,28,Accepted,45,388
,4/30/2022,14:11:36,443,Accepted,643,292
,7/12/2020,23:41:32,785,Accepted,438,66
,3/15/2020,23:06:50,276,Accepted,68,249
,11/17/2022,14:12:18,167,Accepted,907,731
,8/12/2021,0:45:51,181,Accepted,266,520
,3/1/2021,0:03:47,548,Accepted,223,881
,8/5/2020,3:35:22,698,Accepted,441,575
,8/15/2021,19:22:49,517,Accepted,376,728
,6/14/2020,8:51:57,553,Accepted,305,230
,4/11/2022,15:58:09,769,Accepted,657,155
,6/20/2020,17:26:50,871,Accepted,159,520
,4/9/2021,18:37:03,639,Accepted,570,188
,12/5/2022,2:35:24,386,Accepted,374,724
,6/4/2021,1:28:18,833,Accepted,421,653
,1/3/2020,18:40:26,133,Accepted,787,1000
,3/9/2023,17:43:27,230,Accepted,190,984
,5/21/2022,12:40:13,368,Accepted,887,715
,5/19/2021,2:31:10,585,Accepted,627,275
,12/12/2020,13:15:39,272,Accepted,673,921
,3/7/2020,20:29:05,952,Accepted,754,580
,4/21/2020,10:17:55,759,Accepted,999,518
,11/17/2020,1:21:24,300,Accepted,746,632
,4/4/2021,11:57:24,775,Accepted,234,357
,9/15/2022,14:31:34,714,Accepted,368,824
,1/28/2022,6:57:03,389,Accepted,471,366
,4/4/2021,15:46:25,494,Accepted,166,896
,1/25/2020,6:41:02,830,Accepted,183,505
,9/21/2022,20:46:19,998,Accepted,149,363
,6/15/2021,22:23:53,693,Accepted,591,706
,10/3/2020,7:40:44,601,Accepted,280,350
,11/5/2020,1:34:17,421,Accepted,649,351
,11/7/2020,3:13:09,306,Accepted,276,760
,11/11/2020,21:42:05,519,Accepted,57,510
,3/5/2020,1:52:01,97,Accepted,373,150
,12/9/2021,5:30:54,400,Accepted,329,180
,2/22/2021,12:45:10,944,Accepted,7,463
,2/25/2023,1:34:46,407,Accepted,819,519
,2/2/2021,1:38:55,346,Accepted,106,412
,4/20/2021,9:11:07,111,Accepted,219,235
,1/15/2023,15:11:55,595,Accepted,204,506
,5/16/2020,2:16:18,553,Accepted,608,899
,5/12/2022,1:05:32,710,Accepted,934,883
,10/19/2022,14:28:03,640,Accepted,438,835
,1/3/2020,0:17:25,918,Accepted,260,613
,8/26/2021,11:18:19,428,Accepted,294,878
,2/23/2020,15:28:03,341,Accepted,354,494
,11/22/2022,6:20:44,851,Accepted,154,67
,10/20/2022,10:19:58,287,Accepted,175,821
,6/9/2021,7:32:46,592,Accepted,247,579
,3/22/2022,20:53:09,644,Accepted,84,698
,1/29/2022,12:34:33,969,Accepted,862,808
,5/16/2022,22:49:13,750,Accepted,541,179
,8/30/2021,3:57:24,141,Accepted,877,286
,10/29/2022,20:49:52,135,Accepted,652,819
,11/21/2020,20:37:04,133,Accepted,684,41
,12/3/2022,18:36:54,255,Accepted,695,721
,6/6/2022,23:06:27,260,Accepted,221,748
,12/22/2020,2:03:18,334,Accepted,873,59
,4/16/2021,9:01:55,503,Accepted,803,830
,3/7/2021,23:22:51,952,Accepted,599,140
,5/7/2020,23:25:44,791,Accepted,580,691
,2/6/2021,0:54:55,453,Accepted,894,61
,8/24/2022,14:22:12,929,Accepted,902,216
,8/4/2021,8:02:49,319,Accepted,94,904
,6/24/2021,6:29:04,301,Accepted,570,640
,6/10/2021,6:34:13,841,Accepted,191,26
,12/18/2022,0:08:31,482,Accepted,484,710
,6/22/2021,23:58:44,495,Accepted,476,722
,7/11/2022,14:23:52,73,Accepted,1,830
,10/23/2021,19:50:50,418,Accepted,108,217
,8/24/2022,4:32:44,248,Accepted,565,858
,9/14/2021,10:48:52,407,Accepted,812,225
,2/5/2023,23:50:00,612,Accepted,201,984
,9/2/2022,21:19:20,354,Accepted,2,117
,2/15/2021,8:19:43,300,Accepted,188,821
,1/5/2023,18:36:15,704,Accepted,462,103
,11/20/2021,14:27:36,524,Accepted,350,335
,7/27/2021,2:07:40,576,Accepted,203,15
,8/16/2020,9:44:13,693,Accepted,47,295
,2/6/2022,5:19:24,590,Accepted,665,880
,10/24/2020,20:11:57,248,Accepted,783,422
,7/16/2022,7:59:09,274,Accepted,253,985
,8/15/2021,10:01:54,325,Accepted,463,920
,8/30/2021,10:08:03,205,Accepted,767,171
,7/9/2020,9:41:48,986,Accepted,689,173
,12/4/2021,2:16:08,141,Accepted,270,769
,11/17/2022,17:50:24,519,Accepted,416,907
,1/13/2021,7:24:00,935,Accepted,974,370
,1/28/2023,12:32:12,850,Accepted,939,818
,9/22/2022,8:01:22,655,Accepted,671,704
,9/11/2021,20:09:34,236,Accepted,429,764
,5/9/2021,22:04:06,926,Accepted,981,834
,6/14/2020,5:52:23,397,Accepted,382,270
,1/6/2021,22:50:24,198,Accepted,865,573
,6/7/2020,13:36:10,149,Accepted,24,652
,2/16/2021,20:43:16,768,Accepted,362,235
,1/16/2020,18:52:27,219,Accepted,452,874
,4/26/2022,18:10:36,345,Accepted,179,56
,10/13/2021,7:29:20,544,Accepted,316,222
,5/25/2020,18:44:29,585,Accepted,935,194
,3/4/2020,10:07:23,752,Accepted,302,399
,2/19/2022,5:07:35,130,Accepted,180,889
,8/17/2020,7:26:13,297,Accepted,158,284
,10/3/2022,14:16:20,181,Accepted,396,800
,1/19/2021,17:22:37,501,Accepted,519,38
,1/22/2021,15:42:47,944,Accepted,948,921
,3/26/2020,10:10:59,443,Accepted,716,741
,1/6/2023,8:07:42,279,Accepted,976,238
,2/12/2023,18:03:32,511,Accepted,793,365
,8/2/2020,2:16:45,918,Accepted,542,367
,9/2/2022,17:27:25,317,Accepted,779,210
,3/19/2021,1:08:00,668,Accepted,421,460
,5/3/2022,4:19:21,119,Accepted,603,553
,12/25/2022,4:10:29,135,Accepted,810,241
,7/5/2021,18:01:58,706,Accepted,830,17
,4/14/2022,21:12:21,945,Accepted,886,998
,1/3/2020,0:23:19,962,Accepted,885,333
,6/29/2020,20:00:49,451,Accepted,856,339
,2/4/2023,0:56:06,319,Accepted,390,658
,5/31/2020,5:42:48,198,Accepted,68,760
,12/31/2022,23:56:49,558,Accepted,830,416
,4/10/2020,12:28:25,341,Accepted,274,281
,7/31/2022,12:48:45,457,Accepted,176,667
,2/27/2023,1:13:00,458,Accepted,78,237
,7/11/2022,14:12:46,663,Accepted,209,344
,4/30/2022,19:38:10,458,Accepted,138,964
,12/21/2020,2:09:28,225,Accepted,876,69
,10/25/2020,15:15:56,257,Accepted,747,127
,3/29/2022,19:52:00,846,Accepted,213,976
,2/1/2022,1:53:37,994,Accepted,695,675
,7/9/2022,15:11:44,180,Accepted,707,131
,3/29/2020,0:05:11,479,Accepted,377,485
,8/8/2022,11:03:46,111,Accepted,120,145
,4/12/2020,10:00:02,857,Accepted,920,561
,2/12/2022,2:24:57,556,Accepted,961,544
,3/16/2020,22:35:22,39,Accepted,448,499
,11/21/2021,5:02:45,330,Accepted,700,306
,1/22/2020,9:06:05,391,Accepted,359,768
,2/24/2022,19:24:42,993,Accepted,967,435
,4/26/2020,12:44:49,55,Accepted,698,440
,12/17/2021,10:44:00,30,Accepted,850,975
,9/13/2020,18:09:32,43,Accepted,735,419
,3/7/2021,17:28:35,738,Accepted,418,142
,3/3/2021,4:52:37,424,Accepted,231,41
,4/15/2020,15:45:33,609,Accepted,968,959
,3/28/2020,13:58:42,74,Accepted,136,136
,7/9/2021,21:30:31,799,Accepted,145,38
,8/29/2021,20:09:32,368,Accepted,251,933
,11/23/2020,6:19:13,871,Accepted,511,163
,6/7/2021,15:09:46,108,Accepted,578,145
,9/3/2022,14:32:18,562,Accepted,32,61
,1/28/2022,14:31:56,270,Accepted,529,485
,11/28/2021,11:20:51,609,Accepted,995,830
,1/7/2023,14:21:26,91,Accepted,941,768
,8/22/2022,21:24:34,991,Accepted,947,756
,12/10/2021,16:44:49,813,Accepted,151,952
,1/24/2023,4:24:29,75,Accepted,287,692
,3/13/2021,2:34:58,836,Accepted,900,435
,6/21/2020,1:38:35,447,Accepted,907,90
,9/30/2022,11:04:19,351,Accepted,526,537
,12/25/2022,20:21:36,757,Accepted,59,47
,9/13/2021,20:57:27,947,Accepted,822,819
,10/23/2022,0:09:20,282,Accepted,659,538
,5/21/2022,18:31:43,267,Accepted,94,70
,11/17/2022,3:26:34,114,Accepted,352,551
,2/27/2020,6:20:20,36,Accepted,112,850
,10/30/2020,0:59:55,984,Accepted,866,232
,11/21/2021,0:51:56,328,Accepted,477,301
,1/21/2022,5:45:18,37,Accepted,231,582
,5/14/2021,20:20:01,617,Accepted,25,182
,9/17/2020,12:40:14,432,Accepted,771,304
,5/25/2020,13:42:25,355,Accepted,563,201
,5/4/2022,12:50:55,64,Accepted,93,956
,4/5/2020,2:37:24,848,Accepted,305,804
,11/16/2020,12:27:24,495,Accepted,111,754
,9/3/2020,13:09:19,999,Accepted,788,286
,1/19/2021,10:25:13,116,Accepted,657,121
,11/20/2020,20:57:29,564,Accepted,847,735
,5/31/2020,18:47:56,114,Accepted,729,567
,2/3/2021,16:10:03,689,Accepted,780,264
,5/24/2020,0:25:49,534,Accepted,609,491
,2/29/2020,19:43:17,949,Accepted,965,954
,8/19/2022,18:57:35,683,Accepted,470,801
,10/2/2022,3:00:08,641,Accepted,571,363
,11/9/2021,17:14:25,144,Accepted,798,562
,11/26/2022,21:15:32,887,Accepted,667,344
,3/7/2022,9:45:25,962,Accepted,948,177
,9/12/2020,23:29:55,962,Accepted,254,989
,12/13/2020,19:56:31,970,Accepted,941,29
,10/18/2022,6:07:03,254,Accepted,471,902
,3/9/2021,14:27:01,488,Accepted,913,809
,3/7/2022,18:46:07,910,Accepted,386,37
,11/30/2022,7:08:54,704,Accepted,925,164
,2/26/2020,14:31:00,198,Accepted,278,943
,9/22/2021,5:36:40,38,Accepted,858,323
,1/7/2023,15:07:00,902,Accepted,359,880
,1/4/2020,4:51:05,499,Accepted,790,533
,4/21/2021,13:27:01,150,Accepted,317,586
,5/28/2021,21:10:46,282,Accepted,794,9
,2/5/2020,4:11:19,394,Accepted,498,740
,8/23/2020,20:02:08,118,Accepted,698,877
,10/24/2021,4:09:14,575,Accepted,741,672
,11/4/2020,12:57:41,177,Accepted,91,822
,4/1/2022,21:45:33,569,Accepted,982,573
,3/11/2020,7:53:23,909,Accepted,316,452
,6/22/2021,1:17:57,149,Accepted,361,332
,10/19/2022,3:20:03,385,Accepted,935,64
,8/7/2020,17:02:41,542,Accepted,704,359
,11/6/2020,13:19:43,582,Accepted,586,908
,10/21/2020,9:51:57,698,Accepted,314,327
,12/5/2020,7:23:25,850,Accepted,857,875
,1/29/2023,16:56:12,955,Accepted,79,300
,3/12/2022,13:03:15,603,Accepted,258,334
,3/14/2023,8:04:11,965,Accepted,463,589
,9/26/2020,3:25:06,822,Accepted,887,495
,3/6/2020,19:01:27,766,Accepted,74,409
,12/2/2022,11:09:17,381,Accepted,175,215
,6/27/2020,11:39:27,978,Accepted,357,604
,8/14/2022,12:49:30,265,Accepted,358,958
,12/18/2020,18:21:03,416,Accepted,203,798
,5/10/2021,21:49:58,653,Accepted,501,524
,1/26/2021,16:15:03,959,Accepted,21,612
,6/12/2022,16:34:39,781,Accepted,962,268
,11/5/2022,15:30:41,150,Accepted,397,937
,8/16/2021,22:15:46,312,Accepted,706,198
,6/7/2022,1:04:18,472,Accepted,936,365
,10/4/2020,15:28:25,124,Accepted,33,819
,12/12/2022,13:55:03,40,Accepted,361,504
,9/9/2022,20:28:02,298,Accepted,535,704
,3/6/2022,4:52:54,691,Accepted,948,643
,4/10/2021,5:32:50,549,Accepted,147,386
,10/11/2021,15:30:10,257,Accepted,994,72
,11/18/2020,11:04:12,376,Accepted,916,7
,12/29/2021,14:40:12,645,Accepted,556,118
,6/29/2020,10:52:09,496,Accepted,737,189
,10/6/2020,14:13:30,815,Accepted,552,285
,1/9/2023,14:39:57,924,Accepted,623,161
,5/24/2020,14:56:20,588,Accepted,281,799
,4/27/2022,17:20:32,877,Accepted,12,647
,6/27/2021,10:48:15,840,Accepted,801,624
,12/5/2021,4:44:56,380,Accepted,637,491
,11/11/2021,18:10:56,353,Accepted,494,662
,5/1/2022,9:48:20,6,Rejected,271,172
,3/16/2021,11:55:36,805,Accepted,699,747
,1/11/2020,22:43:38,789,Accepted,201,427
,6/9/2021,3:09:03,788,Accepted,198,397
,9/25/2021,8:05:53,966,Accepted,285,812
,2/27/2022,6:54:52,237,Accepted,378,105
,3/2/2020,1:40:49,109,Accepted,14,299
,12/5/2020,5:25:12,19,Missed,151,611
,11/21/2020,8:49:15,196,Accepted,219,912
,3/15/2021,7:35:42,881,Accepted,861,705
,6/11/2022,21:52:19,925,Accepted,496,404
,12/31/2022,6:55:38,114,Accepted,146,253
,8/24/2022,9:38:57,646,Accepted,980,236
,4/2/2020,16:32:30,247,Accepted,74,325
,9/8/2020,21:24:53,929,Accepted,60,279
,12/18/2022,3:08:42,272,Accepted,968,765
,3/19/2022,16:53:53,201,Accepted,291,86
,8/13/2022,3:36:26,269,Accepted,495,400
,5/29/2022,21:50:59,651,Accepted,674,942
,6/15/2020,1:06:23,862,Accepted,445,451
,3/26/2022,1:11:06,267,Accepted,94,231
,6/22/2022,23:10:05,879,Accepted,591,970
,1/19/2020,11:29:31,821,Accepted,489,3
,12/4/2020,23:49:39,917,Accepted,460,879
,5/11/2021,22:40:43,805,Accepted,650,226
,8/9/2022,6:52:55,241,Accepted,418,534
,1/30/2022,1:11:17,437,Accepted,216,645
,8/14/2022,12:57:51,742,Accepted,103,430
,9/3/2020,21:25:59,522,Accepted,184,323
,9/4/2021,22:41:45,637,Accepted,458,521
,8/30/2022,5:12:36,648,Accepted,140,965
,6/17/2022,8:57:34,776,Accepted,904,828
,3/19/2021,17:46:38,857,Accepted,372,263
,2/14/2021,18:23:47,539,Accepted,107,983
,7/27/2022,0:44:47,943,Accepted,944,103
,2/2/2023,9:36:09,977,Accepted,214,211
,12/18/2020,7:59:09,583,Accepted,235,833
,2/15/2021,4:22:36,17,Missed,610,836
,10/19/2021,17:53:00,189,Accepted,248,554
,3/28/2021,13:15:55,80,Accepted,480,134
,7/29/2022,2:18:59,704,Accepted,945,665
,7/18/2021,22:20:09,973,Accepted,380,900
,3/2/2020,3:34:59,582,Accepted,351,794
,5/4/2020,7:28:51,379,Accepted,530,568
,12/30/2020,17:54:12,593,Accepted,871,729
,4/30/2022,18:12:23,722,Accepted,760,446
,11/17/2021,16:02:36,163,Accepted,194,593
,4/23/2022,10:50:42,927,Accepted,126,698
,9/3/2020,18:51:29,333,Accepted,745,53
,12/4/2020,1:27:49,519,Accepted,285,926
,5/29/2021,6:37:50,653,Accepted,428,93
,4/29/2020,7:54:50,713,Accepted,494,263
,7/12/2020,19:46:36,819,Accepted,184,58
,7/16/2020,21:42:54,976,Accepted,954,680
,5/12/2020,21:35:28,237,Accepted,131,670
,1/26/2023,9:29:47,472,Accepted,202,369
,8/30/2020,14:58:05,861,Accepted,261,760
,5/26/2020,23:03:51,468,Accepted,10,802
,6/7/2022,17:57:25,267,Accepted,178,863
,1/13/2021,18:27:04,222,Accepted,429,331
,9/26/2022,10:58:18,250,Accepted,32,325
,1/16/2020,7:02:38,84,Accepted,932,862
,12/9/2020,4:03:27,35,Accepted,858,639
,3/12/2021,12:25:09,87,Accepted,968,596
,1/15/2022,19:01:45,547,Accepted,507,23
,10/3/2022,19:11:40,977,Accepted,122,378
,11/4/2021,9:06:00,939,Accepted,234,169
,8/17/2021,5:48:41,949,Accepted,715,711
,5/30/2022,13:00:33,613,Accepted,644,524
,11/24/2022,9:24:50,700,Accepted,484,183
,12/15/2022,7:14:50,440,Accepted,183,290
,4/25/2020,9:41:44,613,Accepted,187,307
,1/14/2023,18:18:59,888,Accepted,101,776
,11/11/2021,8:24:37,768,Accepted,999,960
,3/22/2021,15:30:30,348,Accepted,875,709
,9/25/2020,16:19:23,445,Accepted,671,612
,7/27/2022,15:21:07,401,Accepted,687,889
,4/21/2020,6:10:34,281,Accepted,671,536
,10/23/2020,18:38:46,966,Accepted,705,8
,2/15/2021,4:53:58,28,Accepted,513,280
,2/21/2021,23:33:19,7,Rejected,708,611
,10/18/2021,8:57:08,562,Accepted,746,76
,5/17/2021,10:22:52,794,Accepted,958,399
,1/1/2020,4:27:04,683,Accepted,60,922
,11/28/2020,2:55:22,474,Accepted,843,190
,9/2/2022,12:09:52,961,Accepted,15,270
,1/2/2021,1:47:36,798,Accepted,887,323
,4/3/2021,19:51:06,205,Accepted,672,939
,11/20/2020,12:18:26,565,Accepted,953,153
,7/10/2021,2:10:33,412,Accepted,560,597
,11/17/2022,5:45:45,635,Accepted,48,129
,5/25/2020,10:37:23,214,Accepted,461,434
,6/30/2021,1:00:46,71,Accepted,105,147
,1/5/2023,15:33:54,513,Accepted,33,581
,8/10/2020,10:16:50,447,Accepted,31,397
,10/11/2022,8:49:51,200,Accepted,556,550
,6/13/2022,5:24:20,221,Accepted,193,230
,4/6/2020,15:23:24,601,Accepted,772,838
,11/12/2020,8:27:04,512,Accepted,822,301
,2/15/2023,18:59:10,404,Accepted,908,550
,12/28/2021,18:30:30,550,Accepted,716,483
,6/21/2022,21:44:52,375,Accepted,597,729
,5/28/2021,3:45:07,477,Accepted,656,860
,10/3/2020,23:00:09,948,Accepted,552,586
,3/4/2023,3:36:55,690,Accepted,182,300
,1/19/2022,6:25:43,133,Accepted,341,226
,2/15/2022,12:00:05,819,Accepted,210,470
,2/22/2023,15:18:29,632,Accepted,550,719
,3/3/2021,23:00:24,130,Accepted,660,513
,1/18/2023,7:11:25,789,Accepted,952,87
,6/18/2022,4:18:01,211,Accepted,42,968
,8/19/2022,10:35:13,63,Accepted,559,358
,3/29/2021,10:56:37,154,Accepted,772,645
,3/29/2021,14:55:36,433,Accepted,742,540
,5/19/2020,2:14:28,920,Accepted,221,903
,6/18/2022,21:31:00,409,Accepted,657,223
,8/31/2022,7:11:28,145,Accepted,674,701
,5/17/2021,23:06:40,105,Accepted,529,421
,7/7/2022,12:41:23,343,Accepted,51,875
,10/27/2021,19:02:27,182,Accepted,133,635
,5/28/2021,2:09:57,862,Accepted,249,37
,6/30/2022,18:14:22,554,Accepted,129,956
,1/4/2022,2:08:16,449,Accepted,731,502
,7/11/2022,6:00:54,597,Accepted,351,966
,10/5/2022,8:47:04,162,Accepted,416,480
,12/22/2022,17:45:38,239,Accepted,772,753
,7/15/2021,16:05:49,243,Accepted,647,218
,7/2/2020,3:01:10,501,Accepted,558,842
,4/10/2021,19:41:47,344,Accepted,209,429
,7/9/2022,3:09:46,961,Accepted,610,726
,1/11/2023,21:08:42,185,Accepted,236,358
,8/31/2022,5:11:38,554,Accepted,35,205
,9/7/2020,21:45:51,810,Accepted,641,16
,1/28/2022,21:52:12,903,Accepted,510,369
,1/6/2022,19:26:07,259,Accepted,161,252
,10/14/2020,0:12:18,56,Accepted,297,445
,3/27/2021,8:27:57,851,Accepted,624,12
,12/2/2020,1:33:05,896,Accepted,9,135
,6/8/2020,5:47:40,236,Accepted,382,576
,7/13/2020,10:11:46,946,Accepted,882,232
,7/21/2022,23:54:45,497,Accepted,193,52
,7/8/2022,19:12:44,987,Accepted,306,207
,12/20/2022,11:00:23,646,Accepted,463,847
,8/1/2020,23:20:54,76,Accepted,291,620
,5/31/2020,2:12:09,962,Accepted,181,210
,6/6/2022,3:22:26,578,Accepted,541,317
,10/15/2022,8:50:12,827,Accepted,279,228
,4/22/2022,3:15:49,355,Accepted,587,544
,12/4/2020,8:30:43,736,Accepted,861,376
,7/1/2020,5:12:11,332,Accepted,795,703
,1/26/2020,12:02:03,657,Accepted,870,698
,11/13/2022,4:54:49,41,Accepted,802,237
,10/15/2021,18:33:52,778,Accepted,727,22
,10/20/2021,17:14:06,884,Accepted,565,887
,4/21/2020,8:23:57,171,Accepted,976,767
,8/2/2021,1:18:54,201,Accepted,105,622
,12/30/2021,12:21:46,813,Accepted,88,494
,7/1/2021,12:05:07,992,Accepted,441,814
,9/26/2021,19:07:03,388,Accepted,579,745
,11/27/2020,16:32:17,476,Accepted,502,844
,11/24/2020,7:56:19,423,Accepted,42,536
,2/17/2021,17:04:59,922,Accepted,999,811
,1/5/2021,18:19:28,52,Accepted,34,388
,7/31/2020,7:15:46,988,Accepted,522,429
,2/10/2022,11:54:07,463,Accepted,354,979
,10/1/2022,12:35:47,836,Accepted,924,938
,8/16/2021,7:02:30,213,Accepted,384,533
,7/20/2020,18:33:35,295,Accepted,612,215
,6/10/2022,6:34:34,415,Accepted,855,268
,9/25/2020,11:57:37,987,Accepted,723,95
,11/7/2020,18:45:47,358,Accepted,44,77
,3/7/2021,16:53:54,636,Accepted,809,729
,8/29/2021,23:43:50,166,Accepted,965,18
,11/2/2020,7:02:33,983,Accepted,500,298
,4/14/2020,3:01:49,514,Accepted,570,584
,1/20/2020,3:03:45,244,Accepted,523,78
,6/22/2022,2:35:51,485,Accepted,286,613
,3/2/2022,2:26:27,635,Accepted,800,414
,3/24/2020,0:29:07,89,Accepted,530,712
,3/2/2022,13:00:14,172,Accepted,83,450
,8/29/2020,6:06:35,792,Accepted,676,95
,11/20/2022,16:30:00,246,Accepted,541,743
,8/13/2021,19:29:58,614,Accepted,545,697
,2/28/2022,18:36:44,745,Accepted,79,516
,4/15/2022,11:44:47,907,Accepted,177,428
,2/4/2020,19:01:51,829,Accepted,176,705
,1/21/2020,17:31:29,522,Accepted,216,658
,10/18/2021,23:49:23,460,Accepted,453,978
,11/1/2021,23:41:34,190,Accepted,89,208
,1/1/2022,1:45:32,796,Accepted,717,360
,2/12/2021,9:43:28,727,Accepted,728,176
,12/12/2020,10:55:54,468,Accepted,571,215
,3/27/2020,3:52:05,758,Accepted,272,690
,11/14/2021,15:29:07,714,Accepted,939,635
,6/21/2020,0:07:19,554,Accepted,247,135
,3/11/2020,5:49:02,128,Accepted,26,806
,4/16/2020,21:21:56,114,Accepted,164,422
,8/15/2021,3:10:08,462,Accepted,498,449
,12/3/2022,9:06:57,697,Accepted,504,820
,2/13/2023,5:04:41,738,Accepted,482,695
,9/2/2021,4:56:44,726,Accepted,522,187
,11/2/2022,2:34:49,804,Accepted,81,348
,12/8/2020,12:07:11,933,Accepted,128,631
,3/1/2021,6:50:45,845,Accepted,64,65
,3/30/2022,0:30:22,436,Accepted,63,852
,5/2/2022,15:58:31,637,Accepted,127,900
,8/31/2022,18:07:07,120,Accepted,391,550
,6/22/2022,14:00:49,420,Accepted,198,125
,6/14/2020,23:20:01,265,Accepted,830,46
,10/8/2021,8:08:21,98,Accepted,476,689
,3/7/2020,6:37:44,467,Accepted,626,800
,8/19/2020,23:29:19,615,Accepted,10,430
,3/27/2020,4:06:18,738,Accepted,406,509
,2/13/2020,17:52:13,706,Accepted,705,898
,12/26/2022,2:06:34,685,Accepted,85,668
,3/4/2020,6:32:23,567,Accepted,929,609
,2/6/2020,11:16:42,303,Accepted,91,953
,4/13/2022,5:07:25,901,Accepted,736,452
,1/21/2022,5:24:55,782,Accepted,337,36
,3/29/2023,1:33:30,834,Accepted,65,958
,9/13/2021,12:38:26,633,Accepted,574,254
,10/6/2021,22:16:24,699,Accepted,804,449
,10/21/2021,14:21:17,787,Accepted,97,703
,3/28/2023,16:19:08,883,Accepted,573,309
,2/2/2020,11:28:53,52,Accepted,611,177
,9/27/2020,18:24:06,934,Accepted,469,246
,1/7/2020,4:00:54,72,Accepted,693,855
,1/10/2022,9:32:29,799,Accepted,993,449
,7/10/2021,12:56:12,53,Accepted,822,414
,8/23/2020,4:03:51,520,Accepted,675,658
,9/6/2022,15:16:56,979,Accepted,339,525
,2/22/2022,22:20:30,270,Accepted,874,271
,5/22/2022,9:41:42,731,Accepted,672,223
,12/6/2022,9:43:00,605,Accepted,457,251
,10/23/2020,19:14:19,944,Accepted,345,466
,8/10/2022,7:58:27,207,Accepted,651,699
,3/27/2022,4:11:22,197,Accepted,1,898
,1/6/2022,22:31:26,948,Accepted,621,989
,7/21/2022,16:36:18,41,Accepted,42,936
,3/31/2020,4:28:13,684,Accepted,218,923
,3/5/2022,15:32:40,345,Accepted,507,520
,2/10/2020,19:58:41,916,Accepted,242,293
,1/9/2021,13:14:15,206,Accepted,277,448
,2/2/2021,11:31:17,358,Accepted,686,862
,11/27/2021,1:22:40,596,Accepted,172,28
,11/23/2021,13:23:13,593,Accepted,82,454
,4/2/2020,11:40:22,774,Accepted,373,804
,8/26/2021,10:21:56,554,Accepted,48,931
,4/18/2021,22:43:13,71,Accepted,500,772
,7/12/2020,1:32:39,149,Accepted,699,805
,2/8/2022,1:35:23,778,Accepted,751,168
,7/10/2020,20:16:27,395,Accepted,235,529
,4/5/2022,3:50:36,263,Accepted,271,893
,4/17/2021,6:04:49,34,Accepted,303,35
,8/13/2020,4:53:55,91,Accepted,120,217
,11/19/2021,22:37:01,697,Accepted,711,993
,9/7/2020,15:44:37,539,Accepted,739,352
,4/22/2022,4:50:57,584,Accepted,955,265
,7/1/2021,2:23:43,20,Missed,171,891
,7/21/2020,12:38:22,389,Accepted,208,373
,2/15/2021,15:48:25,718,Accepted,883,167
,1/1/2023,17:37:06,213,Accepted,825,409
,6/8/2022,16:14:25,474,Accepted,623,409
,10/7/2021,4:27:11,201,Accepted,701,371
,9/9/2021,10:17:21,154,Accepted,38,106
,1/8/2022,22:30:06,279,Accepted,859,538
,10/2/2020,6:26:27,829,Accepted,57,709
,10/21/2022,6:05:24,752,Accepted,407,255
,1/3/2023,21:44:25,651,Accepted,95,332
,3/21/2021,4:11:32,753,Accepted,1,276
,11/7/2022,6:01:00,741,Accepted,628,867
,6/12/2020,22:58:24,293,Accepted,454,259
,12/13/2021,17:34:49,129,Accepted,977,60
,3/7/2021,13:54:05,465,Accepted,479,878
,10/29/2021,3:21:54,847,Accepted,725,485
,8/10/2022,3:41:14,699,Accepted,454,571
,12/19/2022,7:47:37,850,Accepted,264,823
,3/30/2020,11:01:58,126,Accepted,790,231
,8/3/2020,15:07:34,446,Accepted,733,572
,2/25/2023,21:41:30,130,Accepted,766,342
,3/30/2022,0:24:51,261,Accepted,871,52
,1/17/2022,8:25:11,388,Accepted,774,441
,4/21/2021,19:30:27,976,Accepted,364,991
,2/16/2023,2:07:38,509,Accepted,226,252
,2/16/2020,9:19:17,250,Accepted,526,997
,8/2/2022,17:19:29,55,Accepted,113,55
,9/7/2021,9:35:31,422,Accepted,176,521
,10/25/2022,16:32:13,765,Accepted,103,298
,1/20/2020,8:06:16,112,Accepted,578,182
,9/13/2020,2:22:15,515,Accepted,647,983
,11/5/2022,9:39:35,589,Accepted,78,967
,2/11/2022,16:26:40,28,Accepted,654,605
,1/25/2023,10:53:05,633,Accepted,987,594
,1/13/2023,0:48:23,881,Accepted,253,523
,3/13/2022,16:36:52,893,Accepted,793,686
,4/12/2022,21:04:07,539,Accepted,427,362
,4/24/2021,11:42:12,130,Accepted,790,390
,5/18/2022,8:43:27,110,Accepted,632,688
,12/6/2021,21:23:37,715,Accepted,784,805
,12/7/2020,5:22:07,362,Accepted,275,968
