device_id,lock_date,lock_time,locked
135,2023-03-20,20:33:38,1
243,2023-03-18,16:48:12,1
534,2023-02-06,04:24:12,1
11,2023-03-13,00:40:14,1
365,2023-01-07,18:12:11,0
817,2023-02-04,17:44:30,1
892,2023-01-10,23:42:24,0
197,2023-01-10,15:21:20,0
856,2023-03-19,11:03:25,0
805,2023-01-24,11:05:37,1
846,2023-01-13,10:47:31,1
85,2023-02-16,14:48:42,0
703,2023-01-07,19:56:17,0
507,2023-03-18,00:47:18,0
378,2023-03-12,02:11:21,0
120,2023-03-07,16:43:54,0
587,2023-03-09,20:51:05,1
26,2023-03-21,00:33:57,0
984,2023-02-12,09:51:51,1
203,2023-01-16,07:05:06,0
167,2023-02-15,03:14:44,1
702,2023-01-23,22:02:02,0
323,2023-03-28,21:06:25,1
574,2023-01-04,21:38:44,0
251,2023-03-16,10:43:57,0
176,2023-03-10,11:36:32,1
693,2023-01-14,03:53:00,1
691,2023-01-22,17:14:20,0
564,2023-01-08,19:46:45,1
826,2023-03-13,02:08:54,1
973,2023-01-23,20:16:46,0
632,2023-01-01,06:44:03,0
495,2023-04-01,12:06:49,1
192,2023-02-10,06:41:46,1
811,2023-03-24,11:03:55,0
223,2023-02-20,00:09:36,1
120,2023-01-02,13:14:44,0
100,2023-03-02,01:35:43,1
156,2023-03-27,13:11:00,1
811,2023-01-13,21:12:50,0
329,2023-01-09,23:34:51,1
296,2023-01-04,21:28:04,1
538,2023-01-25,10:15:43,0
598,2023-03-10,11:55:10,0
5,2023-03-29,14:28:41,1
347,2023-03-24,16:37:16,0
411,2023-02-19,17:01:47,1
619,2023-03-19,17:00:12,1
124,2023-03-16,18:25:05,0
82,2023-01-05,13:23:44,0
442,2023-01-19,20:59:12,0
699,2023-02-23,08:50:25,1
721,2023-02-06,10:18:59,0
756,2023-02-20,21:43:27,0
656,2023-03-07,10:57:36,0
370,2023-03-29,19:59:13,1
486,2023-03-15,02:12:55,1
616,2023-02-16,11:26:28,0
693,2023-03-12,09:24:32,0
889,2023-01-18,00:30:22,1
674,2023-02-21,07:27:45,0
412,2023-01-16,03:18:16,1
306,2023-01-23,06:47:11,0
623,2023-01-18,12:09:02,0
246,2023-01-16,02:21:43,0
59,2023-01-12,14:42:34,0
136,2023-03-22,22:02:32,0
26,2023-02-22,00:46:00,1
313,2023-01-04,21:14:47,1
198,2023-03-30,15:38:45,0
376,2023-03-10,12:49:31,0
491,2023-03-27,01:26:46,1
189,2023-03-22,23:23:11,0
702,2023-03-03,20:04:11,1
405,2023-01-17,07:58:29,1
859,2023-02-21,22:30:28,1
159,2023-02-21,15:19:31,0
457,2023-03-15,22:42:26,1
76,2023-01-01,03:30:20,0
804,2023-01-18,18:29:52,1
765,2023-02-01,20:59:54,0
119,2023-01-17,01:33:05,0
955,2023-03-27,03:57:22,0
249,2023-03-13,05:12:43,0
653,2023-02-06,18:27:18,1
544,2023-03-01,05:37:40,1
396,2023-02-04,06:55:44,1
374,2023-03-12,05:07:20,1
607,2023-03-22,23:01:00,0
353,2023-04-01,17:40:15,1
163,2023-03-10,23:00:18,1
206,2023-02-10,11:21:38,1
659,2023-03-16,17:09:24,0
219,2023-02-03,22:45:41,0
73,2023-03-19,17:39:12,1
432,2023-03-03,03:20:44,1
214,2023-03-13,05:47:33,0
933,2023-02-16,11:55:04,0
70,2023-03-04,06:10:59,0
51,2023-02-02,22:46:00,1
652,2023-03-28,23:16:12,0
576,2023-01-16,13:19:02,1
181,2023-01-20,14:44:18,1
10,2023-03-27,23:28:02,1
979,2023-03-30,03:52:22,1
335,2023-02-08,04:47:38,1
158,2023-02-27,14:21:08,0
689,2023-03-16,05:08:39,0
620,2023-02-08,07:43:06,0
468,2023-03-09,05:12:53,1
611,2023-02-25,07:12:13,0
785,2023-02-02,22:56:48,0
862,2023-02-09,11:55:27,0
111,2023-01-21,11:38:36,0
488,2023-03-29,22:27:16,1
910,2023-03-15,02:52:30,1
154,2023-01-24,05:48:01,0
397,2023-03-25,21:09:35,1
232,2023-01-22,13:29:03,1
289,2023-03-29,10:39:32,1
756,2023-01-10,20:10:17,1
947,2023-03-11,07:20:34,0
677,2023-01-27,21:58:44,1
524,2023-01-20,06:46:15,1
134,2023-02-12,00:29:57,0
307,2023-01-25,15:59:26,0
7,2023-02-27,01:28:31,1
373,2023-01-31,04:47:44,1
822,2023-03-23,04:47:42,0
900,2023-02-08,02:55:45,1
331,2023-01-01,19:43:46,1
3,2023-02-25,17:04:18,1
479,2023-02-03,23:06:51,1
11,2023-02-06,17:07:56,1
454,2023-01-20,21:06:38,0
333,2023-01-24,13:34:01,0
151,2023-02-02,22:52:18,1
731,2023-01-18,20:21:40,0
511,2023-01-03,23:28:31,1
995,2023-03-23,07:05:20,1
512,2023-03-28,16:12:06,0
707,2023-01-30,03:07:15,0
935,2023-03-31,12:36:06,1
835,2023-01-16,20:44:22,0
47,2023-03-02,16:41:48,1
692,2023-01-08,11:19:12,1
852,2023-02-15,00:19:13,0
719,2023-01-29,00:06:43,0
71,2023-02-25,12:43:55,1
139,2023-02-09,06:14:16,0
186,2023-03-17,02:31:26,1
299,2023-03-25,17:58:49,1
761,2023-03-21,22:17:46,1
500,2023-02-15,09:43:07,0
147,2023-01-03,17:58:15,0
733,2023-03-17,01:55:18,1
993,2023-01-18,06:45:38,1
857,2023-01-31,21:11:18,0
546,2023-01-13,00:37:23,1
634,2023-03-29,15:57:12,1
737,2023-01-10,19:46:21,0
120,2023-03-21,08:55:48,0
492,2023-01-23,01:32:06,0
588,2023-02-16,10:01:21,1
514,2023-02-06,01:52:30,0
953,2023-02-16,03:02:37,0
708,2023-02-26,11:04:16,1
808,2023-03-13,03:16:20,0
497,2023-02-23,05:39:53,1
183,2023-03-30,21:25:56,0
428,2023-02-22,11:31:31,0
16,2023-01-01,23:25:06,0
728,2023-02-21,20:58:19,0
452,2023-01-28,03:00:24,1
863,2023-02-20,18:58:00,0
947,2023-01-04,02:21:29,0
509,2023-02-10,16:33:37,0
743,2023-03-18,02:49:14,0
932,2023-02-02,19:03:14,0
963,2023-02-22,14:15:42,0
995,2023-01-10,00:22:40,1
611,2023-02-23,02:28:48,1
251,2023-02-12,15:05:18,0
221,2023-02-17,13:39:54,1
7,2023-03-19,19:21:55,1
255,2023-02-14,13:30:34,0
156,2023-03-23,11:33:30,0
795,2023-01-19,11:32:57,0
629,2023-02-09,15:02:02,1
723,2023-04-01,23:22:23,1
719,2023-01-19,01:27:09,0
826,2023-02-02,05:19:39,0
482,2023-02-01,22:41:24,0
331,2023-01-28,23:15:32,1
536,2023-03-19,04:33:14,0
919,2023-01-15,22:47:50,0
584,2023-03-26,02:11:41,0
841,2023-04-01,18:45:57,1
413,2023-01-07,03:54:19,1
701,2023-01-09,11:02:51,1
709,2023-04-01,21:20:26,1
524,2023-03-21,10:17:05,1
429,2023-01-15,10:42:22,1
832,2023-01-07,06:17:55,1
993,2023-03-01,01:49:42,0
839,2023-01-01,15:05:18,0
157,2023-01-21,12:35:10,1
179,2023-02-19,15:22:43,1
996,2023-01-16,23:11:06,0
358,2023-01-28,22:34:11,1
501,2023-01-03,17:39:02,1
656,2023-02-21,20:28:08,0
667,2023-02-12,19:52:35,1
183,2023-02-08,10:15:21,0
471,2023-02-28,14:38:10,0
308,2023-02-21,17:38:10,1
206,2023-03-29,01:49:50,0
164,2023-01-03,19:18:15,0
358,2023-03-18,23:31:18,0
703,2023-03-19,05:23:27,1
231,2023-03-31,16:13:00,1
442,2023-03-18,21:23:23,1
406,2023-02-18,13:03:10,0
916,2023-01-23,06:09:23,0
367,2023-01-15,10:53:57,1
313,2023-02-23,00:15:13,0
895,2023-01-07,11:04:10,1
509,2023-01-15,06:23:22,0
475,2023-03-16,01:48:15,0
487,2023-02-02,22:28:38,1
128,2023-02-27,20:54:30,1
686,2023-01-18,04:43:42,1
384,2023-01-01,08:38:17,0
521,2023-03-21,01:42:21,0
126,2023-03-11,00:43:01,1
448,2023-03-20,04:02:55,0
280,2023-03-19,01:57:58,0
379,2023-01-21,10:26:51,1
505,2023-03-19,00:35:16,1
922,2023-01-23,02:27:26,1
869,2023-02-03,15:54:10,0
754,2023-03-19,15:40:16,0
173,2023-01-28,02:45:21,0
74,2023-03-21,02:44:29,0
456,2023-03-22,23:21:11,1
942,2023-03-26,21:36:55,1
173,2023-02-18,23:28:35,0
331,2023-01-28,00:45:54,1
885,2023-01-03,04:33:59,1
99,2023-01-24,20:55:32,1
217,2023-01-06,15:26:06,1
669,2023-02-02,21:38:41,1
532,2023-01-18,10:01:03,1
585,2023-03-08,15:17:42,0
537,2023-03-28,11:56:47,0
52,2023-03-15,01:10:24,1
715,2023-03-16,18:08:47,0
134,2023-01-27,21:00:05,0
709,2023-02-02,03:31:25,1
451,2023-03-17,20:57:59,0
564,2023-02-19,07:21:43,1
679,2023-01-04,17:56:15,0
315,2023-03-30,11:44:18,0
488,2023-01-20,18:24:49,0
412,2023-03-02,00:12:32,1
321,2023-01-29,15:55:42,1
195,2023-01-03,20:39:52,1
33,2023-01-20,03:15:51,1
742,2023-03-11,20:31:32,0
618,2023-02-15,07:39:54,1
18,2023-03-15,07:01:40,1
51,2023-02-10,09:48:28,0
99,2023-01-09,10:19:42,0
226,2023-04-01,03:42:03,0
267,2023-02-11,10:37:45,1
392,2023-03-30,14:24:18,1
105,2023-01-11,07:36:50,0
239,2023-03-21,15:48:31,1
351,2023-01-14,22:45:52,0
178,2023-03-31,11:34:55,0
943,2023-02-11,07:55:56,1
791,2023-01-01,01:32:27,1
131,2023-03-11,00:35:33,1
321,2023-03-06,19:55:16,0
193,2023-01-16,00:27:57,0
67,2023-01-28,03:01:42,1
864,2023-01-30,10:14:59,0
994,2023-02-20,08:36:46,1
328,2023-01-13,21:31:45,1
257,2023-01-07,23:41:25,0
125,2023-01-27,01:48:07,1
823,2023-02-28,22:30:42,0
492,2023-01-06,16:37:43,0
883,2023-03-01,11:00:48,0
198,2023-01-15,20:28:51,1
505,2023-03-30,10:17:06,1
958,2023-01-23,03:02:44,1
824,2023-02-25,09:22:33,0
762,2023-01-17,12:07:47,1
653,2023-03-19,18:06:40,0
212,2023-02-06,00:34:53,0
176,2023-03-07,17:34:30,0
759,2023-03-25,15:04:07,0
628,2023-03-27,15:42:45,1
557,2023-02-17,08:37:46,1
717,2023-02-23,21:31:30,0
102,2023-02-19,15:51:05,1
673,2023-03-19,08:30:57,1
350,2023-01-12,17:15:24,0
46,2023-01-27,10:41:10,0
405,2023-01-06,19:52:12,1
410,2023-02-03,17:57:07,0
467,2023-02-05,23:49:52,1
490,2023-03-06,07:14:14,0
688,2023-01-02,13:09:51,1
725,2023-02-20,19:24:50,1
630,2023-02-18,19:28:48,0
667,2023-01-01,07:05:09,0
86,2023-02-12,11:46:41,1
973,2023-02-02,14:31:44,1
926,2023-01-24,11:26:23,0
569,2023-03-05,14:11:00,0
552,2023-03-15,18:35:05,1
348,2023-03-11,02:00:18,1
598,2023-02-02,14:40:52,0
18,2023-02-11,13:11:51,0
787,2023-01-16,10:56:14,1
980,2023-03-19,18:44:40,1
442,2023-03-21,22:21:13,0
750,2023-03-05,11:27:23,1
459,2023-03-13,10:50:49,1
806,2023-03-09,03:15:08,0
338,2023-01-18,15:49:54,0
609,2023-03-07,07:41:21,0
527,2023-01-25,12:29:13,0
602,2023-01-27,02:52:26,0
625,2023-03-12,07:58:53,0
776,2023-03-07,03:04:04,1
939,2023-02-26,14:24:30,0
166,2023-03-01,13:53:52,1
738,2023-01-19,08:04:01,0
56,2023-02-13,04:21:03,1
545,2023-03-18,18:06:10,0
1000,2023-02-19,12:20:07,0
150,2023-01-12,04:54:57,1
875,2023-01-24,07:05:09,1
256,2023-02-20,22:06:40,1
558,2023-03-23,02:09:49,1
608,2023-01-08,05:40:01,0
806,2023-01-18,15:24:15,0
416,2023-02-08,10:56:33,0
616,2023-03-17,04:54:30,1
273,2023-01-17,07:18:20,1
312,2023-02-28,18:26:35,1
85,2023-02-18,02:26:11,0
776,2023-01-29,10:21:04,1
680,2023-02-24,13:32:45,0
873,2023-03-07,05:42:07,1
725,2023-01-30,08:00:25,0
693,2023-03-22,08:08:46,0
6,2023-03-24,01:11:07,0
840,2023-02-23,09:42:54,0
818,2023-02-25,18:53:38,0
285,2023-03-03,03:00:16,0
491,2023-02-18,00:04:28,1
22,2023-04-01,06:08:22,0
245,2023-02-11,11:40:35,0
531,2023-02-05,18:33:00,0
34,2023-03-03,10:02:44,0
834,2023-02-24,09:24:58,0
503,2023-02-17,14:34:41,0
93,2023-03-21,06:56:42,0
658,2023-01-10,07:43:04,1
46,2023-04-01,05:14:44,0
602,2023-01-09,03:30:20,1
475,2023-03-30,22:57:57,0
171,2023-02-03,08:56:02,1
920,2023-03-28,18:08:34,0
196,2023-03-07,15:28:46,1
424,2023-02-16,04:19:11,0
600,2023-03-20,11:14:20,1
816,2023-02-19,10:34:50,0
496,2023-01-27,17:45:32,0
310,2023-01-14,09:01:04,0
420,2023-03-29,19:20:12,0
558,2023-02-20,23:11:37,0
90,2023-02-25,01:46:16,1
824,2023-03-11,12:41:34,1
725,2023-02-19,12:42:08,0
15,2023-01-29,03:44:31,1
822,2023-03-14,06:48:43,1
530,2023-03-20,08:34:51,0
873,2023-02-06,15:53:03,1
877,2023-03-23,22:49:15,0
524,2023-03-25,01:24:21,0
484,2023-01-12,18:27:25,0
446,2023-02-16,15:31:22,0
895,2023-02-08,14:25:54,1
827,2023-03-17,23:12:43,1
635,2023-01-31,13:04:36,1
914,2023-02-25,02:18:39,1
184,2023-03-12,07:20:30,0
322,2023-02-27,05:20:24,1
105,2023-01-04,05:45:42,0
213,2023-01-12,20:00:34,1
792,2023-03-05,12:54:08,1
932,2023-04-01,05:19:46,0
283,2023-01-02,20:02:01,1
843,2023-01-31,02:24:30,1
155,2023-02-13,01:19:37,0
934,2023-01-13,11:23:05,0
904,2023-01-11,21:29:01,0
739,2023-03-29,10:17:26,1
966,2023-02-10,19:03:31,1
861,2023-01-25,18:44:18,0
470,2023-02-08,16:21:58,0
546,2023-03-02,15:26:33,1
146,2023-02-28,19:12:45,1
986,2023-03-20,20:39:27,0
392,2023-02-17,02:20:18,0
333,2023-03-29,16:01:53,1
20,2023-03-19,05:26:57,1
768,2023-01-03,01:02:49,1
836,2023-02-10,04:53:04,0
345,2023-03-04,19:34:41,1
847,2023-03-29,10:45:56,1
342,2023-01-19,08:57:35,1
649,2023-02-03,03:48:22,0
198,2023-01-27,23:25:06,0
458,2023-03-14,03:13:22,1
415,2023-03-05,20:20:58,0
482,2023-01-03,15:06:33,1
340,2023-03-05,16:58:14,1
591,2023-01-03,02:43:12,0
208,2023-03-03,10:17:25,1
379,2023-01-20,05:23:28,1
385,2023-03-16,22:53:30,0
50,2023-02-22,01:33:18,0
491,2023-01-24,03:46:22,0
75,2023-03-03,13:26:53,0
978,2023-01-16,17:18:53,0
904,2023-01-11,01:47:02,1
446,2023-03-10,06:51:39,0
534,2023-02-19,07:52:46,0
801,2023-02-12,16:44:36,0
49,2023-02-16,23:50:03,0
259,2023-02-16,08:21:54,0
267,2023-01-23,03:37:01,0
139,2023-03-21,20:05:41,1
170,2023-01-05,11:35:26,1
635,2023-01-18,16:07:00,0
673,2023-01-19,07:53:15,1
584,2023-02-12,18:43:35,0
886,2023-03-29,11:16:52,0
612,2023-03-28,15:39:51,1
483,2023-03-28,05:06:30,0
319,2023-02-12,05:28:37,0
148,2023-01-19,10:49:58,1
875,2023-03-18,16:19:33,1
9,2023-02-17,12:15:07,0
137,2023-01-21,07:30:29,0
80,2023-03-02,14:50:05,1
76,2023-03-06,12:51:06,0
106,2023-03-05,11:40:53,0
173,2023-02-27,05:50:54,1
874,2023-03-16,21:35:28,1
257,2023-01-30,12:12:58,1
769,2023-02-09,18:29:57,1
696,2023-02-11,02:14:25,0
988,2023-03-21,15:05:39,0
866,2023-02-26,19:44:00,0
549,2023-01-09,22:42:23,1
820,2023-03-07,00:09:35,1
220,2023-01-17,02:39:32,1
859,2023-02-03,06:01:07,1
280,2023-02-13,02:57:37,0
588,2023-02-21,06:03:26,0
32,2023-03-02,13:56:13,0
339,2023-01-04,22:44:04,1
275,2023-03-20,09:04:49,1
806,2023-01-13,13:09:44,1
412,2023-01-21,21:00:55,0
967,2023-02-21,22:52:29,1
679,2023-01-13,15:49:30,0
145,2023-03-26,12:10:22,0
510,2023-03-17,01:21:57,1
86,2023-02-22,04:23:31,0
547,2023-03-30,08:41:09,0
946,2023-01-18,21:21:18,0
840,2023-03-07,13:25:28,1
580,2023-01-12,05:19:17,0
821,2023-01-09,11:28:34,1
103,2023-02-10,23:13:27,0
270,2023-02-03,06:49:29,0
85,2023-02-20,18:48:24,1
784,2023-02-16,09:05:42,1
205,2023-03-06,05:43:27,1
553,2023-02-21,11:10:45,1
580,2023-03-27,23:29:37,1
888,2023-02-26,22:36:27,1
406,2023-01-28,04:32:45,1
575,2023-03-21,03:08:35,0
175,2023-02-08,06:09:01,1
498,2023-03-22,11:30:37,0
182,2023-03-20,06:25:16,0
166,2023-02-17,10:59:03,1
879,2023-02-06,10:44:39,0
680,2023-01-30,06:47:05,0
748,2023-03-24,00:45:27,1
487,2023-01-17,17:41:50,1
62,2023-03-22,05:08:07,1
223,2023-03-22,03:28:16,1
170,2023-01-17,13:33:14,1
807,2023-01-17,02:23:39,0
499,2023-03-03,20:56:29,0
525,2023-02-20,14:24:12,1
20,2023-03-06,02:19:46,0
678,2023-03-14,13:46:11,0
262,2023-03-06,17:19:52,0
967,2023-01-30,10:48:10,0
278,2023-02-03,19:14:51,1
405,2023-03-11,03:31:30,0
289,2023-01-15,08:50:52,0
624,2023-02-10,18:27:09,1
164,2023-03-18,08:41:43,1
355,2023-02-09,22:46:33,1
714,2023-03-12,23:12:00,1
493,2023-02-04,20:05:27,0
679,2023-03-31,08:38:46,0
874,2023-03-15,17:03:20,0
587,2023-02-26,05:04:28,1
716,2023-01-30,13:58:06,0
286,2023-01-02,06:33:30,1
372,2023-02-02,13:11:48,1
535,2023-01-13,09:02:18,0
774,2023-01-22,06:51:37,0
563,2023-02-20,19:35:58,1
444,2023-03-04,06:48:16,1
974,2023-03-09,23:50:51,0
718,2023-01-26,01:27:08,0
357,2023-03-24,21:05:43,1
896,2023-02-08,03:59:23,0
289,2023-03-05,02:01:32,0
722,2023-02-12,15:42:20,1
903,2023-01-18,22:22:29,0
832,2023-01-29,10:27:43,1
916,2023-03-12,08:52:57,1
840,2023-03-10,18:02:35,1
370,2023-03-30,14:25:24,0
879,2023-01-01,23:48:30,0
25,2023-02-27,01:36:14,0
822,2023-01-07,19:42:21,0
463,2023-01-24,12:37:18,1
708,2023-01-30,20:08:31,1
490,2023-01-20,14:52:56,1
914,2023-01-14,18:54:24,0
783,2023-01-11,12:31:33,0
521,2023-03-05,18:15:41,1
277,2023-03-19,06:09:29,1
545,2023-01-31,00:44:12,0
597,2023-03-17,06:22:11,1
868,2023-03-02,00:17:51,0
55,2023-02-24,01:35:13,1
102,2023-02-24,15:37:08,1
825,2023-02-22,23:24:34,1
402,2023-02-03,13:33:58,1
682,2023-01-24,17:30:14,0
527,2023-01-05,07:58:30,0
526,2023-01-15,08:13:12,0
188,2023-03-30,07:41:00,0
708,2023-03-21,19:45:03,1
745,2023-03-11,05:07:56,0
209,2023-01-02,15:10:52,1
692,2023-01-15,15:05:02,1
147,2023-03-03,10:21:53,0
966,2023-02-25,21:20:18,0
387,2023-01-03,06:08:40,1
92,2023-02-03,19:28:56,1
324,2023-03-12,22:36:19,1
574,2023-03-21,07:34:54,0
373,2023-02-27,04:10:07,1
746,2023-03-18,19:32:25,0
666,2023-01-21,07:44:26,0
307,2023-02-15,02:02:59,0
356,2023-02-27,15:02:44,1
954,2023-02-17,22:36:02,1
704,2023-03-22,20:49:50,0
503,2023-01-06,15:41:00,1
721,2023-02-15,22:44:43,1
300,2023-01-25,04:52:57,0
523,2023-03-20,01:35:05,1
496,2023-02-20,21:59:32,0
23,2023-01-21,07:49:01,0
623,2023-03-16,08:45:16,1
900,2023-02-17,17:47:04,1
934,2023-01-08,17:17:27,0
995,2023-03-05,04:56:45,1
535,2023-03-21,05:30:51,1
19,2023-01-20,09:57:36,0
723,2023-02-16,03:47:37,0
286,2023-02-21,12:40:10,1
657,2023-02-03,08:26:34,1
549,2023-02-23,12:59:51,0
270,2023-03-15,13:08:43,1
78,2023-02-16,22:45:59,1
892,2023-02-06,08:59:46,0
198,2023-02-05,23:52:20,0
57,2023-01-11,03:33:43,1
15,2023-02-08,04:55:42,1
271,2023-01-02,16:40:46,0
294,2023-02-09,08:39:40,0
384,2023-02-21,07:07:32,1
729,2023-01-21,11:36:57,0
274,2023-03-24,15:56:44,0
273,2023-02-09,07:22:25,0
924,2023-01-12,10:52:14,0
554,2023-01-28,07:23:11,0
252,2023-01-24,18:18:25,0
814,2023-01-11,00:51:28,0
141,2023-03-27,10:29:02,0
426,2023-02-01,13:50:58,0
568,2023-03-06,03:05:21,0
534,2023-02-09,12:01:55,1
803,2023-02-27,07:53:10,1
212,2023-03-16,09:50:22,0
39,2023-03-19,22:14:04,1
439,2023-01-17,01:04:02,0
707,2023-02-19,00:05:47,1
667,2023-03-26,07:12:02,1
645,2023-03-28,03:21:37,1
421,2023-02-18,15:10:09,1
87,2023-02-25,03:36:58,1
297,2023-03-03,19:56:51,1
243,2023-01-07,20:26:01,1
736,2023-02-09,16:06:12,0
62,2023-01-21,05:12:54,0
515,2023-03-13,11:20:54,0
476,2023-01-19,08:42:24,0
882,2023-02-04,06:57:54,0
317,2023-02-18,00:51:37,0
517,2023-03-20,22:41:10,1
440,2023-02-23,09:26:18,0
181,2023-01-03,01:49:40,0
504,2023-02-18,05:37:50,0
164,2023-01-13,09:14:36,0
981,2023-01-06,08:33:45,1
129,2023-03-15,21:15:50,0
303,2023-04-01,18:28:14,0
671,2023-02-03,10:34:20,1
684,2023-01-21,01:36:14,0
325,2023-01-14,18:48:26,0
121,2023-01-08,15:21:04,1
430,2023-02-25,03:00:20,1
372,2023-03-20,15:21:41,1
637,2023-03-23,20:28:45,0
476,2023-03-03,18:49:21,1
165,2023-03-24,01:50:22,1
676,2023-03-23,05:14:57,0
346,2023-02-04,16:09:52,0
376,2023-01-26,20:42:22,0
947,2023-03-22,01:15:41,0
598,2023-01-14,17:01:19,1
219,2023-03-01,09:57:16,0
186,2023-01-01,15:03:27,0
86,2023-01-09,08:26:42,1
426,2023-01-30,23:20:53,1
183,2023-01-11,03:19:51,1
705,2023-03-11,08:28:18,0
517,2023-03-29,14:47:08,0
225,2023-01-30,01:07:13,1
679,2023-02-25,13:52:04,0
822,2023-02-26,19:48:53,0
732,2023-03-03,17:16:55,1
984,2023-02-08,17:51:06,1
947,2023-02-10,10:40:31,0
85,2023-03-19,16:39:34,0
419,2023-03-26,09:42:28,0
223,2023-03-18,11:10:07,1
652,2023-02-21,08:51:51,0
422,2023-03-26,12:59:47,0
282,2023-02-09,22:38:19,0
725,2023-03-20,10:07:40,1
742,2023-03-18,10:56:19,0
705,2023-01-27,22:34:36,1
303,2023-02-07,09:56:08,1
506,2023-03-23,01:42:21,0
185,2023-03-14,19:04:15,1
580,2023-04-01,03:55:14,0
871,2023-01-31,22:51:48,1
101,2023-03-01,05:57:07,0
59,2023-02-23,01:30:59,0
641,2023-02-08,02:07:04,0
692,2023-02-12,15:52:50,1
604,2023-01-23,14:48:13,1
853,2023-02-07,21:43:29,0
836,2023-02-26,21:58:33,1
721,2023-03-08,06:35:10,0
584,2023-02-05,16:51:04,0
544,2023-02-01,13:49:48,1
330,2023-01-13,20:45:28,1
374,2023-02-18,19:47:25,1
857,2023-03-20,06:34:43,0
973,2023-01-15,02:24:45,1
41,2023-02-06,16:14:21,0
942,2023-03-26,08:03:57,0
51,2023-02-19,00:49:50,1
644,2023-01-10,08:32:16,1
580,2023-01-22,06:21:49,1
634,2023-01-09,11:52:04,0
358,2023-01-27,18:04:51,1
436,2023-01-18,18:40:48,0
180,2023-03-24,06:17:36,1
104,2023-02-20,08:30:27,1
704,2023-02-22,07:09:09,0
369,2023-03-19,13:57:27,0
108,2023-01-20,04:50:24,1
868,2023-03-08,10:31:27,0
841,2023-03-11,19:18:43,0
624,2023-01-23,17:16:15,0
267,2023-02-18,08:41:13,1
181,2023-01-19,20:39:25,1
84,2023-03-20,10:51:36,0
123,2023-03-11,23:14:46,1
35,2023-03-25,00:33:41,1
134,2023-03-23,13:59:08,1
102,2023-03-23,20:19:48,0
716,2023-04-01,00:49:18,1
98,2023-03-12,03:42:52,1
802,2023-02-12,18:33:14,1
335,2023-02-25,04:38:14,1
916,2023-01-22,01:19:50,1
976,2023-03-27,08:21:28,0
52,2023-02-23,17:29:08,1
15,2023-01-01,01:01:25,0
120,2023-02-25,01:56:36,1
794,2023-01-13,16:09:24,0
502,2023-03-22,02:53:21,0
147,2023-01-20,10:25:16,0
583,2023-03-04,15:04:42,0
918,2023-03-02,17:41:59,0
38,2023-03-05,10:49:20,0
755,2023-02-12,23:47:18,0
136,2023-02-13,07:26:34,1
929,2023-02-09,00:46:11,0
419,2023-02-26,15:28:56,1
122,2023-01-15,20:20:06,1
367,2023-01-01,06:50:40,1
332,2023-02-02,05:12:58,1
839,2023-01-20,02:05:16,1
258,2023-02-01,17:23:43,1
745,2023-03-10,05:54:40,0
335,2023-03-01,14:35:26,1
104,2023-01-04,17:53:59,1
959,2023-03-02,12:49:48,0
237,2023-01-27,00:13:23,1
971,2023-02-09,04:07:28,1
966,2023-03-04,17:13:35,1
299,2023-03-24,00:08:40,0
920,2023-02-20,02:01:07,0
47,2023-03-14,17:27:56,0
836,2023-02-12,18:37:35,1
789,2023-01-12,04:46:20,1
14,2023-02-08,05:39:34,0
147,2023-01-15,03:30:26,0
197,2023-02-22,01:16:06,0
480,2023-03-16,10:46:38,0
539,2023-01-17,23:55:49,0
153,2023-02-18,13:30:55,1
61,2023-01-08,06:46:30,1
633,2023-02-10,20:00:47,1
346,2023-01-03,11:48:46,0
251,2023-03-07,10:07:45,0
371,2023-01-07,09:12:30,0
487,2023-01-11,13:37:56,0
510,2023-01-21,15:06:20,0
477,2023-02-13,17:38:58,1
957,2023-02-13,10:14:30,1
711,2023-02-06,13:20:26,0
704,2023-03-02,04:05:57,0
99,2023-01-29,05:03:46,0
901,2023-02-03,06:17:39,1
613,2023-03-23,04:39:20,0
167,2023-03-09,10:12:46,1
574,2023-01-23,03:32:06,0
653,2023-02-19,13:36:15,0
339,2023-01-22,06:24:04,1
601,2023-01-09,08:29:43,1
920,2023-02-27,15:36:50,1
291,2023-02-07,19:52:33,0
417,2023-02-24,05:33:55,1
761,2023-01-27,21:30:50,0
973,2023-03-12,09:10:36,0
142,2023-01-25,00:26:45,1
80,2023-01-25,21:23:01,1
277,2023-02-03,01:37:30,0
91,2023-03-29,02:06:37,1
832,2023-02-15,11:36:28,1
628,2023-03-01,00:00:27,1
723,2023-01-28,09:15:02,0
717,2023-02-27,23:29:02,1
119,2023-02-04,15:24:38,0
470,2023-02-26,02:52:14,1
205,2023-01-16,14:22:06,1
421,2023-03-08,10:45:02,0
442,2023-02-26,18:35:45,1
591,2023-01-14,11:20:05,1
106,2023-04-01,05:36:33,0
929,2023-01-06,08:41:58,0
958,2023-03-12,21:42:05,1
331,2023-02-17,11:26:41,1
295,2023-03-11,17:44:11,1
689,2023-01-30,15:43:39,1
386,2023-01-10,16:13:13,0
69,2023-02-19,23:58:34,0
719,2023-03-24,16:59:54,1
192,2023-03-07,02:40:11,0
595,2023-01-17,10:18:52,0
769,2023-03-22,11:07:20,1
768,2023-02-20,23:05:08,0
356,2023-03-02,10:42:21,1
92,2023-02-08,18:01:16,1
829,2023-04-01,20:38:14,0
