message_id,send_date,send_time,platform,viewed,content,sender_id,receiver_id
815,2023-03-14,12:19:44,Discord,0,The kids are at school rn…,982,118
816,2023-01-10,11:15:12,Messenger,0,Be careful!,639,278
817,2023-02-12,04:29:00,Messenger,1,The kids are at school rn…,280,956
818,2023-01-11,14:02:02,SnapChat,0,How are you??,946,61
819,2023-01-03,14:02:32,Messenger,0,5 days to go!,810,931
820,2023-01-28,23:37:56,WhatsApp,1,Good luck on the interview!,631,94
821,2023-02-18,10:23:37,WhatsApp,1,Hey!,83,695
822,2023-02-12,09:33:10,SnapChat,0,Could you pick up some milk on your way home?,783,60
823,2023-02-19,16:31:37,Discord,1,5 days to go!,837,925
824,2023-02-21,07:13:13,Slack,1,Hey!,451,244
825,2023-01-24,10:36:47,Messenger,0,Sup bro?,644,294
826,2023-01-28,01:38:22,Discord,1,Hey!,909,468
827,2023-01-17,09:29:23,Slack,1,OMG!,749,787
828,2023-03-18,18:58:12,Slack,1,The kids are at school rn…,508,473
829,2023-03-08,06:45:25,SnapChat,1,ROLF,31,823
830,2023-01-29,01:27:51,Slack,1,Could you pick up some milk on your way home?,537,864
831,2023-01-13,05:34:03,Messenger,0,Why are you so rude?,341,798
832,2023-03-15,12:19:02,SnapChat,0,What's up?,239,797
833,2023-03-30,18:41:08,Slack,0,OMG!,335,570
834,2023-02-07,12:36:48,Slack,1,ROLF,634,977
835,2023-03-20,02:42:58,WhatsApp,1,Good job at work today!,468,106
836,2023-03-09,21:24:38,Messenger,1,5 days to go!,47,491
837,2023-03-16,14:57:56,Slack,0,5 days to go!,520,656
838,2023-03-09,05:13:21,SnapChat,0,Could you pick up some milk on your way home?,823,381
839,2023-03-09,04:51:58,SnapChat,1,"Hey girl, what's cooking?",215,431
840,2023-01-27,01:47:26,Discord,0,5 days to go!,661,141
841,2023-02-07,02:49:31,Messenger,1,The kids are at school rn…,853,211
842,2023-03-07,09:57:51,Messenger,1,Good job at work today!,10,816
843,2023-03-21,19:47:15,WhatsApp,0,5 days to go!,986,805
844,2023-02-02,10:17:32,Messenger,0,Good job at work today!,846,220
845,2023-01-09,12:24:01,Messenger,0,Good job at work today!,377,125
846,2023-01-01,10:29:29,Slack,0,I love you!,114,403
847,2023-01-15,23:07:11,Discord,0,Good job at work today!,694,433
848,2023-03-30,15:02:28,SnapChat,1,Good job at work today!,126,971
849,2023-02-07,08:11:32,Discord,1,The kids are at school rn…,181,725
850,2023-02-17,21:21:28,Discord,1,I'm thinking about you :),472,740
851,2023-03-13,14:31:36,Slack,0,I hate this app.,479,896
852,2023-03-29,10:53:57,Messenger,1,Good job at work today!,82,581
853,2023-03-17,23:08:02,SnapChat,1,LOL,262,651
854,2023-03-09,15:24:24,SnapChat,0,5 days to go!,783,218
855,2023-01-19,16:38:04,Slack,1,I love you!,357,99
856,2023-02-11,21:26:13,SnapChat,0,Where is the butter again?,892,771
857,2023-03-04,22:28:14,WhatsApp,1,The dog got stuck on the roof again…,296,935
858,2023-01-23,13:26:15,SnapChat,0,5 days to go!,911,506
859,2023-03-03,02:29:16,SnapChat,1,5 days to go!,999,714
860,2023-03-09,16:38:43,Discord,1,The kids are at school rn…,577,612
861,2023-01-06,09:34:20,Slack,1,OMG!,384,491
862,2023-02-24,17:05:51,WhatsApp,0,The kids are at school rn…,962,907
863,2023-01-20,22:38:00,WhatsApp,1,Sup bro?,777,201
864,2023-01-02,06:17:13,Discord,1,How are you??,622,440
865,2023-01-13,05:36:41,Messenger,0,Could you pick up some milk on your way home?,790,82
866,2023-03-29,07:11:18,Slack,0,How are you??,685,756
867,2023-02-17,18:23:08,Slack,0,Hey!,418,631
868,2023-01-09,18:58:29,Discord,1,Good luck on the interview!,941,756
869,2023-01-16,12:39:13,Slack,1,"Hey girl, what's cooking?",245,113
870,2023-01-05,14:21:36,SnapChat,1,Good luck on the interview!,488,935
871,2023-01-19,07:14:11,Discord,0,What's up?,222,243
872,2023-01-28,15:34:45,SnapChat,1,Sup bro?,169,600
873,2023-01-29,14:00:42,WhatsApp,0,I hate this app.,420,198
874,2023-03-01,03:46:24,WhatsApp,1,Where is the butter again?,153,925
875,2023-02-09,20:09:06,Discord,0,ROLF,845,36
876,2023-02-19,03:27:41,SnapChat,0,5 days to go!,656,585
877,2023-02-24,23:15:45,Messenger,1,Could you pick up some milk on your way home?,80,888
878,2023-02-03,11:45:13,Slack,0,LMAO!,694,233
879,2023-02-16,22:00:56,Slack,0,Be careful!,477,347
880,2023-02-06,23:10:18,Messenger,1,Sup bro?,926,870
881,2023-01-09,09:07:30,Messenger,0,LMAO!,513,834
882,2023-02-08,16:07:46,Discord,0,I love you!,487,621
883,2023-03-31,03:02:52,Messenger,1,I hate this app.,316,640
884,2023-01-15,00:02:23,WhatsApp,1,OMG!,425,973
885,2023-03-18,17:17:41,Slack,1,The kids are at school rn…,734,990
886,2023-03-30,16:03:36,Messenger,0,What's up?,417,815
887,2023-01-23,13:25:58,Slack,0,Good job at work today!,205,703
888,2023-02-15,09:45:24,Discord,1,I love you!,401,774
889,2023-02-07,17:18:32,WhatsApp,0,Sup bro?,408,155
890,2023-02-27,16:50:24,SnapChat,0,I love you!,82,911
891,2023-03-27,16:11:24,Slack,0,5 days to go!,977,726
892,2023-01-30,20:24:32,WhatsApp,0,I hate this app.,825,636
893,2023-03-20,12:31:19,Discord,1,Where is the butter again?,907,623
894,2023-03-08,13:33:21,Discord,0,Could you pick up some milk on your way home?,280,106
895,2023-03-20,11:45:34,Discord,1,LOL,215,923
896,2023-03-02,17:12:59,WhatsApp,1,I'm thinking about you :),69,793
897,2023-02-24,07:30:58,WhatsApp,1,Hey!,393,688
898,2023-03-03,12:12:40,WhatsApp,0,How are you??,834,777
899,2023-03-14,15:25:51,Discord,0,The dog got stuck on the roof again…,340,126
900,2023-03-19,21:09:03,WhatsApp,1,I love you!,599,860
901,2023-02-10,14:43:15,Slack,0,Could you pick up some milk on your way home?,906,730
902,2023-01-22,12:49:47,Discord,1,How are you??,176,792
903,2023-01-25,10:40:50,Discord,1,I'm thinking about you :),444,709
904,2023-01-19,05:16:07,Slack,1,LOL,71,222
905,2023-02-04,19:37:33,Messenger,0,I love you!,926,237
906,2023-03-24,23:04:48,WhatsApp,1,OMG!,759,455
907,2023-02-04,13:43:40,Slack,1,How are you??,837,904
908,2023-02-13,17:33:10,Messenger,1,I love you!,874,416
909,2023-03-03,02:07:58,Slack,1,The dog got stuck on the roof again…,603,43
910,2023-03-04,21:24:55,Slack,1,Why are you so rude?,310,919
911,2023-03-20,09:56:24,WhatsApp,0,Why are you so rude?,172,969
912,2023-03-23,10:19:25,Discord,0,5 days to go!,963,28
913,2023-03-27,17:58:51,Discord,1,What's up?,808,417
914,2023-01-20,15:35:27,WhatsApp,0,Be careful!,837,966
915,2023-01-20,20:29:37,WhatsApp,0,Be careful!,723,879
916,2023-03-20,06:00:15,WhatsApp,1,OMG!,696,415
917,2023-02-11,00:01:56,Discord,1,"Hey girl, what's cooking?",403,98
918,2023-03-02,12:27:10,WhatsApp,1,Good luck on the interview!,393,108
919,2023-02-14,22:17:45,Messenger,0,I'm thinking about you :),218,312
920,2023-02-13,02:58:43,Slack,1,What's up?,830,869
921,2023-01-30,03:51:55,Discord,0,Where is the butter again?,287,551
922,2023-01-12,13:18:00,Slack,0,Sup bro?,940,915
923,2023-04-01,14:49:38,SnapChat,0,I love you!,155,339
924,2023-02-25,18:28:06,Slack,0,Good luck on the interview!,157,600
925,2023-01-14,16:06:59,SnapChat,0,"Hey girl, what's cooking?",848,213
926,2023-02-18,18:54:19,SnapChat,0,The kids are at school rn…,695,844
927,2023-01-22,14:15:52,Slack,1,The kids are at school rn…,496,508
928,2023-03-06,08:33:28,WhatsApp,1,The kids are at school rn…,182,891
929,2023-02-27,23:14:47,Messenger,1,Where is the butter again?,600,471
930,2023-02-18,07:23:52,WhatsApp,1,The dog got stuck on the roof again…,916,834
931,2023-02-18,08:37:05,Messenger,0,I'm thinking about you :),723,88
932,2023-01-04,14:55:08,Slack,0,How are you??,977,947
933,2023-02-21,19:42:42,Discord,0,ROLF,228,491
934,2023-03-12,13:33:28,Discord,0,Sup bro?,876,837
935,2023-01-17,03:05:53,Discord,1,"Hey girl, what's cooking?",449,295
936,2023-01-31,08:37:51,Discord,1,Good job at work today!,740,644
937,2023-01-07,13:02:09,Messenger,1,ROLF,370,934
938,2023-01-04,22:52:14,Messenger,1,I love you!,661,477
939,2023-02-06,08:51:37,Messenger,1,Where is the butter again?,532,823
940,2023-01-27,05:52:55,Messenger,0,5 days to go!,106,621
941,2023-01-04,21:46:23,Slack,0,Sup bro?,141,343
942,2023-01-15,16:30:59,SnapChat,1,"Hey girl, what's cooking?",666,413
943,2023-03-25,16:45:59,Slack,0,What's up?,781,725
944,2023-03-10,18:18:57,WhatsApp,1,I love you!,113,911
945,2023-01-11,06:40:09,Messenger,1,I hate this app.,928,745
946,2023-02-27,06:08:00,SnapChat,0,5 days to go!,475,646
947,2023-02-26,16:43:44,WhatsApp,0,OMG!,690,128
948,2023-01-17,01:35:02,Slack,1,LMAO!,431,394
949,2023-03-07,12:18:13,Messenger,0,Why are you so rude?,631,394
950,2023-03-03,06:30:04,Slack,0,I'm thinking about you :),879,684
951,2023-02-15,03:36:09,Messenger,1,ROLF,62,547
952,2023-03-14,02:28:39,WhatsApp,1,What's up?,449,759
953,2023-03-27,11:43:03,Discord,1,Hey!,901,831
954,2023-01-21,18:42:05,Slack,1,Could you pick up some milk on your way home?,960,815
955,2023-02-17,06:10:56,WhatsApp,1,Good luck on the interview!,89,533
956,2023-03-17,02:39:13,Slack,0,Be careful!,4,112
957,2023-01-27,08:45:24,Messenger,1,Why are you so rude?,496,848
958,2023-02-20,12:29:42,WhatsApp,1,LMAO!,720,745
959,2023-03-25,16:05:08,WhatsApp,1,Where is the butter again?,778,333
960,2023-02-01,23:14:38,Messenger,1,"Hey girl, what's cooking?",685,434
961,2023-02-28,03:51:13,WhatsApp,1,Good luck on the interview!,948,177
962,2023-02-23,13:40:50,WhatsApp,0,ROLF,959,52
963,2023-03-30,05:37:22,Discord,1,I'm thinking about you :),970,496
964,2023-03-29,09:58:16,Slack,1,How are you??,566,51
965,2023-02-06,10:14:21,Slack,1,How are you??,573,825
966,2023-01-23,23:03:01,Discord,0,The kids are at school rn…,972,934
967,2023-03-03,19:57:16,Slack,0,OMG!,924,396
968,2023-01-15,21:42:18,Slack,1,LMAO!,977,723
969,2023-03-22,10:50:35,Slack,1,LOL,380,612
970,2023-02-12,05:09:36,Slack,1,LOL,722,340
971,2023-03-28,18:20:49,Slack,0,I love you!,725,625
972,2023-01-29,16:42:24,Discord,1,I'm thinking about you :),484,557
973,2023-03-13,21:10:35,Slack,1,Good job at work today!,754,431
974,2023-02-22,21:37:27,Slack,1,Could you pick up some milk on your way home?,78,686
975,2023-02-17,21:35:28,Messenger,1,"Hey girl, what's cooking?",472,245
976,2023-03-25,02:54:45,Discord,1,Good luck on the interview!,345,946
977,2023-01-18,05:00:01,WhatsApp,1,I'm thinking about you :),703,486
978,2023-01-02,07:38:36,Discord,0,5 days to go!,667,913
979,2023-01-27,11:13:55,WhatsApp,1,LMAO!,973,597
980,2023-02-14,21:22:55,Slack,0,I hate this app.,667,28
981,2023-01-04,00:42:55,Messenger,0,I'm thinking about you :),959,675
982,2023-03-06,09:09:07,Discord,0,5 days to go!,899,62
983,2023-03-25,07:14:57,Messenger,0,The kids are at school rn…,21,346
984,2023-02-23,14:14:47,Slack,0,I love you!,656,765
985,2023-03-23,10:35:09,Messenger,1,Be careful!,977,424
986,2023-01-08,12:42:37,WhatsApp,1,5 days to go!,519,653
987,2023-03-12,14:57:01,SnapChat,0,Where is the butter again?,517,653
988,2023-01-08,06:29:28,Slack,1,I'm thinking about you :),509,569
989,2023-03-25,18:30:53,Discord,0,ROLF,153,110
990,2023-01-15,11:26:48,Discord,0,Good luck on the interview!,508,660
991,2023-03-22,11:59:15,Messenger,0,Hey!,924,774
992,2023-01-29,05:15:21,Discord,0,The dog got stuck on the roof again…,586,541
993,2023-03-03,02:20:58,Slack,1,OMG!,470,565
994,2023-01-21,09:37:33,Discord,1,Be careful!,138,508
995,2023-02-06,01:56:02,Slack,1,I hate this app.,994,98
996,2023-03-18,20:37:56,WhatsApp,1,Sup bro?,599,36
997,2023-01-02,02:03:11,Discord,1,I love you!,870,60
998,2023-01-14,23:03:07,Messenger,0,Could you pick up some milk on your way home?,819,508
999,2023-01-15,07:16:05,Discord,1,LMAO!,893,371
1000,2023-03-25,03:14:01,Slack,0,Why are you so rude?,834,274
