message_id,send_date,send_time,content,sender_id,receiver_id
47516,2020-06-23,23:29:48,Hey!,635,46
47517,2023-01-27,13:13:18,Congrats on the new baby!,190,341
47518,2021-08-18,19:51:37,OMG!,491,310
47519,2021-01-27,04:24:51,What's Up?,546,585
47520,2023-02-03,19:07:19,LMAO,744,730
47521,2023-02-24,14:01:15,Congrats on the new baby!,375,267
47522,2021-05-16,16:08:37,Oof that's gotta hurt,918,120
47523,2022-08-15,14:07:32,ROLF!,211,781
47524,2020-03-10,08:50:06,Please do the dishes!,178,18
47525,2022-09-29,22:43:03,Can we talk?,842,797
47526,2021-07-26,21:14:22,What's Up?,700,855
47527,2022-06-05,07:25:44,Yikes…,362,337
47528,2020-06-30,19:20:09,Yikes…,407,755
47529,2022-10-13,20:46:37,Hey!,10,280
47530,2020-01-22,07:08:44,ROLF!,360,926
47531,2021-03-22,22:29:54,I love you!,739,995
47532,2022-05-17,10:14:20,The cat is stuck in the garage!,465,568
47533,2022-10-05,09:30:12,:),53,546
47534,2023-03-30,09:14:18,LOL,552,873
47535,2022-05-20,00:15:13,Have you seen my keys?,92,198
47536,2022-09-13,23:58:47,Hey!,640,442
47537,2022-09-25,04:01:20,U good?,57,201
47538,2022-04-21,17:08:35,Can we talk?,583,1000
47539,2021-12-24,13:15:41,Shut up grandma!,106,615
47540,2022-12-13,19:09:21,Shut up grandma!,260,921
47541,2023-02-17,17:37:47,"Hey Siri, text Madeline.",691,103
47542,2021-03-20,11:05:10,Shut up grandma!,303,182
47543,2023-02-18,04:30:10,:),964,785
47544,2022-02-19,00:37:07,ROLF!,621,259
47545,2022-11-24,21:37:20,Hey!,444,726
47546,2021-08-01,00:57:08,Have you seen my keys?,450,318
47547,2020-08-01,11:40:16,ROLF!,131,156
47548,2020-10-17,20:19:10,Congrats on the new baby!,66,7
47549,2022-03-29,03:28:47,Have you seen my keys?,97,818
47550,2021-11-23,13:15:26,Pick up your mess next time!,524,781
47551,2022-11-27,13:33:24,What do you mean?,270,771
47552,2021-08-26,15:59:05,What's Up?,499,119
47553,2020-08-20,20:02:13,Oof that's gotta hurt,661,939
47554,2020-06-15,08:46:00,LOL,275,676
47555,2021-11-18,19:06:29,"Hey Siri, text Madeline.",392,364
47556,2021-12-24,19:07:30,OMG!,821,170
47557,2020-10-21,22:08:29,ROLF!,631,973
47558,2021-11-19,13:09:33,Hey!,806,317
47559,2020-11-03,16:23:30,:),61,690
47560,2023-02-18,16:12:29,Pick up your mess next time!,200,842
47561,2020-03-14,14:42:29,U good?,810,967
47562,2021-04-11,12:50:26,The cat is stuck in the garage!,865,494
47563,2021-08-26,10:18:25,I love you!,827,972
47564,2021-10-21,07:52:44,Have you seen my keys?,369,85
47565,2021-06-17,22:15:43,LOL,882,227
47566,2022-11-28,02:53:47,Please do the dishes!,86,102
47567,2020-04-03,00:14:35,OMG!,103,150
47568,2021-07-01,11:07:18,Have you seen my keys?,663,212
47569,2021-11-23,14:16:24,LMAO,723,643
47570,2023-01-05,12:24:47,Shut up grandma!,615,217
47571,2022-08-05,22:43:03,Please do the dishes!,486,222
47572,2022-08-02,02:08:09,The cat is stuck in the garage!,766,492
47573,2020-10-06,22:23:11,What do you mean?,41,735
47574,2023-02-22,06:52:30,"Hey girl, hey!",727,943
47575,2022-02-14,04:04:17,"Hey girl, hey!",678,527
47576,2020-12-12,18:24:54,Have you seen my keys?,937,607
47577,2021-11-15,04:08:54,Can you pick up milk on your way home?,841,198
47578,2021-01-27,22:45:57,Whatcha doin?,522,857
47579,2021-02-16,13:36:25,Have you seen my keys?,15,869
47580,2020-01-17,06:28:04,"Hey Siri, text Madeline.",702,6
47581,2023-03-21,09:48:02,LOL,940,392
47582,2022-04-27,17:30:00,The cat is stuck in the garage!,550,670
47583,2022-04-02,15:09:46,"Hey Siri, text Madeline.",275,815
47584,2022-07-13,02:36:04,Can we talk?,616,900
47585,2022-02-10,19:27:45,What do you mean?,593,554
47586,2020-01-20,08:58:49,LMAO,885,807
47587,2021-05-03,16:07:50,U good?,220,264
47588,2021-07-11,23:10:54,OMG!,68,166
47589,2020-01-22,09:55:09,"Hey Siri, text Madeline.",491,930
47590,2021-09-21,07:29:23,Whatcha doin?,961,940
47591,2021-09-26,22:19:27,What do you mean?,323,51
47592,2022-10-10,01:02:31,U good?,993,971
47593,2023-03-30,05:05:35,Congrats on the new baby!,399,669
47594,2022-05-04,12:04:00,Can you pick up milk on your way home?,916,625
47595,2020-03-20,07:05:27,Hey!,642,626
47596,2021-12-05,07:49:22,ROLF!,601,296
47597,2020-12-30,21:47:38,Hey!,983,843
47598,2022-12-12,03:11:53,Have you seen my keys?,831,920
47599,2020-06-04,07:20:43,Pick up your mess next time!,579,137
47600,2022-07-31,04:47:48,Can we talk?,972,738
47601,2022-08-10,06:15:57,What do you mean?,922,407
47602,2022-11-16,16:36:15,Shut up grandma!,78,5
47603,2022-08-17,09:09:07,I love you!,267,807
47604,2020-03-19,01:25:18,What's Up?,577,516
47605,2022-01-13,00:31:18,Can you pick up milk on your way home?,168,292
47606,2020-05-15,18:19:22,Congrats on the new baby!,392,752
47607,2021-04-05,03:16:58,U good?,540,568
47608,2021-03-10,10:50:25,:),768,825
47609,2022-07-12,04:21:00,LOL,793,947
47610,2020-09-24,00:46:38,What's Up?,137,573
47611,2022-10-06,10:58:06,Whatcha doin?,579,782
47612,2021-09-14,10:48:18,"Hey girl, hey!",136,511
47613,2020-03-31,01:44:34,Please do the dishes!,296,522
47614,2022-03-29,00:33:59,Whatcha doin?,994,737
47615,2022-02-14,20:01:30,Whatcha doin?,310,821
47616,2020-05-21,07:41:14,Can you pick up milk on your way home?,97,861
47617,2020-06-17,14:14:02,I love you!,402,191
47618,2022-02-06,17:46:46,LMAO,497,654
47619,2023-02-07,07:17:14,Hey!,279,835
47620,2020-07-26,12:27:06,ROLF!,586,844
47621,2020-02-26,06:15:47,Yikes…,9,155
47622,2021-08-27,05:48:02,Oof that's gotta hurt,892,26
47623,2020-11-07,20:28:39,Can we talk?,198,79
47624,2020-09-16,06:41:15,Congrats on the new baby!,618,398
47625,2021-02-15,13:46:41,LOL,115,30
47626,2021-07-23,21:21:18,Shut up grandma!,15,249
47627,2021-11-29,20:01:03,Can you pick up milk on your way home?,132,341
47628,2022-03-28,15:55:04,Congrats on the new baby!,453,850
47629,2021-06-08,16:26:36,"Hey Siri, text Madeline.",861,178
47630,2023-02-09,11:56:18,Yikes…,44,518
47631,2021-10-12,08:20:18,The cat is stuck in the garage!,57,442
47632,2022-01-23,10:03:10,What do you mean?,98,308
47633,2022-07-06,00:58:39,What do you mean?,781,93
47634,2023-02-03,17:42:46,ROLF!,828,994
47635,2020-04-07,22:34:27,Shut up grandma!,631,418
47636,2021-06-21,02:21:57,Hey!,422,1000
47637,2020-06-05,08:34:12,Oof that's gotta hurt,124,218
47638,2020-03-05,13:38:49,Pick up your mess next time!,559,263
47639,2020-02-29,10:38:58,Whatcha doin?,190,179
47640,2022-06-03,10:43:58,Shut up grandma!,321,177
47641,2020-07-06,13:16:36,Oof that's gotta hurt,383,645
47642,2020-11-20,16:31:54,Pick up your mess next time!,360,256
47643,2020-05-17,18:04:18,What do you mean?,917,33
47644,2022-03-14,17:10:53,Have you seen my keys?,532,961
47645,2023-01-27,14:48:40,Have you seen my keys?,605,657
47646,2023-01-28,12:38:09,Sup bro?,836,938
47647,2021-09-17,02:48:58,Congrats on the new baby!,757,227
47648,2021-09-19,13:46:47,Shut up grandma!,969,413
47649,2021-03-07,17:37:11,ROLF!,853,629
47650,2021-05-23,11:26:58,Yikes…,409,924
47651,2021-02-21,20:52:05,ROLF!,402,341
47652,2020-07-19,01:19:34,"Hey Siri, text Madeline.",492,815
47653,2020-08-03,05:38:35,Can we talk?,983,892
47654,2021-06-07,10:36:38,Congrats on the new baby!,3,478
47655,2020-07-16,14:18:10,Pick up your mess next time!,114,640
47656,2023-01-31,10:16:32,Have you seen my keys?,17,302
47657,2022-10-25,13:03:36,Shut up grandma!,977,513
47658,2022-04-11,23:32:14,Hey!,327,376
47659,2021-04-19,23:36:13,Whatcha doin?,742,211
47660,2022-06-02,03:39:06,Oof that's gotta hurt,358,318
47661,2021-05-31,10:23:04,I love you!,948,76
47662,2020-06-15,17:09:45,Whatcha doin?,50,41
47663,2022-11-04,08:39:21,Whatcha doin?,877,946
47664,2021-05-18,03:00:38,Can you pick up milk on your way home?,69,156
47665,2020-04-14,17:57:44,ROLF!,314,684
47666,2023-02-28,05:20:05,I love you!,938,180
47667,2020-05-11,15:40:13,Sup bro?,802,878
47668,2021-02-28,19:35:38,U good?,587,328
47669,2021-01-15,16:23:40,Hey!,570,863
47670,2022-01-31,00:05:44,The cat is stuck in the garage!,655,488
47671,2022-10-14,08:05:09,Hey!,79,895
47672,2020-08-03,00:34:40,ROLF!,65,632
47673,2020-05-05,00:08:09,What do you mean?,467,122
47674,2023-01-02,03:58:29,"Hey girl, hey!",598,462
47675,2020-02-16,16:09:37,OMG!,604,335
47676,2020-01-25,00:53:12,OMG!,28,426
47677,2022-01-19,21:37:19,Hey!,407,293
47678,2020-01-26,08:07:29,Sup bro?,522,83
47679,2021-10-10,22:29:11,The cat is stuck in the garage!,608,516
47680,2020-09-04,20:57:25,U good?,771,126
47681,2022-01-14,02:14:38,Have you seen my keys?,861,671
47682,2020-04-06,21:10:06,:),795,348
47683,2021-04-29,13:18:54,What's Up?,399,927
47684,2022-12-15,06:37:52,"Hey Siri, text Madeline.",521,699
47685,2023-03-11,15:04:50,I love you!,837,573
47686,2020-07-20,22:56:15,What do you mean?,328,398
47687,2020-01-21,05:31:59,Oof that's gotta hurt,859,157
47688,2023-02-21,17:25:02,Yikes…,480,148
47689,2020-04-30,00:12:11,Please do the dishes!,804,866
47690,2021-01-17,04:28:06,Congrats on the new baby!,498,467
47691,2022-03-21,07:36:27,Please do the dishes!,34,289
47692,2021-06-10,00:11:26,Can you pick up milk on your way home?,847,982
47693,2022-07-03,15:20:18,"Hey Siri, text Madeline.",344,185
47694,2020-07-15,16:36:13,Can you pick up milk on your way home?,438,941
47695,2021-08-06,00:33:46,The cat is stuck in the garage!,829,548
47696,2021-12-09,17:04:58,What do you mean?,265,967
47697,2021-05-03,05:09:06,Congrats on the new baby!,897,162
47698,2021-12-25,05:58:01,Please do the dishes!,400,232
47699,2021-02-18,23:16:19,Whatcha doin?,698,148
47700,2021-01-17,07:21:41,ROLF!,875,833
47701,2020-05-19,05:32:32,What do you mean?,309,107
47702,2021-10-21,05:02:09,Can we talk?,242,867
47703,2021-10-13,11:29:30,Yikes…,919,343
47704,2021-09-25,02:44:09,Have you seen my keys?,309,89
47705,2020-04-09,18:19:06,Pick up your mess next time!,102,620
47706,2021-01-13,22:02:50,Congrats on the new baby!,140,545
47707,2020-07-10,21:42:07,U good?,524,429
47708,2021-03-08,12:23:09,Congrats on the new baby!,352,892
47709,2020-09-15,18:45:10,Can you pick up milk on your way home?,659,729
47710,2020-05-23,18:51:46,Oof that's gotta hurt,477,416
47711,2021-05-06,12:34:12,What do you mean?,186,537
47712,2023-02-06,07:44:57,LOL,893,899
47713,2021-06-28,03:08:55,Congrats on the new baby!,964,315
47714,2021-01-21,10:03:05,U good?,389,122
47715,2021-02-15,00:43:05,:),90,582
47716,2021-01-24,04:44:48,Please do the dishes!,576,427
47717,2020-02-20,13:42:02,Whatcha doin?,357,853
47718,2020-01-29,20:03:46,U good?,857,709
47719,2022-12-25,00:57:25,Whatcha doin?,569,995
47720,2020-05-14,17:35:53,What's Up?,496,846
47721,2022-01-03,14:07:31,What do you mean?,174,864
47722,2023-01-15,12:02:39,U good?,466,184
47723,2022-03-13,12:04:56,Can we talk?,360,140
47724,2021-03-27,10:52:28,Sup bro?,513,697
47725,2022-09-30,05:15:41,Sup bro?,651,7
47726,2021-06-29,02:59:58,U good?,212,646
47727,2021-12-09,07:32:08,Can you pick up milk on your way home?,964,90
47728,2020-07-06,22:29:01,Congrats on the new baby!,239,814
47729,2022-12-19,19:37:25,Pick up your mess next time!,721,395
47730,2022-09-07,05:24:18,:),755,421
47731,2021-07-24,03:35:02,Can you pick up milk on your way home?,938,781
47732,2020-11-20,03:31:41,Yikes…,771,395
47733,2022-03-04,08:15:32,Shut up grandma!,125,287
47734,2021-03-28,04:29:34,Can we talk?,17,143
47735,2021-05-12,05:52:17,Yikes…,988,230
47736,2021-10-26,19:03:32,Please do the dishes!,689,545
47737,2022-10-16,17:06:46,Hey!,597,292
47738,2022-01-07,06:49:49,Pick up your mess next time!,184,108
47739,2022-04-17,09:59:51,ROLF!,305,980
47740,2020-03-03,15:51:27,The cat is stuck in the garage!,435,461
47741,2021-10-06,00:36:23,Yikes…,747,514
47742,2023-03-23,06:05:24,What's Up?,262,150
47743,2021-05-10,11:37:41,LMAO,256,116
47744,2022-12-28,03:34:19,Whatcha doin?,676,959
47745,2022-12-01,02:38:35,LMAO,810,755
47746,2021-05-25,22:15:51,Sup bro?,717,41
47747,2021-12-21,16:17:42,Can you pick up milk on your way home?,440,954
47748,2022-03-23,17:28:41,Please do the dishes!,556,79
47749,2020-04-18,02:15:47,"Hey Siri, text Madeline.",226,912
47750,2020-09-23,07:01:08,The cat is stuck in the garage!,869,849
47751,2022-07-05,22:27:19,LMAO,103,756
47752,2022-04-01,14:08:06,Hey!,535,299
47753,2021-07-17,08:53:40,The cat is stuck in the garage!,469,653
47754,2021-09-16,16:28:43,The cat is stuck in the garage!,883,939
47755,2022-02-06,05:18:46,Oof that's gotta hurt,147,446
47756,2022-04-11,23:28:50,Can you pick up milk on your way home?,952,493
47757,2020-08-21,09:20:03,Please do the dishes!,107,962
47758,2020-02-20,10:10:20,Can you pick up milk on your way home?,660,790
47759,2023-02-20,17:09:12,LMAO,16,913
47760,2020-08-14,15:43:41,ROLF!,829,111
47761,2021-01-02,05:30:09,Pick up your mess next time!,982,976
47762,2021-03-30,10:29:31,What's Up?,743,998
47763,2022-07-19,04:36:25,Shut up grandma!,454,903
47764,2021-11-09,10:53:43,What's Up?,301,861
47765,2020-06-14,15:15:29,Yikes…,867,699
47766,2022-09-20,04:22:59,Hey!,514,893
47767,2020-06-06,02:05:46,I love you!,375,737
47768,2020-12-04,14:55:17,Sup bro?,521,862
47769,2023-03-17,20:04:26,ROLF!,37,270
47770,2022-11-12,04:02:17,Hey!,737,839
47771,2020-11-16,18:01:23,Please do the dishes!,628,833
47772,2021-02-20,18:14:53,Pick up your mess next time!,346,911
47773,2023-01-27,17:37:13,Oof that's gotta hurt,555,581
47774,2020-09-16,05:48:32,ROLF!,158,669
47775,2021-10-09,13:43:00,ROLF!,166,384
47776,2022-08-24,01:08:50,What's Up?,840,672
47777,2022-06-04,06:20:23,OMG!,616,291
47778,2021-04-20,07:08:09,"Hey Siri, text Madeline.",151,508
47779,2023-01-31,03:28:16,What's Up?,782,603
47780,2020-05-13,15:21:59,Pick up your mess next time!,48,945
47781,2021-08-09,21:30:18,Congrats on the new baby!,139,744
47782,2022-02-09,01:36:17,Shut up grandma!,687,70
47783,2022-04-13,09:15:29,Have you seen my keys?,505,128
47784,2021-05-13,17:54:33,Congrats on the new baby!,933,68
47785,2022-05-18,00:07:25,Whatcha doin?,7,6
47786,2020-09-05,22:50:49,Yikes…,79,469
47787,2020-11-29,06:33:11,Whatcha doin?,30,116
47788,2022-10-15,09:20:06,I love you!,305,686
47789,2021-11-12,15:10:11,Can we talk?,316,831
47790,2022-08-18,07:15:19,Pick up your mess next time!,970,419
47791,2021-11-25,06:03:57,Sup bro?,477,549
47792,2020-12-18,16:41:30,Please do the dishes!,939,814
47793,2021-05-09,05:32:53,Oof that's gotta hurt,212,290
47794,2021-05-13,20:30:37,Yikes…,800,3
47795,2022-04-25,00:04:56,What's Up?,74,211
47796,2021-09-24,05:58:51,Congrats on the new baby!,937,753
47797,2020-02-13,22:24:13,Shut up grandma!,172,580
47798,2022-07-24,13:25:11,LOL,525,21
47799,2021-06-07,19:47:36,OMG!,388,901
47800,2020-08-07,23:53:59,The cat is stuck in the garage!,914,281
47801,2022-03-13,06:56:25,U good?,155,810
47802,2022-02-24,23:52:04,Whatcha doin?,342,171
47803,2022-03-29,08:10:23,LOL,681,913
47804,2020-10-06,17:15:40,The cat is stuck in the garage!,812,205
47805,2021-12-22,14:50:00,ROLF!,744,1000
47806,2020-08-13,16:02:33,The cat is stuck in the garage!,524,466
47807,2021-05-15,21:58:51,U good?,345,100
47808,2022-12-14,17:16:03,Have you seen my keys?,638,814
47809,2023-04-01,22:52:07,"Hey girl, hey!",548,108
47810,2022-10-06,18:08:21,LOL,255,221
47811,2021-08-30,09:42:58,Shut up grandma!,698,489
47812,2022-06-21,10:58:19,:),574,398
47813,2020-01-13,16:13:18,Oof that's gotta hurt,632,113
47814,2022-03-19,02:34:06,LOL,497,741
47815,2021-02-13,06:46:42,ROLF!,376,203
47816,2021-01-20,09:55:30,What do you mean?,90,296
47817,2020-04-18,20:32:57,Yikes…,264,548
47818,2022-12-28,20:54:41,ROLF!,1000,364
47819,2023-03-22,23:04:40,ROLF!,387,450
47820,2020-09-07,02:30:40,I love you!,490,80
47821,2020-12-20,20:55:17,LMAO,917,924
47822,2022-12-08,23:36:31,Can you pick up milk on your way home?,894,302
47823,2020-12-19,07:08:53,Whatcha doin?,567,46
47824,2020-12-21,15:18:35,OMG!,655,234
47825,2021-04-25,21:55:49,Have you seen my keys?,65,165
47826,2020-04-19,11:48:49,Sup bro?,22,523
47827,2022-09-27,08:47:38,:),356,24
47828,2021-07-12,05:11:38,Can we talk?,832,747
47829,2021-02-17,12:56:07,Can we talk?,900,111
47830,2020-05-27,13:55:07,Pick up your mess next time!,809,501
47831,2022-05-16,14:09:36,Have you seen my keys?,396,26
47832,2022-07-22,20:09:21,Hey!,986,502
47833,2022-10-26,10:00:30,The cat is stuck in the garage!,60,183
47834,2020-08-07,14:28:06,Pick up your mess next time!,870,360
47835,2022-07-09,15:52:59,LOL,656,189
47836,2022-03-14,13:21:54,I love you!,403,143
47837,2021-08-30,08:31:17,Sup bro?,173,880
47838,2022-02-07,02:46:48,LOL,776,244
47839,2023-02-03,07:11:55,U good?,104,699
47840,2022-07-14,06:53:04,Please do the dishes!,215,53
47841,2022-11-09,03:18:08,Can we talk?,641,135
47842,2020-08-18,03:09:02,Yikes…,858,425
47843,2022-11-13,08:01:55,Shut up grandma!,928,633
47844,2022-07-04,20:26:19,Oof that's gotta hurt,893,424
47845,2022-01-09,09:29:15,Hey!,898,296
47846,2022-02-19,23:23:40,I love you!,782,881
47847,2021-09-14,20:00:19,Whatcha doin?,368,898
47848,2022-05-02,14:06:23,LOL,818,423
47849,2021-07-07,05:55:28,Oof that's gotta hurt,898,407
47850,2021-05-22,00:47:55,Can you pick up milk on your way home?,687,966
47851,2021-11-07,12:47:47,The cat is stuck in the garage!,519,334
47852,2020-08-26,21:20:31,ROLF!,497,958
47853,2022-02-27,00:05:46,"Hey girl, hey!",989,81
47854,2022-08-31,15:38:40,What's Up?,877,147
47855,2021-04-30,13:14:32,Can you pick up milk on your way home?,238,915
47856,2020-05-27,10:39:54,Please do the dishes!,592,801
47857,2020-03-16,09:32:06,Sup bro?,331,582
47858,2020-12-29,10:56:29,Have you seen my keys?,751,244
47859,2020-05-10,18:47:55,Hey!,398,160
47860,2021-02-02,15:08:27,Have you seen my keys?,40,795
47861,2022-07-21,00:34:53,What do you mean?,826,57
47862,2021-04-03,00:43:37,OMG!,494,28
47863,2020-08-02,17:07:27,Can we talk?,692,297
47864,2022-12-22,02:41:47,U good?,936,869
47865,2020-12-08,05:38:30,OMG!,118,66
47866,2022-11-16,04:35:01,Can we talk?,701,708
47867,2021-03-27,09:34:58,:),165,441
47868,2020-11-16,04:32:04,Please do the dishes!,730,711
47869,2023-01-03,03:16:54,I love you!,841,801
47870,2022-09-13,10:25:45,Sup bro?,305,233
47871,2021-07-28,16:23:32,Yikes…,38,788
47872,2021-04-03,04:24:02,Congrats on the new baby!,613,890
47873,2023-01-18,11:07:04,Can you pick up milk on your way home?,737,220
47874,2021-10-18,20:40:28,Have you seen my keys?,519,876
47875,2021-07-30,13:32:49,LOL,22,399
47876,2020-09-13,00:17:56,Have you seen my keys?,243,624
47877,2020-08-24,03:14:09,Can we talk?,865,219
47878,2020-01-28,00:32:19,Yikes…,699,46
47879,2022-05-02,16:01:21,U good?,144,526
47880,2021-11-14,15:08:17,U good?,886,218
47881,2021-08-23,00:20:47,Pick up your mess next time!,88,188
47882,2020-07-27,17:28:10,"Hey Siri, text Madeline.",696,176
47883,2021-10-06,22:46:10,Sup bro?,592,552
47884,2023-03-24,04:31:32,:),718,826
47885,2020-08-24,05:08:17,Yikes…,819,423
47886,2021-06-09,09:12:03,Whatcha doin?,327,877
47887,2022-03-19,18:24:54,Can we talk?,190,581
47888,2023-02-12,06:27:04,"Hey Siri, text Madeline.",499,28
47889,2020-09-19,05:05:35,The cat is stuck in the garage!,953,285
47890,2022-04-09,18:49:29,What do you mean?,304,770
47891,2022-04-01,21:31:47,I love you!,918,3
47892,2022-11-10,01:49:46,Can you pick up milk on your way home?,287,525
47893,2022-03-29,12:23:28,I love you!,27,637
47894,2020-06-29,19:52:41,"Hey Siri, text Madeline.",530,454
47895,2020-07-13,15:22:00,Please do the dishes!,722,430
47896,2023-03-23,03:49:27,Sup bro?,700,103
47897,2023-03-23,08:20:29,Can you pick up milk on your way home?,802,427
47898,2020-07-01,03:08:27,Whatcha doin?,936,734
47899,2020-09-26,10:07:06,"Hey girl, hey!",271,597
47900,2020-09-25,14:22:05,Can you pick up milk on your way home?,252,236
47901,2021-10-21,03:26:56,"Hey Siri, text Madeline.",422,654
47902,2021-12-26,11:08:18,OMG!,145,366
47903,2020-11-02,08:33:13,Can you pick up milk on your way home?,749,605
47904,2020-07-28,12:16:54,Have you seen my keys?,260,365
47905,2023-01-21,21:51:59,Please do the dishes!,737,303
47906,2020-11-13,14:29:05,Can you pick up milk on your way home?,522,529
47907,2020-01-23,23:53:02,Sup bro?,286,629
47908,2021-08-03,00:34:22,The cat is stuck in the garage!,951,427
47909,2022-07-20,13:57:57,U good?,343,207
47910,2021-08-11,14:44:36,Oof that's gotta hurt,537,619
47911,2022-10-15,05:06:41,Hey!,924,50
47912,2021-05-10,15:18:27,U good?,487,500
47913,2020-01-04,21:21:50,Sup bro?,635,442
47914,2023-02-15,12:49:39,Hey!,672,781
47915,2022-11-06,19:24:03,Have you seen my keys?,272,619
47916,2022-12-11,08:52:54,Please do the dishes!,83,304
47917,2021-09-07,10:50:49,Have you seen my keys?,146,960
47918,2021-06-12,05:09:08,Shut up grandma!,838,174
47919,2021-05-12,08:22:05,What do you mean?,287,97
47920,2020-04-22,06:00:52,Oof that's gotta hurt,378,869
47921,2021-07-24,16:02:57,Yikes…,880,983
47922,2021-07-10,14:39:38,What's Up?,524,178
47923,2022-01-07,21:33:46,What do you mean?,194,597
47924,2021-12-03,17:27:59,Can we talk?,620,484
47925,2021-08-16,23:00:24,"Hey girl, hey!",67,399
47926,2021-07-25,20:23:20,Whatcha doin?,554,110
47927,2021-08-04,12:31:33,What do you mean?,743,249
47928,2020-08-21,10:23:57,:),826,533
47929,2022-08-06,09:02:32,Hey!,380,310
47930,2021-01-07,20:31:10,ROLF!,867,870
47931,2020-07-10,03:09:26,U good?,47,222
47932,2021-06-21,05:52:45,Can we talk?,236,496
47933,2022-06-11,11:04:47,I love you!,870,78
47934,2022-04-11,23:59:07,Please do the dishes!,853,527
47935,2020-10-02,07:39:07,Shut up grandma!,941,705
47936,2020-11-15,01:17:06,LMAO,340,664
47937,2021-01-13,11:53:59,Please do the dishes!,476,719
47938,2020-06-21,23:27:24,Congrats on the new baby!,259,723
47939,2021-07-17,12:25:51,U good?,713,466
47940,2022-06-10,06:49:00,Can we talk?,61,858
47941,2020-07-31,13:40:26,Pick up your mess next time!,139,331
47942,2022-01-02,01:43:49,The cat is stuck in the garage!,450,677
47943,2022-04-13,09:40:12,Shut up grandma!,361,863
47944,2022-09-02,09:51:27,Pick up your mess next time!,854,455
47945,2020-10-28,21:52:15,Can we talk?,833,86
47946,2020-08-13,20:07:46,What do you mean?,471,218
47947,2020-11-14,15:20:11,LOL,636,788
47948,2020-11-17,05:14:28,ROLF!,1000,594
47949,2020-04-18,12:04:16,I love you!,285,278
47950,2020-11-10,11:03:12,Can we talk?,975,297
47951,2020-03-01,22:57:10,LOL,685,722
47952,2022-12-06,22:57:52,I love you!,101,799
47953,2023-01-24,14:10:38,:),317,652
47954,2022-01-10,09:54:41,Sup bro?,64,438
47955,2020-06-10,20:54:04,Shut up grandma!,357,544
47956,2021-02-11,22:28:19,Hey!,879,202
47957,2022-11-02,10:02:44,ROLF!,333,712
47958,2022-06-27,23:13:56,I love you!,333,421
47959,2021-01-09,11:02:46,Can we talk?,211,55
47960,2021-11-01,21:15:39,Can we talk?,857,628
47961,2020-12-10,01:26:09,Oof that's gotta hurt,422,424
47962,2020-05-04,10:10:15,I love you!,98,470
47963,2020-03-25,12:26:38,Oof that's gotta hurt,824,192
47964,2022-03-07,08:44:10,Whatcha doin?,525,774
47965,2022-03-26,11:54:30,Oof that's gotta hurt,380,337
47966,2021-07-13,02:05:33,"Hey Siri, text Madeline.",199,636
47967,2020-04-16,23:48:43,Please do the dishes!,897,817
47968,2022-03-15,03:18:14,Hey!,664,995
47969,2022-12-15,17:20:53,What's Up?,73,770
47970,2022-12-09,03:04:39,Oof that's gotta hurt,665,150
47971,2021-09-18,04:19:36,Shut up grandma!,415,395
47972,2023-02-08,18:01:29,ROLF!,396,101
47973,2022-11-28,00:58:28,Pick up your mess next time!,457,133
47974,2022-07-18,17:57:05,I love you!,281,171
47975,2021-01-07,14:31:46,OMG!,968,715
47976,2020-06-20,02:13:31,Hey!,189,813
47977,2022-03-16,04:26:43,LOL,83,104
47978,2020-09-19,11:03:00,Can we talk?,727,690
47979,2020-08-16,00:20:54,LOL,184,779
47980,2021-10-31,13:29:20,Can we talk?,23,773
47981,2020-06-24,02:02:30,OMG!,723,408
47982,2022-08-30,19:03:05,Whatcha doin?,79,317
47983,2023-03-29,00:40:21,ROLF!,291,221
47984,2022-04-04,09:46:27,Shut up grandma!,764,445
47985,2022-03-01,14:40:24,Pick up your mess next time!,711,107
47986,2020-12-04,23:18:16,OMG!,62,773
47987,2020-10-16,03:50:22,Shut up grandma!,110,412
47988,2020-10-14,09:12:25,"Hey Siri, text Madeline.",190,507
47989,2020-09-02,00:52:14,LMAO,748,337
47990,2020-01-02,11:01:38,I love you!,451,387
47991,2021-11-08,11:13:23,The cat is stuck in the garage!,357,622
47992,2022-10-28,08:17:20,LMAO,365,381
47993,2020-05-16,20:58:27,"Hey girl, hey!",926,994
47994,2021-06-29,14:34:30,Pick up your mess next time!,915,112
47995,2023-02-05,05:02:58,"Hey girl, hey!",489,981
47996,2022-07-20,04:40:29,What do you mean?,392,367
47997,2023-01-01,08:09:41,"Hey girl, hey!",419,238
47998,2021-11-21,00:10:00,OMG!,491,541
47999,2022-05-02,04:44:40,ROLF!,508,46
48000,2021-11-01,14:09:15,Pick up your mess next time!,782,138
48001,2021-05-06,07:23:29,Can you pick up milk on your way home?,764,715
48002,2021-10-31,22:09:19,Pick up your mess next time!,311,467
48003,2020-05-29,15:09:57,ROLF!,645,916
48004,2020-01-01,13:32:39,LMAO,770,410
48005,2020-10-31,12:55:45,Whatcha doin?,213,882
48006,2020-10-30,15:54:41,Sup bro?,922,189
48007,2022-06-27,00:57:03,Shut up grandma!,463,299
48008,2021-11-02,12:48:58,What do you mean?,74,171
48009,2022-09-17,06:29:11,LOL,365,570
48010,2020-04-29,11:44:54,LOL,436,166
48011,2020-10-12,00:33:19,Please do the dishes!,730,907
