device_id,on_body_date,on_body_time,on_body
429,2023-02-22,08:10:31,1
79,2023-02-08,08:03:51,0
407,2023-01-02,23:40:54,1
982,2023-02-11,01:36:40,0
98,2023-03-26,19:37:06,1
903,2023-02-23,12:19:06,1
936,2023-01-17,04:13:27,1
113,2023-02-05,14:09:11,1
321,2023-02-13,17:26:05,0
256,2023-01-25,22:26:57,0
328,2023-02-23,08:00:27,1
446,2023-03-16,04:59:23,0
803,2023-01-05,18:02:50,1
701,2023-01-10,00:29:07,0
84,2023-02-16,21:08:44,0
543,2023-03-26,16:43:30,1
373,2023-03-11,00:43:17,0
257,2023-02-25,08:53:38,1
101,2023-03-31,13:06:24,0
982,2023-02-21,09:42:01,0
218,2023-03-19,15:58:59,0
563,2023-02-19,02:39:03,1
922,2023-01-03,02:24:29,1
337,2023-03-24,06:21:54,1
920,2023-03-02,19:35:23,0
364,2023-01-10,09:33:07,0
265,2023-01-04,05:59:21,1
844,2023-01-04,05:02:25,1
426,2023-03-17,12:08:25,0
792,2023-03-21,16:54:38,0
830,2023-02-17,12:18:32,0
311,2023-02-20,02:15:13,0
72,2023-01-08,07:14:29,0
726,2023-02-07,20:24:13,1
183,2023-03-25,16:28:28,0
171,2023-01-21,15:17:11,1
99,2023-01-16,14:56:08,0
944,2023-03-16,07:40:59,1
727,2023-03-06,01:33:42,0
622,2023-02-08,11:30:11,0
782,2023-02-19,20:04:38,1
92,2023-01-09,09:05:06,0
586,2023-03-19,12:16:35,0
979,2023-01-18,09:01:43,1
702,2023-02-24,12:40:29,0
59,2023-03-04,06:45:04,1
538,2023-01-24,15:15:11,0
641,2023-01-11,07:29:09,0
72,2023-03-03,05:38:37,0
132,2023-01-03,21:25:44,0
953,2023-01-02,01:58:37,1
742,2023-03-04,08:21:11,1
926,2023-01-11,05:54:16,1
594,2023-02-28,11:50:25,0
518,2023-03-11,00:03:52,1
608,2023-03-07,08:41:48,1
483,2023-03-02,02:32:25,1
806,2023-01-07,03:06:27,1
56,2023-01-09,09:41:52,0
597,2023-02-02,11:05:55,0
106,2023-01-04,08:03:34,0
810,2023-02-04,12:32:34,0
45,2023-02-02,08:41:37,0
906,2023-02-28,11:25:04,0
595,2023-01-05,22:19:11,0
580,2023-02-27,11:19:15,1
726,2023-02-21,04:23:11,0
715,2023-02-13,23:55:11,1
275,2023-02-23,08:59:08,0
985,2023-03-31,09:49:35,0
628,2023-03-27,01:50:31,0
343,2023-01-29,21:55:32,0
123,2023-02-21,11:25:45,0
29,2023-01-01,07:09:07,0
898,2023-03-25,16:12:49,1
685,2023-02-26,00:21:04,0
348,2023-01-30,08:24:24,0
555,2023-01-24,22:15:01,0
287,2023-03-24,08:19:43,1
617,2023-03-22,03:41:47,1
435,2023-01-16,21:54:35,0
250,2023-01-28,11:54:08,1
996,2023-02-17,06:50:45,1
927,2023-02-22,20:16:33,1
906,2023-03-10,10:21:13,0
874,2023-03-08,18:36:56,1
749,2023-02-01,00:13:47,1
980,2023-01-12,03:13:56,0
395,2023-03-06,07:14:46,0
577,2023-02-02,18:52:04,1
197,2023-02-22,22:06:47,1
779,2023-02-08,16:37:50,1
55,2023-02-04,14:58:36,1
730,2023-02-14,05:04:38,0
923,2023-01-25,03:30:20,0
392,2023-02-11,20:19:21,0
77,2023-01-26,12:21:19,0
945,2023-02-13,10:15:53,1
656,2023-01-30,02:54:47,1
518,2023-03-28,16:05:26,1
585,2023-03-04,06:16:37,0
519,2023-03-03,05:09:41,0
903,2023-01-12,21:05:26,1
124,2023-03-23,21:38:32,1
703,2023-03-28,22:56:30,1
533,2023-01-01,09:46:55,1
222,2023-03-11,01:41:37,0
621,2023-01-31,02:13:11,0
954,2023-03-25,20:00:31,1
802,2023-01-02,12:26:37,1
158,2023-03-25,07:32:47,1
992,2023-03-04,10:07:58,1
27,2023-01-10,00:33:45,0
431,2023-01-03,09:54:32,0
792,2023-03-17,12:21:58,0
702,2023-01-21,02:25:26,0
360,2023-01-31,05:02:25,0
308,2023-01-22,15:38:55,0
199,2023-03-16,19:48:52,0
314,2023-03-28,05:47:52,0
694,2023-03-24,12:43:06,0
454,2023-03-09,21:18:28,0
419,2023-02-28,18:10:39,1
457,2023-02-08,05:29:44,1
476,2023-02-28,13:14:53,1
997,2023-03-04,19:53:15,1
496,2023-02-13,19:36:41,0
95,2023-03-19,05:32:06,0
607,2023-02-03,00:10:50,0
193,2023-03-04,09:55:27,1
706,2023-02-22,02:46:33,1
688,2023-03-23,20:30:57,1
356,2023-03-03,05:11:15,1
562,2023-02-26,16:49:06,1
364,2023-01-26,19:04:28,0
146,2023-01-04,23:01:23,0
491,2023-01-18,11:35:49,0
366,2023-03-03,10:35:00,1
805,2023-01-15,07:21:28,1
856,2023-02-23,18:41:43,0
437,2023-02-11,15:19:08,1
985,2023-01-04,01:35:30,0
608,2023-03-21,11:47:23,0
519,2023-01-10,07:12:58,1
760,2023-02-05,16:50:03,0
714,2023-02-24,06:33:32,1
355,2023-01-09,01:47:15,0
666,2023-01-23,06:12:08,0
213,2023-02-06,22:40:19,1
291,2023-01-08,03:53:55,0
922,2023-03-17,11:48:35,0
892,2023-03-14,20:47:08,0
537,2023-01-05,04:25:58,0
368,2023-02-04,20:10:51,1
88,2023-01-06,15:01:49,1
414,2023-02-04,08:08:05,1
437,2023-02-27,06:29:41,1
90,2023-03-22,16:51:43,0
8,2023-03-22,19:27:47,0
205,2023-02-09,17:48:03,0
961,2023-02-25,11:23:09,0
462,2023-01-13,15:14:56,1
307,2023-03-05,02:23:57,0
626,2023-01-09,19:42:13,1
487,2023-03-09,23:58:14,1
602,2023-01-08,12:25:10,1
946,2023-01-27,12:38:50,0
165,2023-03-07,11:24:38,1
680,2023-01-25,16:48:29,0
116,2023-01-21,10:14:04,0
480,2023-02-28,04:32:48,1
688,2023-01-02,03:41:37,0
670,2023-01-23,04:09:58,0
742,2023-02-08,08:52:41,1
668,2023-03-23,22:03:14,0
299,2023-03-31,01:40:55,1
789,2023-01-03,16:12:57,0
910,2023-02-23,12:48:21,1
59,2023-03-24,22:08:00,0
310,2023-01-18,18:31:16,0
187,2023-02-28,20:18:11,0
114,2023-01-22,06:25:12,1
769,2023-04-01,07:21:25,1
398,2023-01-12,16:13:19,1
473,2023-02-27,10:28:35,0
790,2023-01-26,21:41:38,0
822,2023-01-16,20:41:36,1
215,2023-03-16,11:11:24,0
451,2023-02-24,19:35:29,1
221,2023-03-24,23:18:08,1
347,2023-03-22,10:01:17,0
757,2023-01-21,23:13:53,1
279,2023-01-21,16:52:25,1
588,2023-03-28,02:15:21,0
107,2023-01-19,12:08:28,0
787,2023-01-18,13:01:22,0
378,2023-02-16,10:39:48,1
363,2023-01-20,06:01:23,1
124,2023-01-08,18:03:26,1
341,2023-03-30,09:13:25,1
236,2023-01-05,02:00:30,1
205,2023-03-04,17:07:12,1
833,2023-02-05,00:37:01,0
879,2023-03-08,00:01:27,1
201,2023-02-18,01:48:27,0
353,2023-01-04,21:24:45,1
62,2023-02-16,21:22:06,1
654,2023-01-21,15:27:27,0
95,2023-03-26,09:25:27,1
253,2023-02-04,23:51:29,0
437,2023-02-16,19:18:53,0
606,2023-02-01,00:58:04,1
849,2023-02-15,18:42:58,1
832,2023-01-31,03:06:33,1
894,2023-02-03,09:00:58,1
527,2023-01-24,03:56:53,0
534,2023-01-28,03:26:32,1
266,2023-04-01,20:06:03,1
421,2023-03-19,03:34:11,0
552,2023-03-24,18:41:59,1
359,2023-01-09,19:08:21,1
455,2023-01-17,14:58:33,0
129,2023-02-12,15:40:50,1
275,2023-01-09,00:29:44,1
101,2023-02-10,17:45:03,1
51,2023-02-06,12:30:20,0
58,2023-02-17,06:58:50,0
373,2023-02-21,06:40:46,0
137,2023-02-22,17:41:34,1
325,2023-01-27,14:47:18,1
696,2023-02-16,00:40:53,0
898,2023-03-11,20:23:52,1
810,2023-03-21,16:39:54,0
756,2023-02-05,07:39:02,1
74,2023-01-20,18:10:38,0
771,2023-02-17,02:33:58,1
44,2023-03-24,22:02:23,1
28,2023-01-10,06:10:30,1
349,2023-03-22,08:09:15,0
961,2023-03-10,05:35:10,0
904,2023-02-05,03:47:39,1
499,2023-01-07,07:03:07,0
984,2023-02-22,15:38:34,1
773,2023-02-19,05:29:42,0
246,2023-01-11,12:08:04,1
471,2023-02-26,14:08:36,0
84,2023-01-09,22:56:45,1
494,2023-03-28,09:54:47,0
339,2023-02-16,10:17:37,0
51,2023-02-08,02:44:50,0
852,2023-03-30,22:43:36,1
240,2023-03-12,09:53:49,0
622,2023-03-19,18:27:19,1
965,2023-01-08,17:49:57,1
614,2023-03-08,08:52:20,0
444,2023-01-25,06:36:29,0
308,2023-01-07,11:21:19,1
841,2023-02-25,20:35:21,0
374,2023-02-22,15:38:42,1
694,2023-02-07,04:45:04,1
888,2023-01-13,22:53:42,0
570,2023-02-05,10:55:34,0
463,2023-03-06,01:59:22,1
499,2023-03-31,05:57:52,0
465,2023-03-20,18:17:23,1
319,2023-03-17,17:04:21,0
839,2023-03-03,11:08:06,1
220,2023-01-10,07:30:52,0
762,2023-01-13,13:50:29,0
128,2023-03-05,06:33:58,1
603,2023-01-11,17:06:40,0
261,2023-01-06,14:59:57,1
545,2023-02-19,23:58:38,0
395,2023-01-08,19:19:33,0
245,2023-03-11,22:20:07,0
337,2023-02-09,23:00:26,1
254,2023-01-02,17:55:26,0
324,2023-03-14,17:19:20,0
25,2023-02-09,00:03:27,0
463,2023-03-16,10:43:50,0
45,2023-03-19,08:59:26,1
539,2023-02-22,08:59:36,0
205,2023-03-27,13:55:11,1
712,2023-02-14,23:52:02,0
756,2023-02-28,18:54:56,0
967,2023-01-27,02:14:34,0
936,2023-02-22,02:37:43,1
948,2023-02-16,16:56:37,0
618,2023-01-09,10:55:43,0
371,2023-01-04,02:16:57,1
756,2023-02-12,02:17:21,1
636,2023-02-15,11:16:51,0
573,2023-03-13,17:39:53,1
939,2023-02-19,02:45:11,0
262,2023-03-23,16:20:00,1
142,2023-01-12,12:36:20,0
873,2023-02-25,11:40:57,0
892,2023-01-13,00:21:45,1
423,2023-02-28,04:00:26,0
688,2023-01-10,11:12:23,1
92,2023-02-09,04:26:01,0
28,2023-02-08,22:58:25,1
185,2023-02-22,10:18:13,0
892,2023-01-08,11:20:42,0
379,2023-03-01,11:50:42,1
425,2023-02-11,19:18:57,0
87,2023-01-26,13:23:35,0
161,2023-01-03,19:16:41,1
586,2023-03-05,03:42:32,1
311,2023-03-12,19:52:39,0
824,2023-02-02,03:38:24,1
86,2023-03-07,09:49:09,0
349,2023-03-01,08:41:00,0
162,2023-02-22,02:41:05,1
267,2023-02-20,05:32:24,0
603,2023-02-12,03:38:00,1
281,2023-02-16,01:18:45,1
435,2023-03-13,18:54:08,1
257,2023-02-09,23:00:47,0
887,2023-02-19,22:11:47,1
381,2023-03-08,02:14:55,0
637,2023-02-18,12:45:20,1
337,2023-02-10,13:36:21,0
56,2023-02-02,22:19:11,0
429,2023-01-09,19:41:37,1
935,2023-03-16,20:28:04,1
438,2023-03-08,21:06:47,0
290,2023-02-06,21:39:05,0
572,2023-03-13,05:35:14,0
533,2023-01-22,20:05:08,1
313,2023-01-16,19:05:56,0
598,2023-03-28,08:59:00,0
980,2023-01-07,01:53:02,1
948,2023-01-26,00:15:55,1
19,2023-03-10,10:52:08,0
543,2023-01-23,07:52:32,1
586,2023-02-27,14:41:02,1
695,2023-01-17,04:02:44,1
818,2023-01-26,20:34:59,0
462,2023-03-24,10:31:45,0
519,2023-02-07,00:36:33,1
288,2023-03-08,01:14:29,1
921,2023-03-14,10:45:31,0
306,2023-03-20,00:10:29,0
803,2023-01-18,23:52:02,0
156,2023-01-19,03:55:12,1
911,2023-01-06,20:28:02,1
377,2023-01-23,00:08:05,1
882,2023-01-07,08:04:39,1
153,2023-03-30,18:47:36,0
714,2023-02-06,21:21:41,0
791,2023-03-08,09:52:34,1
504,2023-01-22,14:41:53,1
253,2023-03-09,04:23:00,0
287,2023-03-04,09:18:31,1
144,2023-02-01,10:22:36,0
67,2023-03-07,15:30:19,1
989,2023-01-07,12:43:15,1
353,2023-02-23,18:18:14,0
416,2023-02-17,00:22:15,1
851,2023-02-19,04:27:07,1
826,2023-02-22,07:25:26,1
37,2023-02-27,01:51:48,1
287,2023-03-18,03:36:51,0
137,2023-03-15,04:29:55,1
66,2023-03-13,23:34:08,1
789,2023-02-12,22:21:28,1
897,2023-02-07,20:29:50,1
270,2023-02-01,00:20:18,1
627,2023-02-27,18:55:24,0
966,2023-03-08,11:21:34,1
134,2023-02-18,11:56:56,1
241,2023-02-09,03:25:13,0
463,2023-03-15,05:23:08,0
469,2023-01-22,02:24:46,1
184,2023-03-03,20:30:48,0
109,2023-03-20,18:55:17,1
95,2023-03-30,03:03:26,0
879,2023-01-13,04:39:12,1
972,2023-01-20,00:17:13,1
118,2023-02-04,06:05:49,0
975,2023-01-04,20:00:40,0
865,2023-02-12,06:11:09,0
689,2023-02-15,14:03:36,0
847,2023-02-25,23:12:44,1
790,2023-03-24,19:30:03,0
914,2023-01-22,21:28:19,0
955,2023-02-24,21:08:16,1
535,2023-02-08,14:23:15,1
210,2023-02-25,08:06:35,0
563,2023-01-21,15:20:09,1
139,2023-02-13,17:39:43,1
381,2023-01-17,19:06:07,1
217,2023-02-22,18:38:22,0
904,2023-03-05,02:48:22,0
322,2023-01-21,23:34:25,0
229,2023-03-19,20:17:51,0
579,2023-01-03,21:40:28,0
836,2023-03-09,22:43:20,1
939,2023-01-09,04:17:02,0
472,2023-02-14,02:47:06,1
954,2023-01-02,09:11:29,1
583,2023-02-07,23:50:12,0
729,2023-02-14,18:51:59,1
73,2023-01-25,08:30:08,1
400,2023-03-10,01:22:55,1
432,2023-03-26,08:48:06,1
438,2023-03-21,22:28:27,0
27,2023-03-22,16:19:44,0
223,2023-01-07,16:01:55,1
533,2023-01-25,01:51:40,1
747,2023-04-01,10:59:38,1
315,2023-01-22,10:07:27,1
992,2023-03-01,22:12:25,1
486,2023-01-30,12:28:26,0
85,2023-02-13,14:55:15,1
916,2023-03-07,02:28:56,0
306,2023-01-28,03:11:15,0
174,2023-03-15,01:09:33,1
68,2023-03-13,00:54:04,0
177,2023-03-29,15:31:49,1
825,2023-02-25,09:23:04,1
39,2023-01-10,18:54:51,0
218,2023-01-08,10:39:09,1
287,2023-03-28,01:50:33,0
546,2023-02-07,07:12:04,1
613,2023-02-10,10:03:18,1
78,2023-03-02,02:34:08,0
951,2023-03-25,01:45:48,0
545,2023-01-20,00:31:29,0
444,2023-01-23,18:11:55,0
622,2023-01-26,08:33:59,1
441,2023-03-29,03:08:49,0
36,2023-03-27,17:25:02,1
442,2023-01-23,22:59:00,0
540,2023-03-04,02:56:35,1
821,2023-03-02,19:51:01,0
822,2023-03-07,10:14:02,1
333,2023-02-13,20:19:58,1
9,2023-02-15,13:29:11,1
908,2023-02-27,07:23:50,1
561,2023-03-08,16:01:44,0
90,2023-03-11,22:35:15,0
367,2023-01-06,13:00:27,1
849,2023-01-02,21:30:14,1
142,2023-03-02,10:12:42,1
564,2023-03-17,00:51:47,0
591,2023-02-07,23:25:00,0
90,2023-03-13,10:18:33,1
842,2023-02-18,20:18:16,0
806,2023-02-12,10:50:05,0
545,2023-02-12,07:51:46,1
796,2023-02-12,03:48:20,0
568,2023-01-03,21:24:04,0
48,2023-01-08,18:00:41,0
220,2023-01-18,16:12:46,0
49,2023-02-11,06:19:48,0
743,2023-02-06,02:43:51,1
686,2023-02-08,12:53:58,1
40,2023-02-15,00:40:34,1
442,2023-01-03,08:46:02,0
448,2023-01-30,22:27:16,1
859,2023-03-13,15:03:43,0
967,2023-03-13,02:03:48,1
817,2023-03-22,18:38:31,1
365,2023-01-12,08:44:46,1
880,2023-03-21,04:57:43,1
76,2023-02-27,09:07:41,0
516,2023-03-10,01:26:16,1
101,2023-02-18,00:02:22,0
14,2023-02-20,01:23:51,1
601,2023-03-12,20:45:05,0
674,2023-03-20,18:53:55,0
76,2023-03-30,10:32:14,0
274,2023-01-11,17:44:33,0
88,2023-02-06,13:21:50,1
316,2023-03-22,03:55:32,0
179,2023-02-23,14:01:51,0
452,2023-02-03,04:25:07,1
519,2023-02-28,13:49:54,0
560,2023-03-06,13:33:33,1
639,2023-01-06,00:00:35,1
831,2023-01-29,08:37:46,1
310,2023-01-20,02:21:10,1
737,2023-03-14,19:13:09,0
461,2023-01-23,19:05:34,1
992,2023-02-28,14:34:53,1
1000,2023-03-22,08:25:59,1
792,2023-03-28,12:06:33,1
190,2023-01-14,12:34:41,0
414,2023-03-04,02:51:28,0
165,2023-01-03,17:45:44,0
995,2023-01-25,01:40:05,0
205,2023-02-03,22:33:21,1
156,2023-02-26,00:06:24,0
450,2023-03-05,14:59:08,1
575,2023-03-19,09:56:26,1
530,2023-02-14,23:32:31,0
770,2023-03-22,17:39:41,0
619,2023-03-02,11:12:42,1
642,2023-03-06,11:39:19,0
451,2023-01-26,01:14:55,1
718,2023-02-20,19:13:27,1
558,2023-02-07,07:41:27,0
249,2023-01-30,18:53:00,1
866,2023-03-31,16:54:12,1
487,2023-01-22,16:56:00,0
759,2023-02-09,02:10:46,0
121,2023-01-07,01:49:24,0
82,2023-03-02,18:03:32,0
547,2023-01-28,19:52:38,1
989,2023-02-17,01:58:06,1
472,2023-03-10,21:30:03,1
586,2023-01-28,20:39:00,1
453,2023-01-23,15:35:47,0
645,2023-03-26,22:52:01,0
43,2023-01-15,11:35:49,1
845,2023-03-18,22:31:21,0
557,2023-03-07,16:23:13,0
962,2023-03-15,02:16:30,1
583,2023-03-28,09:52:22,1
969,2023-01-09,09:09:11,0
486,2023-03-04,17:32:53,1
763,2023-03-29,16:11:25,1
952,2023-01-17,17:33:08,1
700,2023-01-16,14:22:27,0
41,2023-03-28,14:45:49,1
586,2023-01-24,04:11:32,0
755,2023-02-13,18:50:36,1
686,2023-03-25,18:54:41,0
905,2023-03-09,11:55:57,1
729,2023-01-16,04:58:55,1
564,2023-01-17,20:25:45,0
85,2023-02-07,14:57:25,0
899,2023-02-12,05:23:12,0
40,2023-03-20,21:24:55,1
885,2023-02-05,15:48:06,1
820,2023-03-05,18:03:43,1
978,2023-01-02,19:18:37,1
409,2023-03-04,22:42:02,0
679,2023-01-09,17:55:18,1
391,2023-03-30,20:27:53,1
958,2023-02-20,09:23:43,1
715,2023-03-13,20:23:32,1
398,2023-02-21,02:25:59,1
110,2023-02-02,18:43:33,1
982,2023-03-28,12:43:04,1
78,2023-02-09,16:18:31,0
215,2023-03-10,11:11:54,1
516,2023-01-24,01:30:19,0
601,2023-03-16,15:13:42,0
186,2023-03-12,18:40:43,1
288,2023-02-19,22:53:28,1
743,2023-01-27,11:51:46,0
398,2023-02-22,08:47:17,1
842,2023-03-19,21:09:35,1
876,2023-01-05,13:19:36,0
907,2023-01-16,20:57:45,0
132,2023-01-06,05:04:48,1
976,2023-01-18,11:56:25,0
418,2023-03-19,02:59:14,0
424,2023-01-18,05:19:33,0
333,2023-01-17,08:57:07,1
347,2023-01-23,02:26:32,1
227,2023-02-13,03:41:38,1
393,2023-03-27,16:09:32,0
369,2023-03-06,07:01:29,1
181,2023-03-21,09:24:45,0
509,2023-03-10,22:10:06,1
614,2023-02-22,17:04:44,1
223,2023-04-01,17:11:47,0
262,2023-02-18,03:31:24,1
239,2023-01-14,08:44:13,0
497,2023-03-04,06:42:01,0
726,2023-03-08,14:51:43,0
299,2023-03-10,16:34:15,1
604,2023-03-21,06:39:33,1
646,2023-03-26,06:05:30,1
743,2023-01-24,13:38:25,1
941,2023-03-08,08:19:01,1
583,2023-03-21,13:06:01,0
167,2023-03-13,20:00:21,0
156,2023-02-05,10:27:52,0
838,2023-03-19,22:57:43,1
488,2023-02-04,09:56:55,1
335,2023-01-27,19:53:27,0
217,2023-03-10,23:46:18,1
882,2023-02-07,02:29:17,1
431,2023-02-04,10:27:12,0
606,2023-02-07,06:09:35,0
230,2023-01-01,07:26:14,1
410,2023-01-16,04:49:35,0
686,2023-03-20,00:07:56,1
684,2023-01-19,23:22:51,1
857,2023-03-13,06:27:13,1
391,2023-03-16,17:19:37,1
903,2023-01-01,08:24:36,0
537,2023-01-17,20:49:04,1
991,2023-02-22,13:35:55,0
761,2023-01-02,21:47:53,1
826,2023-03-15,17:00:49,1
157,2023-01-10,14:57:49,0
103,2023-04-01,02:05:19,0
182,2023-01-27,18:55:25,0
755,2023-02-10,20:22:51,1
305,2023-03-31,16:00:10,1
817,2023-02-27,22:45:53,1
637,2023-01-20,09:34:01,1
804,2023-01-12,18:34:32,0
22,2023-03-18,10:15:01,0
933,2023-02-15,12:10:28,1
658,2023-03-25,13:40:12,1
974,2023-01-20,14:53:22,1
576,2023-02-20,06:11:09,1
305,2023-03-21,19:09:48,1
105,2023-01-15,01:38:03,0
446,2023-01-22,15:30:39,1
714,2023-01-17,10:13:11,0
528,2023-03-16,09:31:14,0
982,2023-03-31,02:26:26,0
675,2023-01-21,01:22:54,0
318,2023-01-20,09:24:31,1
258,2023-02-26,00:51:55,0
869,2023-02-18,16:29:47,1
800,2023-02-27,10:48:20,0
759,2023-03-13,16:43:03,0
720,2023-01-09,01:09:36,0
441,2023-02-05,22:53:56,0
29,2023-01-31,18:43:04,1
255,2023-01-12,15:56:52,1
606,2023-03-16,13:06:14,0
543,2023-03-27,07:48:59,1
664,2023-02-27,13:31:48,0
357,2023-02-14,23:13:56,0
63,2023-01-02,01:06:51,1
47,2023-01-26,14:57:28,0
592,2023-02-21,21:23:54,1
659,2023-01-04,09:47:53,0
624,2023-01-20,21:16:28,0
132,2023-01-29,05:12:51,1
170,2023-01-03,05:21:32,0
985,2023-01-30,12:22:30,0
640,2023-03-03,07:54:56,0
923,2023-02-06,12:35:49,1
182,2023-03-14,01:02:14,0
136,2023-03-04,14:53:20,1
297,2023-01-15,23:24:39,0
61,2023-02-02,17:42:09,1
447,2023-01-08,23:30:24,1
994,2023-03-29,19:10:49,0
72,2023-02-08,08:50:56,1
962,2023-01-14,19:37:33,0
159,2023-01-15,21:02:38,1
750,2023-01-19,14:26:45,0
168,2023-01-07,01:31:54,1
351,2023-01-30,19:28:24,0
370,2023-01-15,12:51:31,0
411,2023-03-12,15:29:33,0
344,2023-02-15,04:52:56,0
244,2023-01-21,23:49:23,0
996,2023-01-05,19:29:18,0
43,2023-03-18,02:55:35,1
664,2023-01-13,15:35:44,1
646,2023-02-18,18:00:23,0
809,2023-01-02,16:26:42,0
41,2023-01-03,02:00:07,0
546,2023-01-31,14:31:47,1
805,2023-01-11,21:09:18,1
105,2023-01-18,15:08:44,1
987,2023-01-13,14:05:04,0
610,2023-02-12,22:16:43,0
626,2023-02-07,23:20:16,1
644,2023-01-08,19:31:16,1
812,2023-02-28,20:31:53,1
377,2023-02-24,15:24:06,1
699,2023-01-16,14:03:29,1
423,2023-01-28,11:37:57,1
920,2023-01-21,13:33:24,1
682,2023-03-14,15:30:45,0
721,2023-02-12,15:17:13,0
409,2023-03-05,06:57:31,1
25,2023-03-01,13:31:16,1
728,2023-02-08,18:12:50,0
904,2023-03-26,02:48:12,0
854,2023-02-25,21:21:10,0
457,2023-03-15,01:19:55,0
734,2023-03-26,01:07:20,1
172,2023-02-23,15:20:26,1
5,2023-03-28,01:30:15,1
598,2023-03-20,03:10:43,1
230,2023-02-26,02:14:42,0
42,2023-01-16,07:09:05,0
869,2023-01-26,11:23:22,1
830,2023-03-08,12:06:28,1
315,2023-02-01,03:44:20,0
164,2023-03-28,05:32:28,0
294,2023-01-08,15:17:40,1
716,2023-02-26,06:19:18,1
578,2023-01-06,07:21:58,1
38,2023-01-10,20:49:43,0
772,2023-03-09,17:47:12,0
410,2023-03-22,10:34:52,0
639,2023-02-02,23:22:45,1
850,2023-02-14,18:58:53,1
940,2023-01-08,13:47:05,0
583,2023-02-27,15:10:38,0
482,2023-01-28,07:56:02,0
632,2023-01-02,00:48:30,0
527,2023-01-27,01:07:35,1
648,2023-02-22,22:24:50,1
584,2023-01-06,03:50:55,1
681,2023-01-27,21:48:37,1
282,2023-01-30,02:01:01,1
343,2023-01-19,18:26:52,0
4,2023-02-03,00:44:52,1
92,2023-01-20,13:11:31,0
96,2023-02-23,06:04:07,1
679,2023-03-28,18:43:47,1
948,2023-03-04,04:47:12,1
885,2023-03-06,18:22:32,1
436,2023-01-01,02:26:32,0
85,2023-01-20,11:25:53,1
605,2023-01-28,00:25:51,0
191,2023-01-21,06:58:16,1
250,2023-02-23,18:19:50,1
243,2023-03-31,04:26:39,0
181,2023-02-02,04:07:05,1
858,2023-02-06,06:03:08,0
881,2023-01-07,14:16:52,0
446,2023-01-31,13:49:59,0
281,2023-01-09,04:28:38,0
696,2023-01-09,18:22:32,1
973,2023-01-15,19:16:51,0
369,2023-01-16,00:22:16,0
770,2023-01-03,19:42:47,1
642,2023-04-01,11:56:15,0
885,2023-02-14,14:44:37,1
946,2023-03-30,02:41:10,0
118,2023-02-02,00:22:38,1
875,2023-03-29,20:18:35,1
810,2023-03-31,17:25:31,1
338,2023-03-23,03:06:09,0
932,2023-02-17,08:56:27,0
68,2023-02-26,06:54:44,0
593,2023-01-15,20:52:14,1
297,2023-01-06,20:25:43,0
111,2023-02-23,00:56:17,1
816,2023-02-23,21:00:08,0
85,2023-02-19,20:29:36,0
608,2023-01-08,00:10:32,1
552,2023-01-18,05:34:22,1
370,2023-03-28,01:15:50,1
786,2023-02-23,21:05:10,0
983,2023-02-14,22:09:24,1
222,2023-03-14,22:51:30,0
35,2023-01-11,11:44:31,0
825,2023-04-01,10:45:44,0
115,2023-03-08,16:11:45,0
954,2023-01-27,20:54:31,1
470,2023-03-16,02:26:16,0
326,2023-01-22,11:50:24,1
922,2023-01-04,00:48:15,0
22,2023-02-25,22:04:15,1
697,2023-03-29,17:55:28,0
428,2023-01-09,23:05:52,1
967,2023-03-14,08:55:07,1
966,2023-02-13,03:08:01,1
238,2023-01-14,16:14:38,1
458,2023-01-25,16:16:55,1
428,2023-02-21,13:32:14,1
571,2023-01-08,04:55:12,1
390,2023-02-05,21:04:20,0
220,2023-02-26,13:46:38,1
257,2023-02-12,05:32:17,1
825,2023-02-03,08:18:29,0
52,2023-03-10,05:28:36,1
878,2023-01-18,12:56:59,0
105,2023-02-12,08:27:53,0
111,2023-02-18,03:42:59,1
506,2023-02-19,09:09:51,1
692,2023-01-20,03:39:56,0
265,2023-01-19,20:54:12,1
797,2023-02-02,12:51:16,0
330,2023-02-27,19:02:45,1
293,2023-02-06,11:54:02,0
58,2023-01-13,17:52:20,1
309,2023-02-26,00:10:04,1
84,2023-02-25,14:23:19,0
425,2023-01-08,01:53:13,0
882,2023-03-17,16:50:23,0
100,2023-03-25,22:10:33,0
39,2023-03-26,07:37:04,0
907,2023-03-20,20:33:21,1
415,2023-03-11,08:28:43,0
77,2023-03-27,15:34:46,1
631,2023-02-12,19:14:45,1
891,2023-02-02,00:42:43,0
26,2023-03-29,15:23:58,1
936,2023-01-06,00:06:02,1
53,2023-02-10,11:39:39,0
831,2023-04-01,07:58:55,0
281,2023-03-31,10:57:28,0
877,2023-03-22,15:21:11,0
658,2023-01-11,16:06:37,1
215,2023-02-27,15:06:47,1
585,2023-03-02,07:49:04,1
104,2023-02-18,22:24:55,0
555,2023-03-05,11:16:08,1
448,2023-03-05,17:59:56,1
222,2023-03-29,17:06:06,1
881,2023-03-20,14:17:10,0
61,2023-03-14,22:48:56,0
428,2023-02-16,15:31:51,1
869,2023-01-17,21:44:06,1
900,2023-02-13,08:15:26,0
766,2023-03-15,21:25:40,1
924,2023-01-24,06:36:34,1
914,2023-01-03,13:31:05,1
762,2023-03-02,15:03:27,0
267,2023-02-19,13:45:29,1
586,2023-01-27,13:06:55,1
847,2023-01-30,18:38:19,1
