device_id,charge_date,charge_time,,
481,2/17/2023,05:48:13,,
265,2/23/2023,01:20:13,,
697,3/4/2023,15:48:51,,
701,3/26/2023,00:49:05,,
184,4/1/2023,20:02:59,,
674,1/9/2023,14:01:03,,
824,3/28/2023,21:13:50,,
26,1/16/2023,21:13:52,,
942,1/7/2023,02:40:22,,
121,3/2/2023,14:34:57,,
476,3/1/2023,01:15:45,,
332,2/27/2023,07:32:22,,
421,1/9/2023,22:41:12,,
332,2/19/2023,05:49:52,,
967,2/1/2023,06:09:48,,
111,3/18/2023,13:31:44,,
68,1/7/2023,04:40:11,,
66,2/16/2023,14:20:45,,
357,3/5/2023,16:53:20,,
602,3/19/2023,20:16:32,,
45,3/16/2023,23:03:08,,
282,1/15/2023,14:01:46,,
818,1/19/2023,12:13:35,,
868,1/9/2023,23:58:45,,
466,2/8/2023,13:03:07,,
599,3/26/2023,01:16:28,,
309,3/21/2023,19:58:57,,
674,2/12/2023,00:38:31,,
517,2/16/2023,14:07:14,,
131,1/15/2023,02:54:22,,
381,3/9/2023,12:11:56,,
728,2/13/2023,01:49:46,,
134,2/20/2023,12:54:41,,
960,3/6/2023,19:18:43,,
684,3/23/2023,10:09:15,,
506,1/7/2023,15:43:04,,
883,1/18/2023,08:25:18,,
999,4/1/2023,03:20:35,,
836,3/15/2023,22:20:29,,
328,2/2/2023,15:52:06,,
718,3/2/2023,11:45:43,,
550,1/30/2023,07:51:54,,
990,2/23/2023,08:55:55,,
79,1/15/2023,21:25:07,,
478,3/11/2023,13:37:09,,
149,3/28/2023,07:33:46,,
400,3/8/2023,18:10:05,,
486,3/1/2023,03:48:15,,
796,1/10/2023,21:48:02,,
687,2/26/2023,04:54:43,,
594,1/28/2023,18:28:24,,
814,2/17/2023,08:58:25,,
249,2/3/2023,01:34:25,,
438,1/18/2023,08:11:38,,
795,3/26/2023,12:47:58,,
988,2/16/2023,17:33:33,,
977,3/27/2023,02:49:40,,
920,1/24/2023,01:24:50,,
505,1/19/2023,04:42:49,,
315,2/20/2023,18:28:52,,
851,3/4/2023,15:23:31,,
466,1/24/2023,17:54:48,,
88,1/14/2023,19:37:45,,
620,2/23/2023,08:00:42,,
874,2/7/2023,13:59:03,,
463,2/24/2023,03:04:00,,
681,3/17/2023,21:58:02,,
746,3/27/2023,01:36:24,,
862,1/2/2023,03:56:08,,
948,3/24/2023,10:04:20,,
974,1/29/2023,15:12:59,,
612,3/16/2023,10:26:20,,
663,3/25/2023,06:49:52,,
963,3/27/2023,17:33:05,,
834,3/19/2023,23:33:19,,
576,3/11/2023,21:19:45,,
214,2/14/2023,14:24:36,,
73,2/26/2023,17:36:52,,
278,2/17/2023,05:45:49,,
407,2/9/2023,12:34:07,,
945,2/2/2023,13:32:42,,
665,1/20/2023,02:45:36,,
986,1/22/2023,17:31:07,,
761,2/7/2023,04:25:10,,
270,3/8/2023,20:23:27,,
447,3/26/2023,22:24:25,,
522,2/24/2023,20:10:03,,
391,3/8/2023,04:15:03,,
461,3/15/2023,14:24:57,,
6,2/10/2023,13:36:47,,
644,3/31/2023,11:58:03,,
471,2/26/2023,20:03:19,,
306,1/4/2023,14:03:24,,
216,3/3/2023,05:23:35,,
701,2/12/2023,01:56:38,,
485,3/24/2023,07:42:54,,
10,3/24/2023,05:14:57,,
77,2/22/2023,09:40:02,,
252,3/17/2023,20:19:31,,
873,1/22/2023,11:16:38,,
937,1/10/2023,17:19:10,,
630,3/16/2023,02:53:18,,
429,1/11/2023,07:50:49,,
682,1/31/2023,00:32:18,,
926,2/4/2023,18:54:07,,
672,2/8/2023,15:53:56,,
666,2/3/2023,00:57:03,,
491,2/6/2023,13:42:14,,
248,2/23/2023,18:51:20,,
908,1/26/2023,10:13:00,,
82,1/14/2023,14:52:54,,
703,3/19/2023,21:30:47,,
346,3/10/2023,17:40:15,,
834,1/19/2023,18:15:51,,
583,1/5/2023,15:08:52,,
643,3/29/2023,04:14:04,,
312,3/7/2023,06:31:29,,
25,3/13/2023,00:34:54,,
961,3/20/2023,05:08:45,,
924,1/19/2023,06:23:00,,
826,1/26/2023,10:05:13,,
746,1/22/2023,02:17:29,,
821,1/17/2023,15:21:30,,
553,1/26/2023,17:32:10,,
45,2/11/2023,03:53:56,,
641,3/29/2023,02:26:05,,
807,1/15/2023,07:06:28,,
462,4/1/2023,01:28:43,,
217,1/22/2023,08:15:57,,
470,1/25/2023,12:21:35,,
566,3/31/2023,07:36:49,,
227,3/20/2023,17:43:07,,
806,3/12/2023,17:36:00,,
357,1/8/2023,09:47:06,,
747,2/7/2023,21:02:38,,
261,1/14/2023,21:26:51,,
493,2/24/2023,04:04:27,,
540,1/24/2023,16:52:27,,
936,1/22/2023,06:42:21,,
660,2/20/2023,05:33:50,,
58,1/24/2023,15:43:13,,
705,2/8/2023,16:38:23,,
371,3/1/2023,23:26:13,,
525,2/25/2023,12:28:21,,
915,2/14/2023,16:18:28,,
708,3/11/2023,13:53:02,,
370,3/27/2023,06:12:06,,
769,3/25/2023,17:22:58,,
608,4/1/2023,02:28:52,,
7,1/20/2023,20:48:17,,
652,1/25/2023,21:32:09,,
476,1/9/2023,06:35:50,,
429,2/17/2023,01:50:51,,
843,1/7/2023,04:54:04,,
925,2/11/2023,20:31:34,,
980,1/19/2023,15:32:26,,
709,2/20/2023,17:52:32,,
525,2/1/2023,02:35:24,,
887,2/10/2023,01:23:02,,
313,2/24/2023,06:04:38,,
933,1/31/2023,11:55:46,,
618,3/11/2023,18:46:49,,
638,1/30/2023,21:56:08,,
426,2/24/2023,05:35:02,,
377,3/6/2023,14:42:43,,
344,1/5/2023,23:41:35,,
162,1/11/2023,15:59:18,,
97,1/15/2023,17:03:44,,
213,2/7/2023,06:36:29,,
246,1/6/2023,02:58:40,,
414,1/11/2023,08:37:29,,
172,3/11/2023,02:08:48,,
472,2/16/2023,12:09:45,,
283,1/31/2023,09:01:41,,
595,2/13/2023,19:27:24,,
102,2/3/2023,11:17:12,,
243,2/25/2023,06:06:01,,
943,1/13/2023,14:15:39,,
791,3/22/2023,16:15:52,,
759,3/5/2023,03:41:55,,
508,3/5/2023,18:16:09,,
433,1/23/2023,12:37:29,,
183,3/14/2023,17:04:33,,
304,1/8/2023,08:08:51,,
345,1/15/2023,19:56:55,,
278,2/6/2023,00:59:08,,
522,1/12/2023,23:23:22,,
158,3/10/2023,21:03:50,,
545,3/7/2023,09:02:42,,
697,3/22/2023,15:18:23,,
565,3/25/2023,23:55:08,,
291,3/11/2023,11:55:50,,
901,2/1/2023,02:44:39,,
356,1/31/2023,11:37:19,,
550,1/24/2023,12:03:48,,
843,3/9/2023,23:46:09,,
823,1/12/2023,14:01:11,,
317,3/7/2023,11:21:50,,
798,2/18/2023,08:27:33,,
162,2/26/2023,10:50:02,,
968,2/12/2023,13:13:33,,
212,2/8/2023,11:28:05,,
935,1/5/2023,03:23:23,,
63,1/9/2023,05:25:48,,
245,3/17/2023,16:43:51,,
621,1/10/2023,21:38:21,,
547,1/9/2023,03:20:58,,
79,3/23/2023,18:27:36,,
486,2/20/2023,01:55:04,,
211,2/4/2023,20:55:30,,
893,2/5/2023,04:33:39,,
139,3/19/2023,10:43:57,,
672,3/15/2023,18:50:20,,
846,2/12/2023,05:17:42,,
392,3/8/2023,10:13:19,,
529,2/16/2023,10:52:13,,
51,2/8/2023,02:50:18,,
378,2/5/2023,02:18:59,,
693,2/14/2023,07:12:11,,
56,3/27/2023,16:40:56,,
197,1/29/2023,20:24:57,,
980,1/12/2023,01:08:20,,
172,3/27/2023,17:03:41,,
422,3/8/2023,07:40:57,,
37,2/8/2023,00:24:36,,
50,3/20/2023,23:45:31,,
320,3/9/2023,03:06:08,,
864,2/15/2023,06:14:04,,
137,3/11/2023,13:44:02,,
335,3/15/2023,18:18:55,,
772,3/10/2023,20:41:40,,
670,2/20/2023,11:10:05,,
434,3/4/2023,05:14:42,,
116,1/20/2023,11:22:46,,
892,1/15/2023,06:05:42,,
460,3/3/2023,07:56:56,,
888,2/4/2023,09:19:01,,
25,3/13/2023,20:04:57,,
998,1/4/2023,17:05:18,,
363,2/22/2023,20:57:33,,
701,3/20/2023,19:43:50,,
647,1/24/2023,06:24:54,,
247,3/23/2023,03:02:31,,
266,2/16/2023,06:37:42,,
938,2/6/2023,00:25:37,,
577,1/12/2023,04:41:25,,
954,3/18/2023,14:25:53,,
719,1/15/2023,14:50:34,,
973,2/15/2023,22:14:15,,
153,2/23/2023,20:13:03,,
473,1/28/2023,13:54:58,,
35,1/26/2023,16:33:37,,
515,1/26/2023,08:57:56,,
562,3/5/2023,22:35:08,,
631,1/20/2023,01:27:00,,
324,3/16/2023,14:10:03,,
402,3/10/2023,03:19:05,,
375,2/21/2023,02:03:12,,
19,2/18/2023,13:42:29,,
975,1/30/2023,02:13:35,,
459,1/23/2023,00:17:14,,
951,1/2/2023,08:10:39,,
700,4/1/2023,12:24:43,,
462,2/16/2023,18:44:51,,
67,2/24/2023,11:25:39,,
320,2/22/2023,22:28:00,,
71,3/24/2023,11:42:48,,
946,3/20/2023,04:59:57,,
575,2/26/2023,00:42:53,,
3,3/19/2023,06:18:59,,
95,3/18/2023,09:07:34,,
144,3/16/2023,16:12:26,,
60,2/3/2023,20:14:23,,
854,3/29/2023,17:40:24,,
347,1/19/2023,22:10:35,,
818,2/6/2023,13:30:35,,
36,1/5/2023,16:17:07,,
560,2/26/2023,02:02:21,,
898,3/12/2023,10:14:13,,
473,3/19/2023,03:49:53,,
161,1/15/2023,17:55:29,,
916,3/7/2023,23:18:08,,
95,2/5/2023,18:23:03,,
236,2/6/2023,15:36:18,,
454,2/13/2023,17:55:16,,
299,2/20/2023,07:23:14,,
427,3/23/2023,15:46:40,,
704,2/7/2023,03:17:01,,
889,1/4/2023,06:08:21,,
380,2/21/2023,10:01:35,,
688,3/2/2023,05:59:25,,
57,1/13/2023,00:46:49,,
420,4/1/2023,19:50:28,,
681,1/20/2023,14:15:11,,
172,1/28/2023,13:44:06,,
956,1/20/2023,23:49:16,,
645,1/5/2023,07:34:21,,
856,3/18/2023,19:40:04,,
799,3/29/2023,03:13:23,,
373,3/1/2023,10:09:19,,
303,1/23/2023,00:15:19,,
977,3/10/2023,22:38:52,,
315,3/4/2023,00:49:06,,
318,2/12/2023,16:13:59,,
953,2/10/2023,07:46:09,,
683,2/28/2023,14:48:35,,
854,3/3/2023,18:28:40,,
291,2/2/2023,06:12:16,,
520,1/15/2023,08:11:16,,
33,3/14/2023,20:32:58,,
801,2/19/2023,02:25:00,,
751,2/28/2023,14:55:26,,
405,3/31/2023,07:04:14,,
408,3/2/2023,05:19:51,,
872,2/8/2023,01:45:05,,
653,1/31/2023,19:30:08,,
420,1/28/2023,20:55:47,,
782,3/20/2023,09:08:13,,
859,1/18/2023,12:53:18,,
841,2/14/2023,05:14:39,,
409,3/9/2023,22:45:58,,
861,2/5/2023,02:01:06,,
569,2/21/2023,03:37:37,,
632,1/16/2023,04:26:07,,
141,1/15/2023,07:38:35,,
565,3/3/2023,00:17:42,,
86,2/28/2023,05:56:53,,
345,1/6/2023,13:15:31,,
116,2/23/2023,08:46:36,,
321,2/20/2023,11:21:09,,
63,1/20/2023,03:42:03,,
455,3/20/2023,09:15:30,,
214,3/31/2023,18:49:12,,
931,1/14/2023,22:12:04,,
187,2/27/2023,22:20:12,,
224,1/8/2023,06:13:56,,
490,1/14/2023,22:33:54,,
934,3/18/2023,12:21:31,,
200,1/23/2023,22:17:38,,
163,2/8/2023,19:36:54,,
872,2/15/2023,11:19:08,,
118,1/18/2023,14:05:34,,
724,3/27/2023,05:34:19,,
251,3/2/2023,07:07:08,,
204,1/21/2023,10:22:18,,
405,3/17/2023,16:07:40,,
991,3/23/2023,07:57:30,,
587,3/7/2023,05:07:35,,
836,1/13/2023,22:32:25,,
579,2/23/2023,12:38:53,,
48,1/23/2023,10:49:42,,
830,1/22/2023,12:39:43,,
43,1/26/2023,18:18:37,,
760,1/17/2023,19:53:21,,
700,3/16/2023,15:28:02,,
57,1/3/2023,14:25:59,,
311,1/25/2023,06:40:09,,
17,2/15/2023,16:17:10,,
452,2/1/2023,03:08:10,,
792,3/24/2023,06:21:08,,
752,3/5/2023,09:43:17,,
87,3/1/2023,02:27:33,,
826,2/9/2023,14:52:21,,
185,1/27/2023,16:45:36,,
365,1/13/2023,05:03:25,,
491,2/16/2023,14:43:20,,
103,1/20/2023,08:47:54,,
241,2/27/2023,03:02:49,,
203,2/26/2023,15:19:39,,
515,1/17/2023,16:08:55,,
534,3/4/2023,01:19:37,,
711,2/24/2023,21:24:43,,
223,1/3/2023,14:19:50,,
141,3/27/2023,04:13:07,,
260,3/30/2023,02:04:35,,
388,1/20/2023,11:36:21,,
327,1/2/2023,11:45:57,,
514,3/12/2023,00:02:25,,
617,3/14/2023,12:00:56,,
496,2/21/2023,23:09:37,,
100,3/8/2023,13:48:09,,
28,1/10/2023,03:18:49,,
335,1/1/2023,23:20:08,,
601,3/8/2023,03:55:30,,
670,3/21/2023,08:20:31,,
715,3/2/2023,12:28:36,,
586,2/1/2023,21:23:58,,
357,3/11/2023,07:11:39,,
870,2/19/2023,00:41:15,,
391,3/22/2023,03:59:40,,
414,4/1/2023,15:51:47,,
416,2/10/2023,05:05:35,,
483,3/12/2023,12:17:10,,
837,2/9/2023,11:41:55,,
749,3/5/2023,17:31:17,,
689,4/1/2023,07:50:17,,
371,2/13/2023,05:55:09,,
242,3/2/2023,11:41:09,,
531,3/2/2023,19:24:40,,
67,1/28/2023,10:45:32,,
643,3/24/2023,06:23:55,,
987,1/7/2023,13:31:27,,
213,3/13/2023,07:23:20,,
394,2/16/2023,11:04:09,,
479,1/29/2023,16:36:30,,
954,2/12/2023,13:24:42,,
262,3/1/2023,07:38:17,,
215,2/6/2023,04:10:34,,
626,3/10/2023,01:19:21,,
385,2/12/2023,08:25:28,,
639,2/19/2023,14:05:34,,
53,3/2/2023,19:45:19,,
140,2/11/2023,12:00:55,,
534,3/25/2023,03:36:27,,
36,2/13/2023,13:27:35,,
580,1/6/2023,08:45:00,,
343,1/30/2023,20:54:40,,
354,1/26/2023,21:17:29,,
5,3/27/2023,03:53:16,,
679,1/12/2023,19:15:01,,
299,2/27/2023,06:23:45,,
7,2/20/2023,03:09:52,,
583,2/13/2023,21:02:03,,
738,3/6/2023,08:51:35,,
884,3/6/2023,15:13:28,,
642,3/3/2023,23:21:44,,
938,1/29/2023,19:20:53,,
553,3/31/2023,17:52:34,,
73,1/10/2023,20:45:52,,
629,3/3/2023,11:05:20,,
73,3/21/2023,09:52:31,,
108,2/18/2023,02:00:35,,
497,1/4/2023,02:08:38,,
34,3/11/2023,03:58:07,,
502,3/30/2023,07:16:33,,
618,1/15/2023,01:15:00,,
938,2/8/2023,20:49:07,,
16,2/7/2023,05:15:20,,
160,2/23/2023,07:08:23,,
393,2/10/2023,09:22:41,,
631,1/9/2023,02:02:43,,
389,2/1/2023,18:41:24,,
847,1/15/2023,20:55:06,,
190,1/30/2023,13:43:09,,
476,1/3/2023,06:35:05,,
785,1/24/2023,06:40:48,,
994,1/7/2023,01:53:54,,
623,1/20/2023,06:37:07,,
686,1/15/2023,13:09:57,,
766,1/23/2023,15:28:46,,
125,3/6/2023,00:59:22,,
934,3/14/2023,04:25:55,,
296,2/18/2023,05:21:13,,
598,1/23/2023,03:50:09,,
226,1/12/2023,16:19:46,,
689,2/12/2023,17:38:33,,
361,1/5/2023,03:06:16,,
246,1/25/2023,19:58:19,,
204,3/3/2023,01:10:19,,
75,2/5/2023,13:33:39,,
393,1/8/2023,17:50:34,,
110,2/22/2023,23:54:15,,
748,3/17/2023,11:40:27,,
929,3/18/2023,11:02:58,,
135,1/10/2023,03:34:08,,
233,3/25/2023,10:09:37,,
793,2/11/2023,11:48:13,,
17,3/24/2023,09:52:31,,
775,1/14/2023,12:01:13,,
732,1/25/2023,13:18:34,,
737,1/23/2023,22:55:12,,
552,1/14/2023,16:35:13,,
101,3/25/2023,09:54:58,,
552,3/24/2023,13:40:31,,
925,1/12/2023,09:02:26,,
534,2/28/2023,02:40:16,,
475,1/24/2023,01:56:19,,
388,3/11/2023,02:04:04,,
198,3/20/2023,19:24:05,,
903,3/6/2023,12:30:16,,
680,2/19/2023,02:24:14,,
910,1/10/2023,04:42:47,,
388,1/3/2023,10:50:16,,
998,3/16/2023,08:15:50,,
429,3/2/2023,03:09:13,,
216,1/10/2023,23:43:31,,
147,3/29/2023,18:55:00,,
270,1/28/2023,13:08:47,,
917,3/26/2023,18:11:22,,
271,1/3/2023,20:22:23,,
798,3/7/2023,06:59:21,,
169,1/24/2023,10:04:51,,
177,3/30/2023,14:44:11,,
49,3/24/2023,04:04:40,,
251,1/13/2023,23:44:18,,
298,3/24/2023,22:56:26,,
37,1/20/2023,18:43:12,,
802,2/7/2023,07:47:13,,
970,3/28/2023,08:59:28,,
604,1/13/2023,03:26:56,,
22,2/21/2023,12:30:44,,
680,3/27/2023,04:41:14,,
3,2/24/2023,08:43:36,,
882,3/31/2023,20:31:19,,
686,2/28/2023,05:01:20,,
658,2/19/2023,08:41:09,,
953,2/25/2023,10:48:27,,
811,1/27/2023,21:40:38,,
132,1/11/2023,05:58:41,,
657,4/1/2023,08:30:08,,
675,1/31/2023,15:20:34,,
677,3/25/2023,12:17:51,,
759,2/12/2023,06:05:22,,
648,1/17/2023,14:35:21,,
177,2/5/2023,19:24:16,,
864,3/10/2023,18:24:29,,
959,2/26/2023,02:08:41,,
152,3/16/2023,10:27:54,,
152,1/28/2023,16:30:11,,
877,1/25/2023,18:12:36,,
28,3/13/2023,04:44:00,,
812,3/10/2023,00:37:28,,
951,4/1/2023,16:56:24,,
421,3/31/2023,21:57:52,,
785,3/16/2023,18:01:38,,
138,1/4/2023,08:15:22,,
371,1/17/2023,13:45:31,,
386,3/13/2023,08:21:45,,
849,2/20/2023,21:12:59,,
124,2/23/2023,07:15:20,,
43,3/16/2023,23:51:00,,
984,3/13/2023,15:56:40,,
480,3/27/2023,08:51:05,,
83,2/16/2023,20:00:39,,
47,3/31/2023,03:20:50,,
915,1/5/2023,20:26:19,,
486,2/16/2023,15:02:03,,
604,1/18/2023,17:21:45,,
907,1/17/2023,22:19:53,,
967,2/25/2023,23:20:24,,
785,2/16/2023,13:24:16,,
169,1/15/2023,07:04:30,,
315,2/23/2023,23:06:48,,
877,3/3/2023,12:19:25,,
161,1/9/2023,01:49:27,,
466,3/23/2023,15:31:53,,
931,1/17/2023,19:11:56,,
997,2/6/2023,18:08:17,,
667,1/20/2023,14:46:50,,
674,3/26/2023,03:00:09,,
896,3/2/2023,15:05:10,,
676,1/10/2023,12:33:31,,
918,2/8/2023,18:06:20,,
111,2/2/2023,02:54:41,,
830,2/10/2023,02:20:32,,
421,2/3/2023,05:09:32,,
162,1/16/2023,09:24:50,,
225,1/31/2023,15:44:03,,
595,2/24/2023,18:46:22,,
421,3/2/2023,23:04:32,,
610,1/26/2023,23:09:09,,
229,3/20/2023,09:32:03,,
446,1/17/2023,10:39:10,,
364,1/31/2023,07:00:05,,
721,3/23/2023,09:43:53,,
227,1/6/2023,19:19:21,,
758,3/1/2023,14:01:45,,
994,2/17/2023,16:27:48,,
687,2/27/2023,05:24:10,,
600,2/14/2023,21:16:12,,
757,3/22/2023,05:07:34,,
806,2/22/2023,19:50:05,,
814,2/8/2023,19:29:32,,
80,1/7/2023,09:54:28,,
464,3/20/2023,16:11:24,,
782,2/9/2023,18:16:36,,
93,2/1/2023,08:20:41,,
393,1/9/2023,20:13:41,,
440,1/28/2023,14:14:31,,
290,2/23/2023,19:55:22,,
278,3/8/2023,19:28:30,,
972,3/3/2023,13:48:23,,
973,2/7/2023,00:47:33,,
828,2/24/2023,23:00:49,,
229,2/17/2023,03:48:24,,
328,2/10/2023,15:18:11,,
42,1/21/2023,03:39:42,,
865,2/21/2023,14:46:46,,
652,2/6/2023,12:55:38,,
701,1/30/2023,22:36:40,,
249,2/8/2023,15:29:37,,
297,3/28/2023,05:38:20,,
386,3/9/2023,17:25:15,,
280,1/26/2023,07:03:25,,
244,3/29/2023,16:16:47,,
158,1/24/2023,08:34:39,,
16,3/25/2023,01:57:21,,
210,1/4/2023,13:56:46,,
506,3/30/2023,14:32:21,,
357,2/5/2023,11:26:06,,
142,1/26/2023,21:54:07,,
931,3/9/2023,11:07:13,,
387,2/28/2023,10:20:34,,
804,2/6/2023,02:34:19,,
822,2/9/2023,17:10:42,,
142,2/8/2023,19:08:21,,
41,3/20/2023,09:23:44,,
863,1/26/2023,13:20:42,,
769,3/23/2023,17:43:41,,
600,3/15/2023,00:43:09,,
525,2/28/2023,15:13:31,,
773,1/1/2023,08:38:45,,
904,2/17/2023,00:55:00,,
783,1/15/2023,17:06:10,,
943,2/1/2023,17:28:01,,
765,3/8/2023,07:13:44,,
435,3/19/2023,03:30:27,,
265,2/12/2023,03:49:14,,
964,2/18/2023,22:08:32,,
986,1/29/2023,05:39:59,,
736,2/16/2023,15:28:06,,
771,3/27/2023,14:44:20,,
218,1/22/2023,12:49:05,,
260,1/12/2023,19:39:15,,
555,2/25/2023,05:02:04,,
401,2/2/2023,14:56:01,,
392,3/24/2023,21:29:55,,
735,3/20/2023,18:09:50,,
323,1/19/2023,05:34:44,,
199,1/19/2023,02:55:40,,
966,3/20/2023,21:10:19,,
260,2/8/2023,15:02:38,,
881,2/20/2023,23:12:15,,
811,3/17/2023,10:29:20,,
967,2/9/2023,11:13:27,,
331,1/2/2023,03:44:29,,
539,2/25/2023,18:02:39,,
357,1/20/2023,06:45:38,,
177,1/17/2023,00:20:05,,
499,1/2/2023,12:30:36,,
668,1/6/2023,23:35:21,,
334,1/15/2023,08:58:34,,
11,3/18/2023,20:38:36,,
313,2/7/2023,12:21:53,,
192,3/26/2023,21:59:54,,
414,1/17/2023,03:23:49,,
729,1/9/2023,11:37:32,,
236,3/17/2023,12:21:43,,
218,3/6/2023,12:52:00,,
738,1/5/2023,22:52:38,,
71,1/27/2023,16:33:45,,
52,1/21/2023,13:37:49,,
36,3/29/2023,05:54:32,,
326,3/1/2023,22:33:45,,
92,1/14/2023,06:29:11,,
398,1/24/2023,13:27:57,,
91,1/29/2023,05:36:01,,
315,3/21/2023,21:21:56,,
993,1/4/2023,10:03:17,,
818,3/5/2023,00:56:21,,
473,2/3/2023,17:56:39,,
142,1/1/2023,00:04:23,,
178,1/27/2023,20:22:50,,
473,1/23/2023,05:48:09,,
273,1/18/2023,12:21:26,,
657,2/19/2023,21:50:52,,
718,1/11/2023,06:15:35,,
628,1/18/2023,02:51:32,,
759,3/3/2023,07:37:57,,
353,3/6/2023,20:35:03,,
557,3/14/2023,18:39:37,,
295,2/2/2023,21:28:23,,
349,3/24/2023,07:55:48,,
548,3/11/2023,18:30:28,,
485,2/22/2023,12:05:42,,
690,3/21/2023,15:44:21,,
746,1/28/2023,13:55:23,,
557,1/23/2023,05:37:24,,
83,1/12/2023,03:00:51,,
127,3/17/2023,10:26:51,,
529,2/4/2023,22:43:58,,
378,3/31/2023,01:26:09,,
169,2/20/2023,00:37:04,,
5,1/30/2023,11:43:32,,
197,3/15/2023,12:35:02,,
763,1/21/2023,13:27:19,,
719,2/26/2023,10:05:06,,
663,3/30/2023,09:55:44,,
191,1/3/2023,18:36:10,,
761,3/28/2023,02:58:20,,
185,2/6/2023,13:39:49,,
300,1/12/2023,00:19:11,,
755,3/28/2023,06:10:02,,
949,1/6/2023,16:35:27,,
249,3/6/2023,02:52:41,,
37,2/27/2023,15:30:29,,
611,1/14/2023,06:02:31,,
68,3/15/2023,13:08:09,,
217,2/23/2023,21:07:39,,
734,4/1/2023,21:21:38,,
202,3/2/2023,18:27:31,,
641,3/26/2023,03:12:58,,
968,1/15/2023,00:48:04,,
259,3/10/2023,07:11:32,,
576,1/2/2023,12:26:26,,
602,1/19/2023,04:29:59,,
545,3/17/2023,10:36:08,,
48,1/21/2023,19:02:28,,
953,2/22/2023,03:04:55,,
85,2/28/2023,11:10:57,,
243,3/4/2023,02:20:32,,
949,2/21/2023,23:42:46,,
253,3/13/2023,06:32:53,,
697,2/12/2023,23:25:53,,
906,1/7/2023,07:29:19,,
311,3/30/2023,02:00:59,,
243,2/10/2023,02:22:43,,
286,2/25/2023,07:02:54,,
135,2/28/2023,18:02:11,,
125,3/16/2023,16:51:27,,
12,3/28/2023,19:40:45,,
532,2/25/2023,03:28:21,,
8,3/8/2023,01:18:49,,
141,2/3/2023,18:46:34,,
873,2/25/2023,04:18:06,,
727,3/6/2023,00:37:05,,
297,2/14/2023,04:22:57,,
906,1/11/2023,07:17:01,,
14,3/21/2023,15:33:41,,
403,1/9/2023,18:06:27,,
737,2/7/2023,13:44:19,,
225,1/2/2023,01:50:27,,
596,1/9/2023,19:45:31,,
713,1/31/2023,22:45:15,,
905,3/10/2023,01:06:02,,
464,1/11/2023,18:01:19,,
844,2/5/2023,07:33:31,,
287,3/3/2023,17:55:10,,
579,3/27/2023,06:44:07,,
979,3/2/2023,18:51:50,,
826,3/26/2023,21:18:04,,
35,2/26/2023,05:06:55,,
840,1/8/2023,18:38:30,,
560,2/1/2023,03:54:11,,
692,3/31/2023,22:15:11,,
71,3/14/2023,11:22:03,,
955,3/18/2023,15:06:32,,
900,1/22/2023,05:05:35,,
218,1/4/2023,05:02:21,,
531,3/3/2023,18:30:32,,
665,3/14/2023,00:34:37,,
520,3/10/2023,05:29:33,,
38,1/4/2023,11:02:16,,
934,3/28/2023,02:54:28,,
734,2/7/2023,22:33:45,,
940,1/20/2023,22:47:07,,
30,3/8/2023,18:02:02,,
323,1/11/2023,10:31:44,,
175,2/16/2023,11:02:09,,
135,2/8/2023,19:24:10,,
415,1/20/2023,03:04:59,,
580,2/25/2023,11:28:10,,
288,3/17/2023,18:33:35,,
558,3/24/2023,20:41:33,,
770,2/20/2023,18:28:19,,
967,1/6/2023,15:48:49,,
350,3/24/2023,10:25:04,,
92,1/22/2023,05:49:12,,
896,3/12/2023,17:20:31,,
320,1/27/2023,21:59:28,,
456,2/2/2023,13:15:10,,
596,1/5/2023,08:00:41,,
284,3/12/2023,03:23:04,,
533,3/6/2023,05:00:29,,
549,1/26/2023,00:17:49,,
386,3/19/2023,08:59:10,,
831,3/14/2023,12:01:00,,
490,2/19/2023,14:20:51,,
701,2/25/2023,20:12:52,,
926,3/20/2023,15:09:06,,
773,1/30/2023,09:40:42,,
34,3/8/2023,16:05:07,,
205,2/25/2023,01:26:27,,
132,3/28/2023,09:40:29,,
419,1/15/2023,02:10:42,,
375,1/21/2023,13:57:51,,
317,1/1/2023,15:46:28,,
790,3/8/2023,14:06:29,,
337,1/24/2023,11:46:10,,
778,1/24/2023,03:45:35,,
457,3/7/2023,05:29:07,,
31,2/26/2023,10:38:02,,
903,3/15/2023,18:40:14,,
432,1/21/2023,00:45:08,,
925,3/11/2023,13:53:07,,
226,1/23/2023,22:18:20,,
871,2/16/2023,02:21:26,,
934,3/15/2023,04:29:46,,
656,2/3/2023,15:54:57,,
200,1/2/2023,01:23:05,,
842,1/19/2023,09:29:36,,
184,3/20/2023,18:32:26,,
783,1/17/2023,07:24:50,,
532,1/27/2023,01:22:50,,
501,3/14/2023,14:09:27,,
579,1/31/2023,13:01:52,,
418,2/9/2023,18:51:02,,
752,1/29/2023,10:12:48,,
339,3/2/2023,10:20:14,,
755,3/30/2023,03:19:53,,
406,2/17/2023,16:38:46,,
368,3/17/2023,21:40:38,,
74,2/5/2023,14:37:52,,
98,2/6/2023,09:11:31,,
791,2/13/2023,19:46:53,,
504,2/4/2023,18:08:35,,
741,2/21/2023,14:06:55,,
418,2/4/2023,05:48:18,,
908,2/10/2023,21:59:21,,
276,2/15/2023,09:57:06,,
640,2/4/2023,05:54:44,,
658,3/21/2023,08:17:28,,
